GM_Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,58.834733707290155,158.88681039978638,92.9368819225684,91.75407308343271,80.99338307809656,94.89053244286579,76.57077202280519,96.22154989864592,78.84817734985894,82.76368926602495,98.14009457053777,88.6650963852127,95.9514674641471,97.25319974627907,100.28627625556238,108.03283612772826,89.82815705698458,82.50213301638985,77.38588708804271,83.20687383746035,92.49787336326344,65.15343802316879,61.58831542212384,79.68781873145127,91.56402851300369,90.19858063571951,61.379318848900425,57.69065824352173,57.17842432981386,58.85102622232035,69.59554409879792,64.0536882249747,61.73561649218939,57.26083326484192,56.825634742683626,66.80562125385407,77.6571444288235,79.20145436476889,61.39470373306923,66.20159553247827,77.0040635324817,76.2609577141029,61.2748201976287,70.42511271629019,75.71768323484315,75.75954937809928,93.18055466913154,93.47247122105311,88.74212857307937,92.43577082555437,97.48508528837684,84.85466168205753,93.4282342491851,55.858930828141766,85.4487522086985,77.75403772215984,88.15726491956377,81.01016451128191,92.3934342945194,81.55823998802994,57.89037588903501,57.35447161734761
1,74.6978090091213,66.66316030451439,64.36960651952717,65.72665884864686,41.84952924194154,34.494226176145716,76.41184130602028,64.41787919095597,73.25356370108813,42.75420103523544,32.990278346071115,118.16600188648775,66.13696940531372,67.78802437161659,33.812886738503764,43.190135846857274,67.83628897439385,80.66517841822055,67.95386392812503,66.3308581280997,63.16507683787946,61.20038137196447,56.98060034975313,79.83744640668232,62.585650606229954,59.11732093873169,57.945801188100916,56.17462471263009,52.004710186975885,55.42128392293923,65.81955490701233,51.245953890276226,57.76913981843099,56.54299707835335,70.52455752818535,67.88119107520065,71.69299469754692,76.92540075682537,60.73155772432203,70.09242489144151,77.2920795212862,76.66624190648123,72.40233628599914,66.23957764300894,74.92176462172169,66.42937626597981,64.1810872521325,61.74136032034968,63.9695360085989,63.122091094277316,64.20148957673388,66.98854244142376,66.80975253633318,79.66136412109852,102.34024914369817,107.02934509924195,122.93877620533497,164.69033239411158,166.93418847861528,159.10018145946054,82.32982408450978,71.13622916951971
2,70.28065812227311,81.5335759020162,42.71653213899094,48.21930386166295,64.05054462275253,72.1630333753482,55.707913368732015,48.74760187106438,48.97560279375486,64.07412110070393,74.88367359699404,46.08362499087139,43.28157189780655,50.149959360684136,76.64471147585363,84.11292203040969,48.60787174494358,50.491094745148494,58.61054652224565,48.19850860399487,42.85372937901608,59.696192858680085,53.723098525616294,55.10882374697328,42.75885693445138,45.54213634389935,61.10751752670412,49.721286077234765,55.694963769865424,61.175466923190136,50.99226337302294,54.068084267331635,60.982898407969394,42.278515108979086,54.78611333129154,53.15778894068342,49.000905024800666,49.10549577706227,47.36902193549338,53.041138580031635,54.58945411236591,54.77340728594268,53.24111707047723,50.011542104063125,55.614939307101665,45.786814705093846,42.45447702102296,45.54126923574186,41.22808633219546,42.57980379592757,48.592281715006635,47.87777203727796,42.162614668772854,41.1098238725697,54.45184724132167,49.5093000367441,45.52228701936712,36.33326796693525,41.948890823329215,37.40804718805288,41.903712196347286,44.8337630161551
3,476.6415291888574,299.2929359849876,254.48591546099416,264.4693929466596,334.0735572375854,289.6668508615857,270.4664878270302,263.5727848001314,270.5946055058712,333.03896606969107,289.8071263473709,228.64413915280448,259.62636874318645,268.53186575996347,291.1142722772381,311.86638428655885,270.70693471480365,273.63120662905254,271.49445763486233,235.79977531183084,254.9369125799889,275.42317349749084,318.8233848567002,273.90289301658083,253.02021913933459,253.11025470453094,273.1715643419741,333.8135731577803,292.38372299463913,274.78379557543286,311.08153356040185,308.6524921329165,272.2597684248284,349.2598376983231,287.35446038640833,307.1224045030812,268.2999933875934,269.5038740986722,355.61429958228405,306.882274466634,268.9488946070197,268.4291297029892,298.17035063539436,315.592346736687,268.2265518309614,231.6222193478719,255.34817294022093,258.930805379782,244.92505106480357,254.4786770458223,265.17632154786224,271.92786925695657,252.38096881802753,227.3047950699169,237.04462693590023,222.1873868349389,218.28083916109637,197.26983656296903,202.7527863847298,192.35674610168533,234.2141277015717,232.59234848376025
4,107.2766979539203,105.00665529665055,58.747456889286894,57.459227724356666,84.5069660133066,83.01950238313667,72.34857537910611,58.5237751844881,65.5198331007372,84.77665691269809,83.33001585981431,64.77867588147194,60.026402204783075,57.47914299020668,82.93126649371814,80.41682547152911,59.45025089619442,72.55285676752342,71.07971455414742,60.59490231632807,58.96033588456391,67.58140612177317,73.79152801131993,74.66927298616966,58.397927919516604,58.71325626399985,68.3526263756737,75.37757313103236,69.80332110734041,68.9667470655237,78.79266497836042,68.49412070215419,68.09053375516044,86.00977365073918,101.887482231206,86.68549229080163,63.871700479853125,68.88288401778827,82.62183797620838,89.22639742268856,71.97667584404783,71.64883441250713,96.66975282756734,76.5070485902464,71.12237989641258,64.17128977922494,59.01366656513601,59.208940241377945,59.789603208012764,58.83754521180663,58.86695246630453,61.66947874483499,62.124691358575085,66.75059723699593,72.29791197574914,63.63517265958437,63.50560665663615,66.73440871691469,68.92278838014494,64.44697040293968,67.10525112754925,77.10893012363877
5,190.10348800922984,196.94774510924225,94.36793871652235,95.33517666840332,183.21333846109252,148.9839830408156,118.68613593283767,93.2004972640356,103.44782946330584,184.74884327810042,144.6137662698695,128.8093020482217,97.0776625966389,96.5414788512463,143.3555928401058,140.0301628610386,99.4185949411046,112.64248386583174,128.8677212903545,101.98769532549645,92.81946811029907,140.69648976336384,152.90574312919688,122.30707947700067,92.06701259582641,93.44487407179724,133.3919648870808,145.835662459967,137.2149016395506,134.857818038128,164.35229828860196,178.91329780064177,131.26468220408785,148.09736048867887,155.93376538214687,157.8155222839148,101.87829345047788,106.65609812642518,160.17491770433082,158.0674514666494,115.41221447499922,115.44276263647414,154.90413510241166,171.453910085731,116.84424373127769,108.26471059471028,94.36587854635837,91.80622563509877,95.39340521719629,93.10413460862266,93.807027706507,101.46341280937062,94.27495167637274,144.16371063056778,110.3398791195998,128.10864950875018,130.07170754243947,110.46210377483858,105.45752916899178,112.30747625306556,143.3738568230949,132.95758216286353
6,158.73852844179527,93.27311199871403,72.77177515866563,73.99269266614884,94.70297543699022,106.85283051942167,62.39944187654276,75.71514615126752,64.62109944546833,94.43432986905317,107.65665955721664,66.36162139707427,73.07860723362187,74.49459894528853,109.12109322278012,87.73604707260306,72.05785868095154,58.63457928597317,64.79616736395602,60.15303123376973,73.80049698811602,65.7617677832433,66.54083049958385,61.89604517705111,73.59079029536197,75.2877533112378,65.00386780030495,65.69817305591485,63.123684071963254,64.5104313146415,81.14185297623871,96.0586907972857,64.75571579689597,69.6950537341366,79.00869073705806,77.27789333890344,65.54083603911992,58.609476007021726,68.34445358926578,76.471470351754,61.28682723830528,61.43220284173544,77.71601490735885,88.01454092027836,62.189687038703724,57.909609729723336,73.22409482467378,75.5376650856729,66.75568622653137,73.57094730059012,75.39608375953709,70.15545338836802,65.65082928663206,58.75875216628726,71.51210086154299,68.04548144764767,64.655982707042,53.349561674963965,59.02488285807234,53.93495830378953,59.71660771850144,43.90837509407699
7,181.8814766312675,179.78124235838834,252.52402495475718,270.396189319332,273.96574642189586,227.63898431061244,311.0209492535813,265.7605785834835,289.3468341110416,271.9779595882771,224.62707336437845,251.2032994326502,262.6104186148929,277.03341023795593,224.99473483367876,209.17542653445946,282.7018241171238,304.3413345871189,324.06861713704495,229.4104096823983,253.3456412470699,333.7556256943753,356.257591638916,316.57103740804587,250.11011327732496,249.9540622193535,323.8932258543457,354.2376901954177,343.1430117578619,331.5930441529512,322.32375737238704,289.79300973621673,320.5623441820574,354.33879567027026,351.5597587892421,335.809036319857,285.0982347455281,294.00367857732795,366.1039983888799,342.52220198769936,305.73288299021846,305.3969010718006,342.85892967966396,320.67805355100097,307.1210970627231,218.9303233365692,254.05011602576275,259.3634784049551,238.09325790122563,252.55256271957808,270.6162149740384,286.91554865375826,250.86741528228896,204.94884208803225,240.1201243424098,231.7085985149573,251.66178107497086,260.9062271057217,297.34971660754456,256.02005860581414,218.07835730271873,214.7454839824825
8,45.72625777157565,181.15339554030658,79.44268412979372,85.65709432766843,92.58644226442179,141.93772319821932,85.89989484322368,84.96503728945854,89.36068131222368,92.44735806881286,151.1831019452117,99.14955617133693,82.12409446458028,88.59252248877438,156.2925949654385,210.84358152668773,90.09896777388907,91.42271663150099,88.34573613997534,81.24525647867085,79.12462838132346,88.95865341691913,99.31539521484633,89.505726499523,78.01186924110971,79.0125196013794,87.28515173595832,98.67439905400738,92.37552873052883,89.46958563987829,156.2315122918726,136.83383120121974,85.9233401284124,106.3296510763598,141.21893067437048,150.399894090015,87.80814577082876,88.32292955463896,105.13278156157158,150.4291322917885,85.51809554405224,84.99650620680394,148.49520612856486,157.50779428780075,84.18301383589625,82.25001432410068,79.31464018779184,81.93172565018078,79.21849929354141,78.7924996506863,86.20318611709018,91.0003452155858,83.38760072202567,124.93853350821374,101.2261841956263,118.9658377782601,98.85664698050553,102.41227007578851,95.82248526520293,98.14060100347882,132.59711240262703,118.70129673989992
9,147.28429313856157,108.11316277421834,142.62699488349256,162.20431167353348,307.13275132739875,200.86192998208455,193.37882211153882,157.11343129716235,177.49734821626646,305.0915823634783,194.1900987921001,146.39409592103772,148.54581353155774,165.64834999951813,193.1502417781201,136.0132970385742,171.66683915555663,188.84112881046343,202.90854942106503,144.24406908924325,142.03956442048474,213.92274190742853,235.67054951744268,197.8386744420195,140.234998440639,146.02685634489563,206.24501812839912,231.56791966620753,217.38895503075867,208.577794305778,275.9159695382323,276.0796446053737,203.74369032640914,241.88609750135748,277.39039331944844,280.56141686093486,174.24380703412055,180.86486830784582,249.25739318378868,283.46483169551243,189.67599383206206,189.43546790052895,280.253265093309,279.3311886654553,190.61040600102868,137.38040793442894,143.13434131521564,149.05585132526122,146.72802339018202,141.79295425944872,157.43387576343326,175.01235786130977,151.08909314722533,127.95856139610544,137.15168388401815,135.52252684516432,148.75321365335688,167.88140972885645,171.62335628903992,162.57129690308034,132.39798621430356,139.6242818268176
