GM_Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,174.38368598009598,420.7652662628441,272.0328478207463,264.53414428122153,240.84778854778327,282.6977384553934,230.21456951839028,270.05693219715357,234.33763036602164,246.2722897600148,288.55264057178937,265.9536189362234,281.57841149733275,272.012770856036,292.64360857869235,318.93504606066574,271.1670833018726,238.70392737730327,229.41867221731314,238.06287528210163,271.8389113426066,201.06461146553588,183.1734600444376,239.67169869192347,268.857194869189,258.44586492492414,189.20659767214443,172.73627049111562,169.85594467557075,178.25378548272744,206.584464087159,191.09295562743566,190.8801481459464,170.5198031438209,170.76799342958913,196.8818792883323,232.16460477880128,229.33012236841927,184.04578211244404,195.28893539758857,230.51622679155804,229.05378460678259,180.91198067421558,210.8656161434502,225.92207122533497,214.85231552491476,273.13938401511035,270.8726532274394,257.5501724023703,271.33980691872534,275.47951581699465,265.02496981617213,271.24420978202136,168.06510349923232,255.11218691567174,233.28167308685624,264.4288541290002,242.81796653377083,277.1405786303514,244.37774146183506,173.69456493964597,171.332097649699
1,226.8752661170925,204.94180142516637,193.24865802906606,186.40321601162572,124.06207985438084,104.569563858896,229.22727952551955,177.09034537655194,197.02281172549803,126.41162540107285,99.17158968081257,354.2817280035908,198.9358999888771,189.70791231487908,100.77370626493402,128.36856753664185,196.09770495756274,220.1675334073144,215.66612405825467,197.78354094482174,189.79428167140924,179.5967157905638,167.8948596981852,235.88753373955745,187.66589977603934,174.5053763547231,172.11774229944518,163.58623522595627,154.23791870876013,168.30521508228884,192.89241569598892,161.6149017459904,170.36862063163983,168.6373314174804,203.98036217435367,206.29714250511046,191.65733198209654,210.05070584494925,176.80649304877798,210.98872915199718,228.6371999049997,227.70542780402653,209.98176766646333,195.81686258797313,225.8394096480996,195.39186731108506,193.01829891752266,181.54857827345862,190.20776491578877,190.16256478329043,184.60483353045313,196.85302897290074,198.97391722935882,245.73649832161055,270.4335760211608,320.7925471934748,368.53475532350615,489.2368135884885,484.72405496959993,471.57286338563154,247.13216370284965,213.5734674901523
2,211.478892872228,244.00248846948068,128.45147982098806,144.64540155172267,191.6084326609229,212.81987349910887,166.08874062152643,144.77396497438687,146.35906942077557,192.10152995859806,221.88135074548376,138.25043278642235,130.7165413961454,150.04125186822762,227.7094044298757,250.95824595281877,146.57030527827624,150.66698227027092,175.10632589586646,144.29311127790044,126.46881643323408,177.82216752187085,162.2435740715815,164.353609748458,126.12130637994254,135.54952987047122,182.19875535575653,151.93899782765823,167.6536435127076,183.31129599093282,153.63830210510028,157.90056633694394,181.62670097532623,127.79996713227564,161.34854644774404,155.54305897239956,146.36933171216,146.53657621943526,144.9949265046121,153.10906066017913,162.702163447048,163.24655103631352,160.6717787575385,151.78630388157862,165.77953471251175,135.73921857628,128.10935789258843,135.3176391779932,121.77616537820224,126.4399991235901,143.90510701897776,143.6579964807121,127.89574358748007,123.31867012766206,162.0956268434098,148.55750105052374,136.55630704290022,108.99289806474633,125.8501946882112,112.21634066846784,125.7102133584945,134.74817592217175
3,897.0462860364149,794.812293437072,717.2203536353767,737.0122354661503,832.4889798845472,789.6312348849439,764.860871943529,742.4202351085792,758.4817978922988,836.603911135777,797.4767058727738,677.206271765375,741.5266418234356,761.6257857962746,806.1051150906683,864.4218259145273,766.8922633578604,777.3243550057174,784.6892726803478,689.4979137659375,716.5582250030321,804.9908700031605,818.5394061631687,783.1979441384341,707.2961731082471,696.6145801588711,797.0907798881706,802.2278884734918,794.7725617017826,798.5134305076846,834.8937220717277,852.2599611393815,794.3604761422563,796.8737168824852,912.4011286512051,828.6722498186607,745.3221949003103,751.9464885818682,831.3557469828087,846.6445132731268,757.6671510206927,757.9430132868979,889.7181302370958,851.2221962555717,761.609105342672,668.0741019853068,720.3685483400361,727.9666094945766,687.3351835983017,714.908184673141,754.9254593277753,771.1960562760112,729.468889126955,679.1797424692634,628.7009635658824,659.9973279552624,646.5679846390075,590.8946994352158,606.1930297966832,577.0417820648039,702.5150560455445,694.8066057643681
4,319.9710650073599,325.0936048126878,176.08369774232264,172.19756103348405,250.80545919217434,248.1154931472469,217.7653432177667,175.48866159700881,192.91365929422585,252.59976846402708,249.34469458771497,194.32994576515577,180.89436357210212,172.40507956661696,248.32694548297354,240.82950617632542,175.3327025393902,214.53687258704667,210.78728286199132,182.45187474417375,176.2493771218369,203.32289313312054,212.536977034533,224.0804477422842,174.50297789409353,175.94719795432783,204.60679110170267,219.32663413411973,209.12093724522322,206.48501585684176,239.84050998795288,206.19082505570506,203.78035007207595,252.09925211694798,302.2384286350019,264.2192815763833,187.94001009975227,203.05917061215774,242.05883300751975,271.559313685275,215.64850429973208,214.89416092172883,292.71253678560663,232.59938243177695,214.20722247818816,192.58042321913115,176.37445998202372,177.3135515797539,179.70476437306087,175.8492354341679,176.5082883974561,181.86284353554615,186.54940786600895,197.54712317627633,216.70828293762816,190.91137727200373,190.50858186907564,200.20000935707964,206.82490561576384,193.35906023454785,201.2534994112252,228.87778968262478
5,535.3318708512019,513.0095533108592,276.8682968682747,283.99765473316324,528.4334798507531,438.2861400399928,350.55972985331755,278.5567153039419,306.22113832815,522.2525507804542,428.41664181393935,386.42337502467905,276.81795712384377,287.27460141061465,425.59535749711023,408.8284719403437,295.04280657298847,332.8303936251896,380.6599133774964,312.5959565489255,276.48054126213833,416.05297170978133,453.474016372701,361.2106372664631,278.14257968601737,280.84346441679645,394.40617830423804,432.74598601116395,406.4235970665352,398.89875996482255,472.1175258850234,519.3032980620395,388.1112727317023,441.2314462193731,471.04977049823657,466.42558773072506,301.85331005005986,315.46794479435437,476.34029870045185,467.0737656600157,341.02069542597326,341.1328886298841,459.2525311490435,493.34350932067025,345.23927586078514,331.991778543,276.19489270495035,275.74959600350587,290.9670962271474,276.8126761365527,280.44465827990194,300.7550752013679,286.68474053040586,427.75893111431236,342.7534764001903,384.12293466530036,390.1695716866882,331.1721969924275,316.3412320495414,336.6728330313966,430.05135609144133,401.7892247623982
6,463.60874951418816,281.79748854971695,216.41345902066004,223.3497091581768,284.75349617917357,319.1835830229925,184.8665131898095,227.19676652813757,199.33066298469734,280.37218043050893,322.0499427420676,199.07173951327013,217.60343336611797,224.43281233715686,326.6664850003896,266.75734960204113,218.7181360414137,175.3452907760822,192.39375958297325,179.10363312719846,219.62611248186388,196.1872680630559,197.76372037939092,183.337858143546,218.9484871103272,225.02988885792348,193.864886469234,195.52989106182935,188.74717399390508,192.57597762925133,237.2597653162753,282.67365291605756,193.0409402521062,202.71765414562356,234.63175381691272,223.61082533631387,201.8662609855711,182.58317526471956,203.36019725445166,222.24193232127377,181.39056091423288,181.8556099029734,234.23634095220578,255.2657188001395,184.23888518157395,172.50863059850667,217.8317043443003,225.5289818613545,198.381133157769,218.89504369864673,225.7700329655244,213.8452931690862,195.30815098990553,175.44976832432553,214.1441745486452,204.14486532763144,193.95356897147013,160.02502597573425,177.08783568611497,161.77966594875494,179.14611191162928,133.54144775550117
7,533.8108424072451,413.90609434727276,681.0861674696437,708.1733335317381,726.5504623505776,670.056193218013,745.399255377539,719.1500419859722,738.6596740514417,731.0004432567669,665.6684102943952,739.0172999680674,721.696384715381,752.7089516237828,669.1294421478359,610.7760786498477,759.6886624426036,777.0180476093113,783.3710151955311,633.0596769921176,680.0649596152091,807.8823737754651,806.905173189694,788.1792910676181,666.2699397634033,649.5500372904183,722.0706415576099,756.987428308447,705.2922691775627,711.9833456743272,780.8429026227858,768.3975354224564,706.3846521273672,772.343634109009,817.0697993320969,797.7989249303346,716.6998797581257,725.0709834751963,839.7381590802271,815.8500371235397,725.9862261460844,720.7112759629304,796.1405548708852,812.5168135823955,720.1770764287276,607.645938718935,685.8486981983993,697.0795624411576,638.5081617915495,677.5974921948184,743.8091802902927,767.1359916584727,695.9855616098291,596.7383516801339,653.9175962662275,692.7604519758827,741.9799186970396,774.911758347132,814.2685804795569,746.6242229879736,655.2125837184315,631.4483252503387
8,136.45499176338774,485.63813865514436,238.1538235041177,256.0976208327987,276.3530178053951,400.7012622785959,258.33108732629245,253.99783921897182,267.56258099756633,275.55539528784004,425.81638098651825,297.3229716073833,245.56467535578315,264.89298729064365,440.380034451216,582.2822564550888,269.4874949049701,274.09643748219617,255.49331092247468,244.45330488329282,236.5640182236483,256.5460416950624,288.64089342650647,269.0525841072698,233.2300143476539,236.16296024465728,251.90011816138488,286.3947338676018,268.34945067597516,259.3938779479753,421.31146747519654,413.9191125867988,247.61244813366605,307.8405769414105,387.1318557836558,428.75397554250117,262.85366450181573,264.60879559012835,305.2789377156681,431.800085325731,257.0260875483282,255.49744121146998,411.184980193237,441.6086686066068,253.1914838303008,249.50792291598793,238.06222907185276,244.9416245283923,234.8239205571899,235.5747783031652,257.70393707816055,272.25509661707235,247.0887086907023,331.4629903134312,291.5585347148116,356.69536087995414,296.4929560022217,307.1474444765769,287.45483163756523,294.13790336160025,396.86777666172003,358.5645497762066
9,402.3236531515709,309.8373907319328,424.5850446079162,459.1710498739377,698.9806222732329,593.9468872706118,554.7807063842698,443.95353554361833,505.62273251131404,712.6088913331417,565.1053913055252,438.7852669654857,442.84835796271807,469.7526066128121,558.1678550249724,425.03487416421,486.8652833071388,539.8500811047065,583.0557553994204,415.39640686316454,422.7978212084286,610.6866108289283,645.6291922759489,568.2628893125635,417.20023395612515,411.04182095662264,585.6379610455283,624.283809867018,592.2824211545486,587.7454944934027,732.5556051236822,728.0203592736177,578.7213482078689,636.8702270809747,723.2446057189858,742.2084128976403,495.6807253279974,515.7879010820061,673.3785529687183,752.8450798250099,543.2714156648619,542.5642142942511,732.388073181929,756.974116640564,546.3366807632818,416.02063902324875,426.1147620955483,427.1706523574919,424.64040669111864,422.0086038503109,446.2499486557987,496.8805532137636,441.5100745541248,378.0403831008786,403.71384123080963,406.4168492783082,445.81881896040625,502.67225554667027,513.4615278751373,486.5310295027386,397.0718518078457,409.60541908307306
