GM_Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,31.99225565677888,70.37428435811469,36.1734258944889,41.02181976784051,33.59827825331317,40.21210135723061,44.00912837897279,37.07132735943976,41.73173571846111,32.94015597893032,43.43605849991217,27.95522912883642,37.71547749456848,41.39610113784096,44.942281483277085,37.26686336530946,43.53339360025529,41.21347933511105,44.48841216449571,36.14611717323962,36.699551692127486,38.837483910382005,29.833844821726036,44.83365694294618,36.24035752779537,35.72050288818746,36.472005412003966,26.568195307343462,28.238181940567873,34.44340081929151,26.32626075076338,34.83321805450096,36.59921362608168,25.8987504678637,26.005575525516523,24.792122166508644,41.34741232192478,39.345008740527895,28.73042351157193,24.94866903158752,42.94730919216016,42.993075447290174,25.201402051344317,28.74826494210577,43.403649889787964,35.208509556826755,36.56012833382634,37.446600076308954,32.64855986164265,36.512833308801625,38.47602664411843,43.81751033466095,35.540599717053084,34.69736234012872,30.05135648977138,27.822029814992682,27.380432298879462,27.218116109222628,31.419633331980304,27.494506298381737,36.71863526564694,50.354343086872774
1,23.031041994535137,34.49984606096787,30.729953671291685,30.041219796274532,27.796532387478905,37.16704115396146,33.248625805495934,31.723505546620945,30.519182829954605,28.092751128956056,39.32785879170167,65.20239926564335,32.003047235106095,31.51718506115424,40.66860121530341,57.982534626319975,30.822654722356702,32.16396292563594,31.87612769889533,27.2211437264452,31.20415452422566,27.160887516060043,31.043217670046797,34.25194615877979,30.84902998244379,30.74667755504718,27.03633106098278,29.49650530369148,28.900470384470964,28.69284985846709,32.66277272880142,26.639897022928853,26.252125277867233,29.50775695509754,35.023585249466905,36.981861435575226,30.087549022612688,30.279342255646736,31.180121074396514,37.772859042604615,32.80607178396241,32.73356240350161,37.44952057289766,30.839814216651344,32.682295051552074,27.350999834590894,31.07535045220782,32.010664653402245,28.11514074440158,31.065396521545253,32.85371467972968,31.391426001454384,29.47364967697749,34.72344320747188,44.975908569630654,47.1288372797243,71.13194608878106,74.02543409212628,52.20508912972078,74.20012763172659,36.11008770385083,28.799812895890277
2,36.59328822604658,65.8843038575044,34.18506799586452,36.670375301170495,84.1988894392637,110.32530729296374,47.257984731142614,36.190369471280995,37.70350080411827,85.47188808763842,113.44521895845129,33.451617458062955,35.04367976127307,37.55419694333174,115.74581650306263,123.84118216749793,37.89931727325728,41.366949713339295,51.99297044754498,27.63288074315721,34.6419741448212,55.63205965606642,60.448955732169026,47.964251846493795,34.33055798791943,34.870200254375135,53.59197339146104,59.03541330454708,56.43331625110408,53.97531433643212,67.11882577423462,66.13522755179449,52.937970999995656,61.281174057422966,66.12368867059254,65.12096255547094,37.15182475659164,38.92956177188685,62.29217692290753,65.89985124156367,45.463796982871415,45.64831693035356,64.9266163544032,67.67702917463664,46.72658306364576,25.99258428635413,34.469355916755184,35.676524505789416,30.593943546708527,34.49855994890553,36.445076193577634,38.09514899125176,31.349850273400058,29.950879878213478,29.89370607013833,35.724158837936514,33.54129602614474,30.124540717195412,24.725755996997506,30.611210707772617,31.391026568569448,27.844968020678387
3,150.64165226267673,123.11647419406975,63.03990318899727,74.64366871372371,82.79690271411837,86.72711598626964,56.90946270880771,72.76782152386878,71.0270916038977,83.56654602835144,88.23533659739464,74.21556388091575,63.733073188697304,74.30728069289941,89.72209762323698,91.92409346525233,74.44083726054775,63.5477215390779,61.05889941365996,54.29240704759023,65.0204288225082,63.474764280868186,62.9539469845222,60.20309690029654,64.58808331438863,69.74314485028935,57.9956281115333,57.87151916127976,55.8314515400899,57.01473208173783,81.00490938872575,73.71596201732586,56.96564843299759,57.2452948333925,66.93895314330918,73.39346344249489,71.56618941720482,66.93142214205366,64.96884857361866,70.87943780921185,56.98412650077691,56.52419058211146,67.85399908674992,82.3292657889172,55.52800202033007,52.6664963575465,63.86607340218001,69.51204713754862,56.11394070709229,64.55588489202404,70.97459960640646,73.72289822677223,54.66538535431421,58.83938828009181,65.75271770226573,55.17342551724908,73.94683536720474,67.63155236442248,71.09979581882403,66.3470489582496,65.53012447601796,59.039327280037554
4,89.76877702966941,43.543669573437626,51.209841114933795,54.02505326804953,41.523159055907044,41.22841029865856,51.81808558029379,52.214466301565004,53.45699930835417,41.51558964759938,41.96314918533187,48.64869798844448,48.66098445039268,51.623171678871174,42.79077863281525,45.78043120241079,52.20288833820477,52.27692344196359,50.608930541478095,48.97158606158267,51.95953931844474,49.18442543782831,46.447600076372325,51.44058872293314,52.874856054848166,55.60881384168065,49.61649294503181,46.2051373939762,48.8733435573683,49.510333677187916,40.44138480182821,40.064113604787956,50.2222357290145,44.36782882576972,45.865538415633026,40.748995693209594,54.32362439807187,53.68945349923961,45.82030024414922,41.0268326125244,52.494145496836396,52.562496531066444,40.04278252694302,41.09004597743788,52.335047590360986,49.62609707410516,51.11818006596588,52.273250572462274,51.41685544444016,51.99580517083428,50.272073692245385,52.283250896796616,48.27516165939694,47.802451553094826,42.61303501782507,44.47143336388655,47.32872717469211,42.399929472483244,47.15049203201728,40.07151169826362,47.320920526001586,49.180224440060954
5,53.743475556178865,65.82464383329796,51.056947676750305,50.15466649900309,57.64895842470728,61.079854083967085,48.797960561145665,50.928589659356156,47.616474132118626,58.01281096552407,59.124790186040265,39.7876000183261,53.794081948077945,51.05925626153906,58.72269967265737,53.644528463492854,49.794703570518145,45.525577250710235,55.275494529294505,46.08983537670588,50.59849031182185,61.86149446225215,58.12368519107978,49.38023570325669,50.69061756791396,51.744136183574625,60.21525032479729,51.715786948808564,55.61622107339532,60.539472508610075,39.38472423191348,40.255021502155635,59.45963373589287,51.6554100093301,50.967607965494025,42.77656990955333,47.843935327956835,46.26238800672211,56.61757498102933,43.97801417660964,47.65242108851929,47.7037121030556,47.351003534565486,39.37402339993932,48.26214516585212,46.69379080148347,51.21973419715212,51.10228445509433,48.89057886323463,50.539835140446606,52.92868139042819,49.440948499731164,52.75147120502673,57.81216696907917,39.436234165140334,48.438256279522754,40.47015493909064,42.134597008402395,39.161235422438594,40.03730914036901,60.09817076404321,56.16650252474302
6,49.00047964998083,24.755566482748257,27.37794660541349,21.91180304184379,33.384170747020605,26.774682822835892,23.642983687711983,24.322955032947913,23.34483305842754,33.55599743713918,27.370857092856873,27.263555636305327,28.233161131372697,23.098401339605708,27.854256275183477,28.9355741921753,22.805798197513855,24.72053949060282,24.14614803781351,31.631142529572912,26.865876915257928,24.697594625601727,24.62534946291807,24.918359088964372,26.616741437410518,24.407321414296547,23.609535506288886,24.875210365636967,22.781287733270027,23.234997583311845,28.239824613520582,28.70512447490574,23.455492388475456,28.658021843404516,31.126212063406925,28.728364998343956,22.563706097445127,23.289416737085027,26.544767685642448,29.028781320699384,23.1535218633693,22.998634558954606,29.997188609028647,28.185772510823057,22.929802308261813,34.073245248111135,27.31186625494591,25.743220758217987,27.61678528728925,26.923279343975498,25.992366403857204,22.88965771546651,29.18696468739995,29.614801183679567,29.333171366155543,30.696898652672346,25.699845633043484,26.2697587377449,36.215039616119626,27.05495881131904,31.22069151809351,38.809404582342424
7,92.93987420220054,97.66834669108239,62.85399526342954,64.2361256041071,100.40507713600296,99.65178432815486,72.8584648295332,63.446944178682884,67.50189172436257,101.20111024214282,99.49814980518978,106.72871596711644,64.86750580851802,64.38529109635871,100.44612212707466,95.65005241380487,65.92641684984093,70.36402746614446,75.77573848441595,70.10087023138908,61.69174239716521,85.6413944689825,100.85136180565512,73.65543072053906,61.18478263080824,62.20752652768216,83.9352209221143,99.73524254083542,93.74183030216962,87.55103701680504,104.24767892473804,95.57809508741063,82.25672946874819,109.34279591834476,113.38965332717186,105.73363701794923,66.98081818558708,68.59097107476259,110.24225382263617,106.27880505444057,71.84779843201851,71.88240300648528,107.54008111791865,104.90016736428018,72.38574495039855,70.70897196899324,62.675574955370024,62.98246872908528,65.69721151623216,61.81199046866894,62.29730550056475,66.65644931314438,69.72676949404092,104.95090916538193,100.62299904377886,102.07178739585041,108.84756123462618,117.39929425402033,150.59533031145133,114.66000876403686,105.22283523817963,94.06440251333356
8,30.05215166510842,47.09134710079634,63.96119002007089,59.87224152490772,76.7200772256621,70.19492368184262,79.86642646550935,58.826623107181135,69.04559216809531,77.61845893042768,66.43468884492088,87.41645271449488,65.03116422617089,60.96205189860648,65.24933478642447,54.921388739566396,63.5895021190725,76.31767456104194,83.00155186970798,88.61970704607472,61.66892650055578,78.71661517947105,63.267302338445965,81.76371363679665,61.14221920521516,56.27525625300294,74.24159830606652,56.87694763716473,59.67457567167382,70.19627609139124,61.00629271580608,60.08705907813591,74.41994475456407,59.96300071145249,67.80547272356432,68.90183437442191,67.57681336263586,72.51464575838045,60.788814890812574,70.36711905247918,78.4004301066064,78.2846678953736,70.283254309485,59.567414638624086,78.71303839923054,91.17976729838756,63.30694737549089,58.93345089711819,74.37453041787816,61.98924872630575,60.16244136497342,65.46733777553459,80.28531596231241,59.712309862120534,87.39371298018662,82.34371099553061,85.79749481867401,57.25148505483571,42.810399045491835,57.20416797120153,62.686411463207264,84.29979697961562
9,72.32010705505925,77.98612578578792,66.67483137946354,63.16352393787721,69.99180950037814,77.98022834031583,56.53338216268579,65.86118348610925,60.85092963985919,70.60844555465104,80.25308318347513,64.41721354184854,69.5028098108009,66.67380455034643,81.98756044560601,99.30825420309509,65.3386490646966,60.59585120864746,57.22646094317082,65.87727633388761,66.14479128877981,57.210721922659786,58.95191250188553,59.232491043591786,65.33811878634197,62.92090091986235,53.79542075308031,56.32743317083478,52.849747565244996,53.35500142630932,63.84189569105694,62.31005404419989,53.120334515687524,58.09685214873445,65.18544545119283,63.743600388861225,59.852491721716746,58.463734976202694,61.77370086401133,64.76615497580195,55.861982795369066,55.5225778857752,65.0532530610286,64.73406242215644,55.20255515339236,63.829214724858204,66.82416618943932,65.8988350263985,65.4935879129628,66.08994122887648,68.45067075591069,64.88783276092713,70.23562263704154,63.331686416039815,66.51577505658227,67.26450370522436,63.250995749406,55.70293742522806,59.49105441821854,54.19258236855153,64.87374493358956,77.06695925057907
