Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta_1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta_1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta_1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta_1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta_1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta_1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta_1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta_1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
11, 0.15198, 0.15255, 0.11808, 0.41875, 0.678, 0.36956, 1.4625, 2.0488, 0.96423, 0.41657, 0.4039, 1.857, 1.4572, 0.34796, 1.4625, 0.01419, 6.4258, 0.28158, 0.00458, 1.7284, 1.3285, 2.5361, 1.007, 0.55418, 0.54571, 1.4655, 1.4307, 0.50248, 2.6406, 0.012331, 5.2477, 0.87144, 0.0064163, 1.5324, 1.0724, 1.4919, 0.98846, 0.47591, 0.29311, 0.82609, 0.97952, 0.4188, 1.6097, 0.0054426, 4.185, 0.46489, 0.0064157, 1.2617, 1.5847, 3.5802, 1.0255, 0.63246, 0.79832, 2.1048, 1.8819, 0.58616, 3.6715, 0.01922, 6.3103, 1.278, 0.0064169, 1.803, 0.024257, 0.40297, 0.00012657, 0.0022647, 0.023585, 0.1511, 0.075238, 0.0025882, 0.39282, 1.754e-05, 0.41736, 0.061091, 1.2391e-13, 0.027073, 0.70229, 0.91473, 0.96651, 0.298, 0.25359, -0.38337, -0.29378, 0.30842, -0.72068, -0.0042731, 1.6526, 0.024205, -0.003415, 0.91433, 1.9548, 4.1574, 1.0474, 0.81037, 0.83784, 3.3143, 3.1552, 0.69653, 6.0018, 0.028936, 8.8428, 1.7187, 0.016248, 2.1504, 0.14496, 0.97164, 0.00060485, 0.024258, 0.031542, 1.2634, 1.0992, 0.013919, 4.1759, 0.00010191, 4.7772, 0.26531, 3.5725e-05, 0.14118
12, 0.125, 0.43305, 0.01799, 0.27129, 0.75294, 0.444, 1.8082, 5.633, 0.9838, 0.25292, 0.50106, 0.7066, 1.7231, 0.75617, 4.6802, 0.0056, 6.579, 1.5682, 0.0029, 0.56271, 1.3676, 3.9005, 1.0048, 0.37592, 0.54571, 1.6218, 1.6808, 0.72738, 3.7327, 0.0084233, 5.4904, 1.0251, 0.0064163, 0.87063, 1.1564, 3.121, 0.98463, 0.30953, 0.29311, 1.1617, 1.1519, 0.44254, 2.6944, 0.0015516, 4.4655, 0.68861, 0.0064157, 0.54389, 1.5789, 4.6801, 1.025, 0.44232, 0.79832, 2.0819, 2.2098, 1.0122, 4.7709, 0.015295, 6.5153, 1.3616, 0.0064169, 1.1974, 0.016495, 0.2246, 0.00015062, 0.0016294, 0.023585, 0.07823, 0.10341, 0.029988, 0.39841, 1.7453e-05, 0.38823, 0.041845, 1.2391e-13, 0.03946, 0.7584, 2.4355, 0.96357, 0.12311, 0.25359, -0.17293, -0.06563, 0.39303, 0.36916, -0.0081741, 1.9063, 0.20916, -0.003415, 0.22605, 1.9769, 5.3655, 1.0461, 0.62873, 0.83784, 3.4165, 3.4272, 1.0617, 7.0962, 0.025021, 9.0745, 1.841, 0.016248, 1.5152, 0.13719, 0.79327, 0.0006289, 0.023623, 0.031542, 1.1905, 1.1273, 0.041318, 4.1815, 0.00010182, 4.748, 0.24606, 3.5725e-05, 0.15357
13, 0.16667, 0.29326, 0.01896, 0.14819, 1, 0.31028, 1.2815, 0.5256, 0.98259, 0.44533, 0.77898, 0.82919, 1.0362, 0.97575, 5.6047, 0.012, 5.1797, 1.677, 0.00437, 1.878, 1.3132, 1.3237, 1.0028, 0.3382, 0.54571, 1.8948, 1.3845, 0.72738, 4.133, 0.011875, 4.7546, 1.0353, 0.0064163, 1.2284, 1.0598, 0.58545, 0.98538, 0.29843, 0.2931, 1.5406, 0.85542, 0.44254, 3.1657, 0.0063734, 4.1432, 0.69413, 0.0064157, 1.0348, 1.5666, 2.0619, 1.0203, 0.37797, 0.79832, 2.2489, 1.9136, 1.0122, 5.1002, 0.017376, 5.366, 1.3764, 0.0064169, 1.4219, 0.023733, 0.20144, 0.0001125, 0.00058459, 0.023585, 0.046356, 0.10347, 0.029988, 0.34578, 1.1186e-05, 0.13817, 0.043018, 1.2391e-13, 0.01385, 0.68809, -0.11976, 0.96284, 0.091048, 0.25359, 0.12421, -0.36197, 0.39303, 0.7907, -0.0042038, 1.2661, 0.21742, -0.003415, 0.63999, 1.9383, 2.7671, 1.0428, 0.58536, 0.83784, 3.6653, 3.131, 1.0617, 7.4752, 0.027953, 8.2431, 1.8532, 0.016248, 1.8168, 0.14443, 0.7701, 0.00059078, 0.022578, 0.031542, 1.1587, 1.1274, 0.041318, 4.1289, 9.5552e-05, 4.498, 0.24724, 3.5725e-05, 0.12796
14, 0.15198, 0.15255, 0.07939, 0.41875, 0.96, 0.29429, 1.0819, 1.6908, 0.99881, 0.34402, 0.46976, 0.71628, 1.5474, 0.55024, 1.7182, 0.00819, 7.8643, 1.3566, 0.00774, 1.3224, 1.3205, 1.4266, 1.0037, 0.52143, 0.54571, 1.6107, 1.4241, 0.45627, 2.6091, 0.010267, 4.9147, 1.0678, 0.0064163, 1.6339, 1.0675, 0.80553, 0.98354, 0.44666, 0.29311, 1.158, 0.97289, 0.37259, 1.5844, 0.0041271, 4.051, 0.77941, 0.0064157, 1.3707, 1.5734, 2.0477, 1.0239, 0.5962, 0.79832, 2.0633, 1.8752, 0.53995, 3.6338, 0.016406, 5.7784, 1.3563, 0.0064169, 1.8971, 0.02365, 0.14258, 0.00015031, 0.0020664, 0.023585, 0.075746, 0.075238, 0.0025882, 0.3881, 1.3932e-05, 0.27574, 0.03075, 1.2391e-13, 0.025601, 0.69552, 0.039432, 0.96247, 0.26629, 0.25359, -0.18221, -0.30041, 0.26221, -0.7503, -0.0060412, 1.3733, 0.27053, -0.003415, 1.0191, 1.9454, 2.8138, 1.0449, 0.77657, 0.83784, 3.4035, 3.1485, 0.65033, 5.9684, 0.026575, 8.4561, 1.8652, 0.016248, 2.2487, 0.14435, 0.71124, 0.00062858, 0.02406, 0.031542, 1.1881, 1.0992, 0.013919, 4.1712, 9.8298e-05, 4.6356, 0.23497, 3.5725e-05, 0.13971
15, 0.15198, 0.21123, 0.14106, 0.31341, 0.9, 0.15748, 1.0482, 1.0073, 1.0139, 0.28953, 0.49076, 1.489, 1.4271, 0.6024, 1.2947, 0.0074, 9.2715, 1.5138, 0.00192, 1.249, 1.3057, 1.3319, 1.0045, 0.37498, 0.54571, 1.6837, 1.4329, 0.72738, 3.6562, 0.011785, 5.1377, 1.1671, 0.0064163, 1.4308, 1.0976, 0.63801, 0.98427, 0.30683, 0.29311, 1.0416, 0.98172, 0.44254, 2.5888, 0.0046883, 3.8857, 0.88259, 0.0064157, 1.1357, 1.5139, 2.0259, 1.0247, 0.44314, 0.79832, 2.3257, 1.8841, 1.0122, 4.7235, 0.018882, 6.3896, 1.4516, 0.0064169, 1.7258, 0.016011, 0.17798, 0.00015092, 0.0017169, 0.023585, 0.15236, 0.075238, 0.029988, 0.42105, 1.8614e-05, 0.57934, 0.029914, 1.2391e-13, 0.032175, 0.69756, -0.089359, 0.96322, 0.1217, 0.25359, -0.16608, -0.29157, 0.39303, 0.28357, -0.0049069, 1.4821, 0.37118, -0.003415, 0.80167, 1.9139, 2.7532, 1.0457, 0.62826, 0.83784, 3.5334, 3.1574, 1.0617, 7.0288, 0.028477, 8.7932, 1.963, 0.016248, 2.0599, 0.13671, 0.74664, 0.0006292, 0.023711, 0.031542, 1.2647, 1.0992, 0.041318, 4.2041, 0.00010298, 4.9392, 0.23413, 3.5725e-05, 0.14628
16, 0.5, 0.24182, 0.04249, 0.36837, 1.7454, 0.39848, 1.602, 0.90486, 1.0198, 0.53467, 0.46747, 0.12393, 0.72363, 0.90639, 1.6141, 0.0296, 1.6935, 1.3357, 0.01857, 1.1796, 1.3269, 0.96766, 1.0044, 0.47537, 0.54571, 0.87052, 1.3119, 0.72738, 2.8708, 0.01073, 3.627, 0.67147, 0.0064163, 1.2108, 1.0707, -0.25034, 0.98423, 0.41447, 0.29311, 0.16838, 0.83311, 0.44254, 1.7371, 0.0033844, 2.5629, 0.19149, 0.0064157, 0.79429, 1.5831, 2.1857, 1.0246, 0.53628, 0.79832, 1.5726, 1.7907, 1.0122, 4.0045, 0.018075, 4.6912, 1.1514, 0.0064169, 1.6274, 0.024264, 0.54833, 0.00015092, 0.0013709, 0.023585, 0.18221, 0.084733, 0.029988, 0.47507, 1.9942e-05, 0.41856, 0.085148, 1.2391e-13, 0.064132, 0.70065, -0.77075, 0.96318, 0.22395, 0.25359, -1.001, -0.42, 0.39303, -0.52341, -0.0060693, 0.031471, -0.21335, -0.003415, 0.5164, 1.9532, 2.7061, 1.0457, 0.7268, 0.83784, 2.742, 3.0438, 1.0617, 6.265, 0.027529, 7.2226, 1.5563, 0.016248, 1.9053, 0.14496, 1.117, 0.00062919, 0.023365, 0.031542, 1.2945, 1.1086, 0.041318, 4.2581, 0.00010431, 4.7784, 0.28937, 3.5725e-05, 0.17824
17, 0.15385, 0.29889, 0.01177, 0.05726, 0.6, 0.36901, 1.4788, 5.3145, 0.97662, 0.38642, 0.74854, 2.4419, 0.31409, 0.63779, 1.1985, 0.00735, 4.0259, 1.3362, 0.00592, 1.3767, 1.3096, 3.2359, 1.0078, 0.34865, 0.54571, 2.1759, 1.5514, 0.72738, 3.1837, 0.0074714, 4.7769, 0.74058, 0.0064163, 1.2805, 1.0852, 2.3395, 0.99029, 0.29821, 0.29311, 1.6491, 1.0503, 0.44254, 2.4228, 0.0014076, 4.1087, 0.40165, 0.0064157, 1.039, 1.5341, 4.1323, 1.0254, 0.3991, 0.79832, 2.7028, 2.0525, 1.0122, 3.9446, 0.013535, 5.4452, 1.0795, 0.0064169, 1.522, 0.018618, 0.297, 0.00011359, 0.00094058, 0.023585, 0.1026, 0.092815, 0.029988, 0.21399, 1.3591e-05, 0.16504, 0.042459, 1.2391e-13, 0.02156, 0.69568, 1.7055, 0.96781, 0.099556, 0.25359, 0.36292, -0.18677, 0.39303, -0.10484, -0.0088082, 1.278, -0.076361, -0.003415, 0.67467, 1.9236, 4.7663, 1.0478, 0.59775, 0.83784, 3.9889, 3.2896, 1.0617, 6.4722, 0.023751, 8.2758, 1.5575, 0.016248, 1.8864, 0.13932, 0.86566, 0.00059187, 0.022934, 0.031542, 1.2149, 1.1167, 0.041318, 3.9971, 9.7956e-05, 4.5249, 0.24668, 3.5725e-05, 0.13567
18, 0.45833, 0.48346, 0.04497, 0.11868, 0.48, 0.75422, 0.87932, 1.4325, 1.05, 0.40596, 0.37356, 0.34526, 0.59728, 0.79928, 6.7099, 0, 2.8682, 0.01273, 0.00126, 0.61139, 1.279, 0.828, 1.011, 0.53874, 0.54581, 1.1201, 1.3591, 0.72738, 4.0787, 0.011006, 5.3804, 0.76032, 0.0064163, 0.87305, 1.0453, -0.09739, 0.99333, 0.41262, 0.2932, 0.31088, 0.76693, 0.44254, 3.1566, 0.0042814, 4.3341, 0.35499, 0.0064157, 0.40701, 1.5128, 1.7534, 1.0286, 0.66487, 0.79842, 1.9294, 1.9513, 1.0122, 5.0007, 0.017731, 6.4266, 1.1656, 0.0064169, 1.3391, 0.0202, 0.31651, 0.00011507, 0.0058792, 0.023585, 0.24206, 0.12962, 0.029988, 0.31422, 1.6715e-05, 0.40459, 0.060723, 1.2391e-13, 0.080277, 0.66161, -0.71954, 0.97091, 0.26413, 0.25368, -0.7941, -0.4075, 0.39303, 0.74919, -0.0055309, 1.7901, -0.086326, -0.003415, 0.14785, 1.8965, 2.3755, 1.051, 0.81336, 0.83793, 3.0344, 3.1257, 1.0617, 7.4081, 0.027544, 8.9707, 1.607, 0.016248, 1.5982, 0.1409, 0.88518, 0.00059334, 0.027873, 0.031542, 1.3544, 1.1535, 0.041318, 4.0973, 0.00010108, 4.7644, 0.26494, 3.5725e-05, 0.19438
19, 0.15198, 0.15255, 0.11988, 0.20938, 0.9, 0.16059, 1.3919, 1.5121, 0.98398, 0.51017, 0.41474, 1.332, 2.8271, 0.88837, 1.7016, 0.02039, 7.1368, 1.0972, 0.00479, 1.4872, 1.2886, 1.4192, 1.0076, 0.39405, 0.55889, 1.9007, 1.33, 0.72473, 3.7321, 0.011376, 5.1467, 1.1135, 0.0064163, 1.3645, 1.0865, 0.86639, 0.99088, 0.33457, 0.3072, 1.3292, 0.87885, 0.43991, 2.7363, 0.0053761, 4.0825, 0.84771, 0.0064157, 1.038, 1.4908, 1.9721, 1.0244, 0.45353, 0.81058, 2.4722, 1.7812, 1.0096, 4.7279, 0.017376, 6.2109, 1.3792, 0.0064169, 1.691, 0.015108, 0.11297, 0.0001037, 0.0013076, 0.023414, 0.12071, 0.075238, 0.029985, 0.36651, 1.3307e-05, 0.4186, 0.026107, 1.2391e-13, 0.039401, 0.68248, 0.061234, 0.96795, 0.14297, 0.26756, 0.074243, -0.39444, 0.3904, 0.38146, -0.0048797, 1.5512, 0.32408, -0.003415, 0.72004, 1.8948, 2.7773, 1.0473, 0.64513, 0.85022, 3.7272, 3.0545, 1.0591, 7.0828, 0.027632, 8.7423, 1.9029, 0.016248, 2.009, 0.13581, 0.68164, 0.00058197, 0.023301, 0.03137, 1.233, 1.0992, 0.041315, 4.1496, 9.7672e-05, 4.7784, 0.23032, 3.5725e-05, 0.15351
20, 0.2223, 0.33805, 0.01754, 0.10139, 1.2632, 0.24617, 1.0898, 0.5259, 0.98178, 0.29439, 0.78261, 1.7949, 0.71994, 0.79862, 2.4961, 0.04651, 4.2189, 0.69605, 0.01228, 1.2353, 1.4571, 1.1557, 0.99787, 0.26049, 0.69366, 1.6745, 2.1788, 0.78279, 4.1906, 0.015616, 4.7263, 0.49556, 0.0064163, 0.72551, 1.2867, 0.80249, 0.9839, 0.21233, 0.59769, 1.3427, 1.7706, 0.66924, 3.5782, 0.010578, 4.1154, 0.25459, 0.0064157, 0.5429, 1.6276, 1.5089, 1.0118, 0.30865, 0.78962, 2.0062, 2.587, 0.89633, 4.803, 0.020654, 5.3371, 0.73653, 0.0064169, 0.90813, 0.010739, 0.046108, 7.2186e-05, 0.00085731, 0.003404, 0.040674, 0.061591, 0.0047651, 0.1386, 9.3815e-06, 0.13792, 0.021462, 1.2391e-13, 0.012326, 0.8608, -0.134, 0.95928, 0.011846, 0.51834, -0.09173, 0.46507, 0.57411, 0.93326, -0.00030968, 1.2379, -0.28584, -0.003415, 0.14065, 2.0535, 2.4454, 1.0365, 0.50914, 0.86897, 3.4407, 3.8925, 0.99147, 7.4479, 0.031542, 8.2147, 1.277, 0.016248, 1.3104, 0.13144, 0.61477, 0.00055046, 0.022851, 0.01136, 1.153, 1.0855, 0.016096, 3.9217, 9.3747e-05, 4.4977, 0.22568, 3.5725e-05, 0.12643
21, 0.13333, 0.72522, 0.08344, 0.2412, 1.0091, 0.21516, 2, 0.69945, 0.97175, 0.26095, 0.95, 2.6085, 2.5263, 0.01, 1.9863, 0, 9.1108, 0.01, 0.01672, 0.5659, 1.4083, 1.7702, 0.99962, 0.23335, 0.60484, 1.7503, 1.5396, 0.6859, 3.8239, 0.0096157, 7.8494, 0.80546, 0.0064163, 0.61656, 1.167, 0.93454, 0.98178, 0.057581, 0.37607, 1.3487, 0.90619, 0.41541, 2.7891, 0.0023781, 5.7124, 0.37263, 0.0064157, -0.073238, 1.6495, 2.6059, 1.0175, 0.40912, 0.83362, 2.1519, 2.173, 0.95639, 4.8587, 0.016853, 9.9863, 1.2383, 0.0064169, 1.3064, 0.021515, 0.25813, 0.00011762, 0.011419, 0.019345, 0.059609, 0.14829, 0.027042, 0.3958, 1.9361e-05, 1.6879, 0.069245, 1.2391e-13, 0.17587, 0.78797, 0.2746, 0.95946, -0.067315, 0.33306, -0.030303, -0.24126, 0.36369, 0.46142, -0.0071365, 3.8044, -0.054692, -0.003415, -0.26919, 2.0286, 3.2659, 1.0398, 0.53402, 0.87662, 3.531, 3.3205, 1.0081, 7.1863, 0.026368, 11.894, 1.6656, 0.016248, 1.5023, 0.14221, 0.82679, 0.0005959, 0.033413, 0.027301, 1.1719, 1.1722, 0.038373, 4.1789, 0.00010373, 6.0477, 0.27346, 3.5725e-05, 0.28998
22, 0.21285, 0.15862, 0.05248, 0.1029, 1.1811, 0.24195, 0.69529, 0.6262, 1.0104, 0.56335, 0.21447, 1.0708, 1.8637, 0.95119, 7.2162, 0.00534, 7.3249, 0.08153, 0.01291, 1.2927, 1.176, 1.1398, 1.015, 0.40317, 0.36263, 1.72, 1.4491, 0.92524, 4.0453, 0.0075425, 4.4741, 0.78263, 0.0064163, 0.87471, 0.98445, 0.65654, 1.001, 0.34984, 0.27569, 1.3864, 0.94599, 0.77608, 3.4246, 0.0022693, 3.7679, 0.54022, 0.0064157, 0.68185, 1.3676, 1.6231, 1.0289, 0.4565, 0.44957, 2.0535, 1.9522, 1.0744, 4.6659, 0.012816, 5.1803, 1.025, 0.0064169, 1.0676, 0.013564, 0.086324, 7.1808e-05, 0.0010512, 0.0027938, 0.041114, 0.093553, 0.0082235, 0.14239, 1.0277e-05, 0.18433, 0.02172, 1.2391e-13, 0.013748, 0.57332, -0.19139, 0.9764, 0.15347, 0.19209, -0.046583, -0.28969, 0.69523, 0.78634, -0.0084594, 0.96776, 0.00078365, -0.003415, 0.28656, 1.7787, 2.471, 1.0536, 0.65287, 0.53318, 3.4865, 3.1879, 1.1553, 7.3042, 0.023544, 7.9804, 1.5645, 0.016248, 1.4629, 0.13426, 0.65499, 0.00055008, 0.023045, 0.01075, 1.1534, 1.1175, 0.019554, 3.9255, 9.4643e-05, 4.5441, 0.22594, 3.5725e-05, 0.12786
23, 0.61111, 0.50326, 0.04588, 0.12354, 1.0286, 0.60695, 0.96824, 0.7577, 0.97548, 0.33344, 0.43858, 1.1762, 2.4563, 0.91432, 3.3203, 0.01111, 2.8384, 0.29855, 0.00262, 0.46836, 1.1962, 1.1515, 1.0077, 0.43195, 0.54571, 0.79725, 1.4247, 0.72738, 4.4318, 0.009087, 5.2439, 0.75434, 0.0064163, 0.60042, 0.96204, 0.18797, 0.98872, 0.33896, 0.29311, 0.14873, 0.83247, 0.44254, 3.5709, 0.0020344, 3.7796, 0.34974, 0.0064157, 0.075713, 1.4304, 2.115, 1.0266, 0.52494, 0.79832, 1.4458, 2.0169, 1.0122, 5.2928, 0.01614, 6.7082, 1.1589, 0.0064169, 1.1251, 0.02027, 0.34312, 0.00013259, 0.0031961, 0.023585, 0.15545, 0.12962, 0.029988, 0.27397, 1.8384e-05, 0.79248, 0.060505, 1.2391e-13, 0.10176, 0.57865, -0.41916, 0.96701, 0.17089, 0.25359, -1.0548, -0.34195, 0.39303, 1.1187, -0.0075861, 1.5103, -0.091959, -0.003415, -0.16381, 1.8138, 2.7221, 1.0483, 0.69301, 0.83784, 2.6493, 3.1913, 1.0617, 7.7449, 0.02576, 8.9775, 1.6006, 0.016248, 1.3646, 0.14097, 0.91179, 0.00061086, 0.02519, 0.031542, 1.2678, 1.1535, 0.041318, 4.057, 0.00010275, 5.1523, 0.26472, 3.5725e-05, 0.21587
24, 0.5, 0.35329, 0.16309, 0.20759, 1.2714, 0.35946, 1.5467, 0.51075, 1.0343, 0.27425, 0.24538, 0.61857, 1.4534, 0.97845, 3.9727, 0.00957, 7.1238, 0.01279, 0.0038, 1.3648, 1.3616, 1.2366, 1.0045, 0.34438, 0.54571, 0.94528, 1.2515, 0.72738, 3.5949, 0.01066, 4.3013, 0.67724, 0.0064163, 0.86012, 1.1176, -0.27368, 0.98427, 0.29581, 0.29311, 0.14092, 0.77271, 0.44254, 2.6522, 0.0032359, 2.4681, 0.23935, 0.0064157, 0.378, 1.6056, 2.7468, 1.0247, 0.39295, 0.79832, 1.7496, 1.7303, 1.0122, 4.5376, 0.018084, 6.1345, 1.1151, 0.0064169, 1.3422, 0.022001, 0.84304, 0.00015092, 0.000872, 0.023585, 0.23914, 0.084733, 0.029988, 0.32847, 2.0371e-05, 1.2421, 0.070871, 1.2391e-13, 0.085912, 0.74025, -0.71775, 0.96321, 0.095656, 0.25359, -0.96689, -0.48039, 0.39303, 0.25967, -0.0061738, 0.40818, -0.18547, -0.003415, 0.12448, 1.983, 3.1909, 1.0457, 0.5931, 0.83784, 2.8575, 2.9834, 1.0617, 6.9302, 0.027493, 8.1944, 1.5399, 0.016248, 1.5958, 0.1427, 1.4117, 0.0006292, 0.022866, 0.031542, 1.3515, 1.1086, 0.041318, 4.1115, 0.00010474, 5.6019, 0.27509, 3.5725e-05, 0.20002
25, 0.5, 0.13709, 0.07486, 0.20759, 0.5619, 0.45383, 1.2972, 0.61957, 0.97986, 0.64854, 0.276, 1.154, 1.1104, 0.74149, 5.9239, 0.02087, 2.3246, 0.52669, 0.00351, 0.97195, 1.3362, 1.0083, 1.0043, 0.53906, 0.54571, 1.684, 1.2799, 0.72738, 3.4633, 0.010953, 3.5638, 0.69819, 0.0064163, 1.15, 1.0841, -0.24935, 0.98413, 0.44796, 0.29311, 1.1446, 0.8011, 0.44254, 2.5276, 0.0037499, 2.2542, 0.23595, 0.0064157, 0.63311, 1.5883, 2.2659, 1.0245, 0.63016, 0.79832, 2.2235, 1.7587, 1.0122, 4.399, 0.018155, 4.8734, 1.1604, 0.0064169, 1.6668, 0.023488, 0.58458, 0.00015031, 0.0030677, 0.023585, 0.10756, 0.084733, 0.029988, 0.32362, 1.9175e-05, 0.63393, 0.07897, 1.2391e-13, 0.098738, 0.71159, -0.75812, 0.96305, 0.27867, 0.25359, -0.13269, -0.452, 0.39303, 0.13003, -0.0057846, -0.1119, -0.17713, -0.003415, 0.39111, 1.9608, 2.7747, 1.0455, 0.79945, 0.83784, 3.5007, 3.0118, 1.0617, 6.7966, 0.02769, 7.2395, 1.5735, 0.016248, 1.9088, 0.14419, 1.1532, 0.00062858, 0.025061, 0.031542, 1.2199, 1.1086, 0.041318, 4.1067, 0.00010354, 4.9937, 0.28319, 3.5725e-05, 0.21285
26, 0.2223, 0.27827, 0.01592, 0.09264, 1.2632, 0.25017, 1.2788, 1.5693, 1.0052, 0.39248, 0.82468, 1.6275, 0.9948, 0.78574, 7.8922, 0.00425, 5.8117, 0.10549, 0.00172, 0.41211, 1.4478, 1.0642, 1.0076, 0.30446, 0.64596, 1.6797, 2.1623, 0.78265, 3.8014, 0.015505, 4.4419, 0.45003, 0.0064163, 0.83832, 1.2898, 0.70616, 0.99494, 0.2644, 0.52599, 1.3436, 1.7541, 0.63349, 3.216, 0.010957, 3.8921, 0.24333, 0.0064157, 0.69277, 1.6057, 1.4223, 1.0203, 0.34453, 0.76593, 2.0159, 2.5705, 0.93182, 4.3868, 0.020053, 4.9918, 0.65672, 0.0064169, 0.98386, 0.0092224, 0.047393, 5.9349e-05, 0.00059325, 0.00532, 0.041769, 0.061591, 0.0082235, 0.12667, 7.6447e-06, 0.11174, 0.015791, 1.2391e-13, 0.0078296, 0.85488, -0.22679, 0.96947, 0.05726, 0.45643, -0.087308, 0.44853, 0.55265, 0.54904, -0.00027266, 0.96372, -0.32149, -0.003415, 0.26394, 2.0406, 2.3553, 1.0457, 0.55167, 0.83549, 3.4468, 3.876, 1.0127, 7.0538, 0.031283, 7.9201, 1.2215, 0.016248, 1.4127, 0.12992, 0.61606, 0.00053763, 0.022587, 0.013276, 1.1541, 1.0855, 0.019554, 3.9097, 9.201e-05, 4.4715, 0.22001, 3.5725e-05, 0.12194
27, 0.33333, 0.26774, 0.02342, 0.04287, 0.89062, 0.30755, 0.84185, 0.88174, 1.0139, 0.26819, 0.49213, 1.4311, 0.67263, 0.69246, 4.4515, 0.00199, 6.5586, 1.0313, 0.00185, 0.37287, 1.3194, 1.1571, 1.0014, 0.33804, 0.54571, 2.1064, 1.6644, 0.72738, 2.7583, 0.01002, 3.9578, 1.1472, 0.0064163, 0.39011, 1.0786, -0.23253, 0.98298, 0.2914, 0.29311, 1.7162, 1.1808, 0.44254, 1.9271, 0.0041077, 3.3295, 0.80227, 0.0064157, 0.10195, 1.5603, 2.5467, 1.0198, 0.38469, 0.79832, 2.4966, 2.148, 1.0122, 3.5896, 0.015932, 4.5862, 1.4922, 0.0064169, 0.67827, 0.021438, 0.71372, 0.00012555, 0.00080416, 0.023585, 0.056277, 0.086428, 0.029988, 0.25539, 1.2919e-05, 0.14593, 0.043985, 1.2391e-13, 0.030691, 0.69931, -0.7056, 0.96099, 0.089687, 0.25359, 0.32832, -0.06884, 0.39303, -0.54716, -0.0062038, 0.46636, 0.32777, -0.003415, -0.23579, 1.9396, 3.0198, 1.0418, 0.5864, 0.83784, 3.8845, 3.3976, 1.0617, 6.0638, 0.026244, 7.4493, 1.9667, 0.016248, 1.016, 0.14214, 1.2824, 0.00060382, 0.022798, 0.031542, 1.1686, 1.1103, 0.041318, 4.0385, 9.7285e-05, 4.5057, 0.2482, 3.5725e-05, 0.1448
