eta1,kappa_k,kappa,sig,lam,mup,sigp,rsmax,n,alpha,alpha1,alpha2,betam1,gamma,UniqueId,Name,PeakDrift,FailureType,ar,lrr,srr,alr,sdr,smr,Type
1.3562603818920975,0.18036665979147992,0.9949643659348164,0.2770583696755522,0.6455214028531311,3.9033208911982893,8.259548891954593,0.7212115106542687,1.4291125394803812,0.020372099283757973,1.663042279981128,0.7002776448232841,0.0102301876307924,0.2107153869133389,396,"Soderstrom 2001,C2",0.11372922861256139,Flexure,4.698090692124105,0.1591689802777077,0.0454676228693132,0.0,0.8912280701754386,0.2179589910292116,Spiral
1.045882568122117,1.03238112596681,0.9648126149119702,0.8680428650267296,0.6972464455667562,6.074323015265741,1.8440348838764309,0.6121073285275054,1.0579135319166486,0.00790384248861047,1.502836469603074,0.5283866169727154,0.004810386282734343,0.4864771290198092,061,"Muguruma et al. 1989, BH-1",0.08586,Flexure,2.5,0.1311400962741969,0.1105440648159523,0.2538860103626943,0.9722222222222222,0.4237856196418204,Rectangular
1.2070334811935892,0.15386851521974965,0.9184051253965628,0.5119511615100693,0.7766854274539667,1.8220513529801439,0.4357003930363712,0.687007499424925,8.775766433811048,0.014499602557534387,6.675270442594812,0.18683039231688559,0.0023905187858200526,0.3215522064987739,343,"Arakawa et al. 1988, No. 26",0.03640222925319508,Flexure,1.6363636363636362,0.4964848484848485,0.0351719904798592,0.2437567985023213,2.083333333333333,1.4994851636495563,Spiral
0.5012816098047719,0.9959429546287558,1.0046152683222294,0.6387699562089212,0.8162847858826864,6.864786397710516,9.154076186550292,0.5039317974770624,1.5140918695046905,0.0025927325005868328,0.9439214155663009,0.4085505717622313,0.0017449713684574673,0.6972188282201229,056,"Muguruma et al. 1989, AL-1",0.062060000000000004,Flexure,2.5,0.1771998033670012,0.0619122603563926,0.3999416569428238,0.9722222222222222,0.7321473083720326,Rectangular
1.6672480273464878,0.3321959336568554,1.041844508774288,0.3657982623893704,0.7820820923757041,1.3282200084959355,1.3541220035772294,0.5638022286004926,1.577487433632962,0.019862257646627142,8.8633223405013,0.022181653942501933,0.006603709869216639,0.3343503863447611,346,"Kunnath et al. 1997, A2",0.05680519016004899,Flexure,1.6363636363636362,0.3570363196125908,0.02529317475186,0.1752924192619598,2.083333333333333,1.448818196759746,Spiral
1.732810338672468,0.9968980922106728,0.979909791192817,0.24567629723547632,0.43751808583235585,1.372314637884148,3.3403478680089123,0.7139338287488697,1.58233384971322,0.005550599619748353,4.8334034529158,1.6996308153229422,0.002480171772440646,0.31542395967218584,108,"Saatcioglu and Ozcebe 1989, U7",0.088,Flexure,2.857142857142857,0.3592035556302301,0.092457895035826,0.1255886970172684,1.692708333333333,0.6244439766092185,Rectangular
1.0782154494034786,1.0116332347160488,1.011389163409656,0.15383869282538398,0.6675816641006649,4.700694389706431,7.695540607272807,0.4189749289788209,2.9067607584310613,0.004444245404394649,0.8072915933948348,1.834217349009584,0.001925924858431384,0.4248125796763641,215,"Paultre and Legeron, 2000, No. 1006015",0.10628499999999999,Flexure,6.557377049180328,0.1253585566287307,0.0788459484654048,0.1396077719646652,0.8849557522123892,0.1852231555536475,Rectangular
1.9693858947286396,0.9638935132963865,0.959355419756919,0.7046580115771415,0.5337969235956228,5.83512387711759,0.5975964238877465,0.8788007208413449,1.5341431435986728,0.006376273089377795,1.8665231712022523,1.7220411416034582,0.002458938444279645,0.46860006549057254,002,"Gill et al. 1979, No. 2",0.02155,Flexure,2.181818181818182,0.1625545605881891,0.0837095781636363,0.2139976843534155,1.0416666666666667,0.523924079239485,Rectangular
1.2052110900390876,1.004520255971796,0.97538206111957,0.5754271584117465,0.6911116742474166,0.14979999325845483,2.5443834959462426,0.9068659983441583,6.571853226855739,0.0011401233755202675,1.3142092486649473,1.035739808346852,0.0017236930799480292,0.7438802905294892,152,"Sugano 1996, UC15H",0.0306491916,Flexure,2.0,0.0620035612233917,0.1533708310271086,0.5991211550533584,1.1718749999999998,0.3889716676777381,Rectangular
1.2978309638781456,0.9834323295891189,0.9825951099817207,0.5644964741014002,0.7784501840419139,3.5257452064668784,2.5954815875908683,0.7801147608508204,1.8123605913481877,0.011748804780409612,6.2970188182771505,0.6707108254122488,0.0051485938733841045,0.5397211252357892,005,"Ang et al. 1981, No. 3",0.0318325,Flexure,4.0,0.2728393348643067,0.1533523193616712,0.3800317796610169,1.3888888888888888,0.3176669416831,Rectangular
1.7138996232143984,0.25509991237007457,0.941903532311005,0.23521690680368398,0.6285591815128118,1.5618090054055345,1.8889811650602448,0.945908120039437,2.094793914611911,0.009586219986204975,5.939740351910623,0.18945865350468571,0.0022626242829547616,0.5081759967321191,311,"NIST, Model N4",0.08885566526086075,Flexure,6.0,0.3441574803149606,0.0613130043400603,0.0962448789721067,0.8641975308641974,0.2977465407273655,Spiral
1.7175006279238576,1.0150945816263628,0.9679661126998276,0.46075021668294414,0.5390163919617963,0.5150723515859426,5.030240572769552,0.9650372765902201,1.1681719564528956,0.008407548292640052,1.3877501535939567,1.316043965148941,0.001465250655616198,0.5037246506924449,127,"Galeota et al. 1996, BB4",0.06299122807017545,Flexure,4.5600000000000005,0.3242123618504666,0.0432283149133955,0.3,2.083333333333333,0.7868914435733787,Rectangular
0.522508869604609,1.0187347682559589,1.013112292373279,0.5023392086732005,0.274195699735117,5.799806171555163,4.634150277042156,0.5048750968673722,2.615959310689888,0.003643347295588146,1.0965746175611324,0.41222501433441205,0.001084710430766668,0.2687618427190094,027,"Arakawa et al. 1982, No. 102",0.03549066666666666,Flexure,1.5,0.1297515587048026,0.1396953113777115,0.3332038834951456,0.9696969696969696,0.5047089002602484,Rectangular
1.5180175234366573,0.997685981883371,1.0163681060456138,0.877669355378776,0.525076161446826,3.4710302329099587,7.15749889986955,0.7838310993739752,6.445950166711953,0.008201759857515617,0.8187829411897312,0.23122561445060208,0.005156381942398751,0.24676775491785813,180,"Matamoros et al. 1999,C10-20S",0.06287540983606557,Flexure,3.004926108374384,0.1686913008581607,0.0710831422421054,0.2108040209848178,1.3543859649122807,0.5104226432875383,Rectangular
1.9548988185143854,0.1713091748129263,0.909940210579039,0.09320940767920033,0.8525288704179805,6.726256319304215,0.28579541612892445,0.2448721047053367,1.1867198591606822,0.030976478537155974,5.892129716485789,0.9944760046643186,0.0074180263202194355,0.2266742303714273,307,"NIST, Full Scale Shear",0.07843480959500912,Flexure,6.0131578947368425,0.2654607560276389,0.040424478291429,0.0685014756456048,0.9329140461215932,0.3249960137095146,Spiral
1.919373849511873,0.22345279456505374,0.993501154740057,0.545006562612959,0.5792264071661002,4.650815926963401,3.6149925736927813,0.7422920490194816,1.5107054334023364,0.02023081483297819,1.579031109956552,1.8045474946931406,0.008912228128550009,0.9014320189544558,385,"Saatcioglu and Baingo 1999, RC7",0.08774098631225889,Flexure,6.58,0.1525532444444444,0.0374406634874422,0.4187543391573424,1.4749262536873151,0.3415886057778702,Spiral
0.7693847348822557,0.9743353083316382,0.9999367175058571,0.47403967593913654,0.736046659579831,9.1521174736827,5.0757590101040995,0.976104468863831,1.2691993530293129,0.003398374363924282,7.1754808285712475,1.1195647611688782,0.001514737367620679,0.22850290282908609,022,"Tanaka and Park 1990, No. 5",0.046415757575757575,Flexure,3.0,0.199010807353436,0.0759434587747945,0.1,1.5277777777777777,0.4246670963405309,Rectangular
1.9077023943915168,1.037204316794763,1.0121328675540795,0.33598269584886453,0.5683377262624738,8.65231142124863,1.25709414019081,0.6204234848705501,3.84734948903544,3.957605204366749e-05,1.2168671389836914,0.856100751689371,0.015650260577316194,0.5321653305208499,113,"Galeota et al. 1996, BA1",0.05028947368421052,Flexure,4.5600000000000005,0.0810530904626166,0.0432283149133955,0.2,2.083333333333333,0.3797668651711147,Rectangular
0.9336550679747673,1.0494166864366103,1.0424073686007425,0.7789887461749603,0.10474012522133769,1.6443266982181761,3.7425604081216073,0.938193781153617,6.991960485439234,0.009013932885247277,8.231766847784215,0.3772228160505413,0.00571171962138986,0.16043446749584045,179,"Matamoros et al. 1999,C10-20N",0.06329180327868852,Flexure,3.004926108374384,0.1683970547377035,0.0718760734945415,0.2108040209848178,1.336842105263158,0.5063099927134541,Rectangular
1.953050903180005,1.0467512345716585,0.9610888847364261,0.7555524956157447,0.5991280683295293,6.610487899585529,9.693043204442954,0.7014682858562141,1.960971868505001,0.009889650765399122,3.4785632710776326,0.2791240244656781,0.01465761114075212,0.9890683516043468,016,"Watson and Park 1989, No. 8",0.011785,Flexure,4.0,0.1832756821909614,0.0622669313159055,0.7,1.6041666666666667,0.4898662098732854,Rectangular
1.2621182360286642,0.2219322306039726,0.916628416512332,0.40341709700422834,0.5192971053354585,1.6157403953066445,1.5025040376733836,0.8066160297219847,1.5503876235639318,0.021250247131001095,6.2027196955952295,0.1084766397050907,0.022831476563846927,0.49664348420682103,310,"NIST, Model N3",0.08046032416965299,Flexure,3.0,0.3784242424242424,0.128081780489082,0.2107735073189291,0.4838709677419354,0.3733243789416683,Spiral
1.8364757073769395,1.0038329661332495,0.9841366038102832,0.6049368358810926,0.8425858688630005,2.586240060132437,7.734371303367311,0.39224269001809176,1.8390655576093011,0.007310102486253783,4.3273835957978735,0.0739556076278215,0.011734410245432656,0.9946443601687047,015,"Watson and Park 1989, No. 7",0.01614,Flexure,4.0,0.1701845620344642,0.0863937979737193,0.7,1.3333333333333333,0.3994953698042017,Rectangular
1.9817844450284092,0.9635549430100984,0.9880584753530459,0.5704728612774184,0.8709700097639153,5.102179459511361,2.6063984122992476,0.49892566213438194,3.30693295684997,0.0032075203845092944,1.2667862271320125,0.33691943407683966,0.00239678740976337,0.41263486877504046,053,"Kanda et al. 1988, 85PDC-3",0.028593333333333335,Flexure,3.0,0.2173575308185968,0.0689416314726482,0.1055197132616487,1.5151515151515151,0.476614025346575,Rectangular
1.064362273417777,1.0493395685750984,0.9962565414470455,0.20350222227455378,0.35785727434059156,0.2570911938229088,7.59321666278981,0.6479155406251068,3.3180518750724626,0.004146841498420019,0.8399531019416386,1.5868393078143472,0.0018359699339753725,0.15244614488737762,177,"Matamoros et al. 1999,C10-10N",0.07286885245901639,Flexure,3.004926108374384,0.1626844702849495,0.0694377996149332,0.1020053828777415,1.336842105263158,0.4299826822788952,Rectangular
0.5476318378690754,0.1559691246513153,1.0423845152997755,0.23514454323280276,0.7728793602830558,2.8295276622071794,0.5123068627278267,0.707729260191964,1.903775043133633,0.03267820608583498,4.92446350597069,0.5675194981304735,0.01740372584482272,0.30856516612478435,393,"Henry 1998, 415s",0.0737378155237468,Flexure,4.0,0.1858771686293372,0.0541390186051779,0.1204716909226637,0.8281249999999999,0.3372935707327432,Spiral
1.259414528409499,0.9587654187034479,0.9515083811019877,0.185145254432574,0.658084123102836,3.7612997145695015,6.615831199853211,0.07564438846094557,1.2744922756130785,0.0035241944673479846,1.280036376114257,0.09657711090117815,0.00012640642543996355,0.22029955707954052,193,"Mo and Wang 2000,C3-1",0.07647142857142858,Flexure,3.5,0.4003232451201136,0.1004751837953139,0.1065340909090909,1.4285714285714286,0.5251596449785051,Rectangular
0.9385105085287049,1.0100501417272396,1.0229745419345806,0.826135288888354,0.3801947014857908,0.7974573580965902,3.9426051724142974,0.13887091552543468,3.655716435242268,0.007817084889616861,1.3472335156530986,0.12587749117540858,0.0025216310889812805,0.24776511508779758,195,"Mo and Wang 2000,C3-3",0.08636785714285715,Flexure,3.5,0.3928822926085873,0.098607615323282,0.2091078066914498,1.4285714285714286,0.5606809474488988,Rectangular
0.9320951529256223,0.9515638622539142,0.9694147766628103,0.5926478300377395,0.5217081828117924,3.4583648211832854,4.062557503711361,0.9456331355006744,8.003076700360879,0.00010426079874526623,3.7913529111153315,0.9985573953743339,0.0007415218199535376,0.4461964343315148,103,"Azizinamini et al. 1988, NC-4",0.028661807580174926,Flexure,3.00218818380744,0.2140899839599931,0.0800197660364509,0.3103875077353259,1.7894736842105263,0.5452513813835986,Rectangular
1.599550157761163,0.9748310656801332,0.9989296587732094,0.6239961428989783,0.4848623247984327,7.370462969317029,4.551477500925117,0.9389812773778534,1.4366584566462572,0.0005120015848077836,9.319006367945953,1.372989980602613,0.0017562706922078161,0.7760664185639966,173,"Saatcioglu and Grira 1999, BG-9",0.07173361702127659,Flexure,4.7,0.4130338227186827,0.0877617316170006,0.4617046818727491,1.91919191919192,0.5235228037703472,Rectangular
1.4407463850901925,0.986895493235539,1.006283040552338,0.6790610798363157,0.23398124226588657,3.3321846910751862,0.9412005797144287,0.7704638219519535,5.913028423959602,0.0069269283309400485,6.934969023477058,0.49410094682733663,0.003984478956114118,0.690940109032638,217,"Paultre and Legeron, 2000, No. 1006040",0.0705,Flexure,6.557377049180328,0.1179544870926143,0.0793120891330137,0.3940862972363056,0.8849557522123892,0.2519034688422792,Rectangular
0.9188293641774931,0.8062167528211464,0.9211594811159824,0.6189401975541157,0.3936210421967537,2.8903030547022146,9.093380778397727,0.9532846854968606,4.550887566036384,0.0006890576285216339,1.0802105524725572,1.3959931075182093,0.0006360090761972359,0.46210129835904556,398,"Soderstrom 2001,C4",0.10263613243397703,Flexure,4.698090692124105,0.1385867845521421,0.0438650292272484,0.0,0.8466666666666666,0.1979925176808568,Spiral
1.2819510845848694,0.17696454110885274,0.94389213812541,0.5847197131734276,0.7140191417481524,8.506022013793487,7.751701970269093,0.31529604733204997,1.7526994479549063,0.04210200049649621,9.630022468042815,0.25945624391394406,0.011422997162784455,0.3774404251255601,353,"Kunnath et al. 1997, A9",0.06574699109940803,Flexure,4.498360655737705,0.2782729531138365,0.0573855178626642,0.0926380853990227,0.7916666666666666,0.3608154540952911,Spiral
1.9116431195990349,0.5119214634263924,0.9167295375972502,0.21563624171802437,0.9139422532889017,0.2644768902357564,0.6773867500935369,0.5577311570466776,1.662378663442876,0.012182158471746085,0.974191674765776,1.6498088179875663,0.0009791702234671004,0.9481753856884008,381,"Saatcioglu and Baingo 1999, RC2",0.07356136223043104,Flexure,6.58,0.2112275692307692,0.1087474380088774,0.3134128110117324,1.1111111111111112,0.1705267382621203,Spiral
1.8432159904990604,1.2653935726750751,0.9547173249397939,0.26407376058379617,0.5680048606814787,2.1269754118775004,1.1376449915491693,0.7122473503956794,4.585230366487253,0.0016501194685126855,8.009703239599283,0.517490414443317,0.0004387328609981138,0.15135312066323892,333,"Arakawa et al. 1988, No. 16",0.035610432398853885,Flexure,1.6363636363636362,0.4608,0.0326440036641193,0.0,2.083333333333333,1.6170649153132122,Spiral
1.5197023411871369,0.15228803603156527,0.9567348387172985,0.2316572604089634,0.5559902746513448,7.802865087264838,9.13363962353181,0.4133999774177265,5.74487606651835,0.004332679621738521,0.44822505894041953,0.047235846633442935,0.00584480083591199,0.7044451678443837,399,"Graff, 2001,C5",0.11304205922767557,Flexure,4.698090692124105,0.1385867845521421,0.0438650292272484,0.1028987116985612,0.8466666666666666,0.2855176954456508,Spiral
1.2170995878264665,0.9693219632413196,0.9502477240380872,0.443067768743734,0.41458154653545726,0.5906566322577991,9.332410468339678,0.13560110194793445,2.684350967425604,0.0014542221227316528,0.7132189498243937,1.748177603701154,0.001817916138008982,0.8949853778035345,205,"Thomsen and Wallace 1994, B3",0.06655744680851064,Flexure,3.916666666666666,0.123458635012299,0.0622416001551109,0.1999695357415406,1.3229166666666663,0.4100892247394477,Rectangular
1.5440294701518416,0.15795132261714206,0.9183733707267727,0.38531923634058085,0.3215944769484982,2.930222809731089,9.340820137355454,0.09608532322718943,1.6114526591711722,0.015739394513070288,0.7652594072495118,0.6248550864680449,0.004325096030877638,0.6811012159989924,359,"Hose et al., 1997, SRPH1",0.08741068903881573,Flexure,1.4991803278688525,0.1602063531308787,0.0099938359510917,0.0573716286842055,3.307291666666666,1.0078262780868328,Spiral
1.690621497511923,0.11377403054974078,0.91171479775312,0.5675691444021911,0.875322246984465,2.625999704849906,0.6974712805397694,0.8459955641382688,1.0094664840063245,0.03698400533680703,2.4322059598226473,1.7105751529164763,0.014951676036571377,0.5342040180055856,304,"Lim et al. 1990, Con2",0.08165583228360415,Flexure,7.5,0.7252189971496247,0.1155658853630965,0.2412019391271849,0.9909909909909907,0.2891096231747155,Spiral
1.5591075231224696,0.1530538456335142,1.0103508359324895,0.3879757999311314,0.5930921363300433,2.71851623079683,2.0832047753115286,0.8569551739093704,4.066140709070219,0.012236416468770878,3.421882157762558,0.8495968963167492,0.005492213105350946,0.5918445922409047,355,"Kunnath et al. 1997, A11",0.07446818126195391,Flexure,4.498360655737705,0.3380501060049569,0.0697127772553846,0.1013856923953268,0.7916666666666666,0.3605814858759095,Spiral
0.5934035186302419,1.0015922392149845,1.011236353914936,0.2095782137757219,0.21219638914849437,8.094363899119942,3.5464458951678934,0.1621952411265255,3.135866632216964,0.011809778555666112,8.913321614245897,0.5808732879983265,0.009693525349639515,0.8072240362226593,237,"Pujol 2002, No. 20-3-3N",0.03433945756780403,Flexure,2.25,0.3038463077461198,0.0606032332957975,0.1579101143550272,2.0158730158730163,0.8362216298696364,Rectangular
1.076152808003241,1.0064519517686106,1.0304669283207966,0.5538168653742409,0.4007138908813548,3.6937310249944337,7.029482558115781,0.7892528467496664,3.417622061976113,0.0002809599583358906,3.544108091936372,1.6337227112083021,0.01720499539264933,0.39035583041257155,068,"Sakai et al. 1990, B3",0.02124,Flexure,2.0,0.092643441806449,0.0219037944075412,0.3499095477386935,1.818181818181818,0.9762176536582098,Rectangular
1.7601851464425138,1.013402135800859,0.9615594734428393,0.39209567331770334,0.6969026498309907,1.0876314808583425,7.988754775393749,0.9085502398997963,1.608819615073569,0.005014536632249426,2.3807636891423134,0.03202498022735534,0.0027226348201676576,0.381369968179814,107,"Saatcioglu and Ozcebe 1989, U6",0.08979999999999999,Flexure,2.857142857142857,0.3755747632594899,0.0966717937371908,0.1313125786507632,1.692708333333333,0.626030019995597,Rectangular
1.9293321500868736,1.048117261933451,0.9723884097238642,0.3918063077023264,0.6617666256921648,2.4781348686744424,4.135649157297752,0.9202257251958644,5.272880781307116,0.0010646909772127795,4.9689995223042605,0.5708761979428529,0.00010269377690673431,0.18809428098168424,191,"Mo and Wang 2000,C2-2",0.08533642857142858,Flexure,3.5,0.3899827922941327,0.1016444947619922,0.1556734317343173,1.3756613756613758,0.5297706192504589,Rectangular
1.6553850542929736,0.9980888146735398,0.9646541077700649,0.35165706702181687,0.13754257462467068,3.1419793763533335,6.680039794845005,0.8522492136957546,1.3240030630482655,0.0022141751644929944,4.497297709728759,0.29388609057449044,0.0009175077849271629,0.24822937408374618,105,"Saatcioglu and Ozcebe 1989, U3",0.072,Flexure,2.857142857142857,0.3961074481127173,0.0808182018164862,0.1407459535538353,1.25,0.7347613405349893,Rectangular
1.970199180170674,1.0064907425302003,0.9770274297451403,0.6196252393038466,0.7594103575859985,5.778719479703359,1.3830583987895908,0.8122762598160298,2.685657207969792,0.006102158918239599,0.8888357912074492,0.24845973237552244,0.001581765952761223,0.2732770666921513,146,"Xiao and Martirossyan 1998, HC4-8L19-T10-0.2P",0.09025,Flexure,2.0,0.2384161954674675,0.1055673753920099,0.1996648730139565,0.913978494623656,0.6246738967102624,Rectangular
1.7093488727281363,0.9938831469757955,1.0293985351927293,0.3428999348562977,0.21977976972993812,6.3049389709953445,9.08081309597616,0.6245626034852235,2.356418989176952,0.0034459237492107282,5.042883543946186,0.10282244908630123,0.0014551837770114748,0.15636675030371805,229,"Pujol 2002, No. 10-3-1.5N",0.042155082298046084,Flexure,2.25,0.3445484611202107,0.1374428468515284,0.0891962670045104,1.007936507936508,0.5129290691185904,Rectangular
1.8693526037161283,0.12331267264812862,1.0608463352084712,0.678865586192033,0.6973742136900468,1.8663974458460775,0.5701680328470289,0.8405037236336028,1.8632627723379453,0.011586441806052134,7.250464435500983,0.5828723172385022,0.006251592965991266,0.3873481664924916,360,"Vu et al. 1998, NH1",0.05077421036758489,Flexure,6.0,0.2932552861349178,0.0410696419055504,0.1481933204537532,1.0,0.3835846773122155,Spiral
1.865775635281672,0.979076697566189,0.995610891431418,0.14068353151292434,0.28875429897159033,6.155464464097334,7.724702852454236,0.7733968735649974,2.313154617066491,0.004757903403959766,2.4867798221079975,0.7660383735606598,0.0020589630781433846,0.16456805794157342,239,"Pujol 2002, No. 10-2-2.25N",0.03209576189851269,Flexure,2.25,0.3169056046406522,0.0842036067725408,0.0820401195084465,1.5132275132275137,0.6739620395317363,Rectangular
0.8116987616287259,0.2376094642512263,0.9031155085403306,0.21930935123478001,0.7133876473270728,0.43093488155026627,2.2737961108269253,0.32884559576248595,1.0321779480107365,0.007459469330581694,4.101226600821453,0.26629880809468687,0.0026701391873410613,0.7728911155951154,292,"Zahn et al. 1986, No. 5",0.058132861364011336,Flexure,1.5,0.2887804878048781,0.0,0.0,2.0,2.303491406410322,Spiral
0.5090097495852033,1.0045657641798107,0.976283571404973,0.12614810449557962,0.626375237244889,3.4630587056434257,0.4862830131816853,0.8401987009519153,4.376579009457644,0.004926565807638193,5.180240293352478,0.417041561546286,0.00014554962999136986,0.36390172556184297,026,"Park and Paulay 1990, No. 9",0.05891816143497758,Flexure,2.973333333333333,0.3027140579221095,0.1202184735237544,0.1000619578686493,1.1111111111111112,0.4134315904828285,Rectangular
1.786317681366834,1.0258848281541246,0.9637764302022938,0.1484867221498296,0.3535104310121676,5.650190304468575,5.930251347998168,0.6880721603087809,4.8771311595931,0.005999166450616867,2.6489103099686777,0.8453170354734065,0.00251694777622178,0.2194655317713819,228,"Pujol 2002, No. 10-2-3S",0.030532650656167983,Flexure,2.25,0.3281900772094588,0.0654586852215736,0.0849614294019224,2.0158730158730163,0.8061712829162269,Rectangular
0.7438168437937113,1.0398566798760684,0.9505217813009089,0.11319373209965028,0.5547395202523578,1.5360172831259744,2.726319242185058,0.8694270637901655,6.669037300533576,0.004433701226593305,2.477653672277261,0.3317438948367696,0.0009383057821005965,0.24742908112907458,201,"Thomsen and Wallace 1994, A1",0.05291063829787235,Flexure,3.916666666666666,0.1229309503617101,0.048127705028581,0.0,1.3229166666666663,0.2754795386188717,Rectangular
0.5383241279983961,0.5822246677702232,1.0173764929365776,0.14836044591470177,0.39353521706848005,9.892615089684874,9.30906070503341,0.262814708171386,1.332894447067475,0.03413736178843788,5.0096863764525486,0.31430879780607446,0.00666667421914572,0.5638284718002093,366,"Kowalsky et al. 1996, FL1",0.0917644780467859,Flexure,1.9912472647702408,0.720349014975276,0.1720176062206572,0.3333892619100884,0.5249343832020998,0.6811417752409096,Spiral
