Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta_1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta_1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta_1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta_1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta_1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta_1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta_1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta_1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
11, 0.5022, 0.69368, 0.07249, 0.14806, 1.6933, 0.45189, 0.50095, 0.60679, 1.0034, 0.12798, 0.532, 0.58074, 2.2236, 0.7472, 1.7649, 0.00625, 6.5873, 1.5816, 0.00638, 0.43669, 1.1505, 1.3762, 1.0098, 0.23709, 0.32531, 1.8013, 2.0141, 0.80056, 4.0979, 0.0080696, 4.773, 0.81864, 0.010209, 0.37469, 0.77064, 0.17401, 0.97263, 0.077886, 0.13372, 1.1033, 1.1494, 0.77358, 2.1872, 0.0041198, 2.4827, -0.30243, -0.0020149, -0.45286, 1.5304, 2.5784, 1.0469, 0.39629, 0.5169, 2.4993, 2.8787, 0.82754, 6.0087, 0.012019, 7.0634, 1.9397, 0.022434, 1.2022, 0.053345, 0.53418, 0.00051017, 0.0093678, 0.013567, 0.18007, 0.27632, 0.00026909, 1.3494, 5.7664e-06, 1.9389, 0.46453, 5.5233e-05, 0.25312, 0.45711, -0.76545, 0.96405, 0.017349, 0.12479, -0.37443, 0.061187, 0.55613, 0.50296, -0.00090432, 0.092361, -0.30468, -0.011543, -0.47266, 1.844, 3.5178, 1.0555, 0.45682, 0.52583, 3.977, 3.9669, 1.045, 7.6929, 0.017044, 9.4537, 1.942, 0.031962, 1.222, 0.17773, 1.6953, 0.00077274, 0.017847, 0.014861, 1.7496, 1.4096, 0.022082, 4.7768, 2.9765e-05, 8.0977, 0.46639, 0.00017489, 0.26538
12, 0.5, 0.42151, 0.04158, 0, 0.54545, 0.63979, 2, 0.87637, 1.05, 0.13777, 0.15088, 1.0034, 3.2367, 0.93207, 2.3722, 0, 2.8116, 0.01194, 0.00874, 0.21892, 1.6052, 1.1095, 1.0123, 0.17169, 0.15889, 1.8844, 1.9351, 0.80406, 4.0979, 0.0055673, 3.6571, 0.82923, 0.010343, 0.1809, 1.4044, 0.4843, 0.97565, 0.11284, 0.10987, 1.3075, 1.31, 0.77817, 2.1872, 0.0021023, 2.4738, -0.29039, 0.0057246, -0.0061024, 1.8059, 1.7347, 1.0489, 0.23054, 0.20791, 2.4613, 2.5601, 0.82995, 6.0087, 0.0090323, 4.8405, 1.9489, 0.014961, 0.3679, 0.014897, 0.14446, 0.00049615, 0.0012801, 0.00088818, 0.12301, 0.1444, 0.00024777, 1.3494, 4.4377e-06, 0.51756, 0.46333, 7.8836e-06, 0.012925, 0.99131, -0.76995, 0.96698, 0.0092022, 0.082053, -0.25551, 0.075815, 0.55975, 0.50296, -0.0032041, -0.59294, -0.29264, -0.0082328, -0.080137, 2.219, 2.9889, 1.0576, 0.33418, 0.23573, 4.0244, 3.7943, 1.0484, 7.6929, 0.014339, 7.9072, 1.9511, 0.028919, 0.44194, 0.13928, 1.3056, 0.00075872, 0.0097588, 0.0021824, 1.6926, 1.2777, 0.022061, 4.7768, 2.8437e-05, 6.6764, 0.46519, 0.00012754, 0.025185
13, 0.61111, 0.47414, 0, 0.11639, 10, 1.2681, 0.82144, 2.3877, 1.0206, 0.55298, 0.21792, 1.1463, 2.0769, 0.85655, 3.8612, 0.0018, 1.6799, 1.5326, 0.0462, 0.39286, 1.0621, 1.4226, 1.0098, 0.32599, 0.23427, 2.3638, 2.1627, 0.79884, 3.5743, 0.0027069, 2.5321, 1.0759, 0.033777, 0.68603, 0.76512, 0.19787, 0.97263, 0.12308, 0.013477, 1.5843, 1.3521, 0.77173, 2.2806, -0.001135, 0.73911, -0.01815, 0.025061, -0.1579, 1.3591, 2.6473, 1.0469, 0.52889, 0.45507, 3.1434, 2.9734, 0.82595, 4.8681, 0.0065488, 4.325, 2.17, 0.042493, 1.5299, 0.032604, 0.55437, 0.00051017, 0.015217, 0.018019, 0.22464, 0.24287, 0.00027161, 0.61868, 5.4556e-06, 1.1882, 0.44241, 2.808e-05, 0.26324, 0.4104, -0.7318, 0.96405, 0.072786, 0.0056851, 0.1606, 0.23318, 0.5544, 0.26576, -0.00622, -1.9264, -0.020448, 0.013784, -0.17733, 1.7138, 3.5769, 1.0555, 0.57919, 0.46286, 4.5671, 4.0923, 1.0433, 6.8829, 0.011634, 6.9905, 2.1723, 0.053769, 1.5494, 0.15699, 1.7155, 0.00077274, 0.023696, 0.019313, 1.7942, 1.3761, 0.022085, 4.0461, 2.9455e-05, 7.347, 0.44427, 0.00014774, 0.2755
14, 0.61111, 0.34942, 0.03823, 0.08578, 0.48, 0.78839, 1.2196, 0.5, 1.05, 0.17239, 0.12868, 2.5066, 4.9411, 0.88617, 5.5944, 0, 1.0319, 0.01, 0.01255, 0.80994, 1.3365, 1.1966, 1.0202, 0.13018, 0.10321, 2.226, 2.6024, 0.79484, 5.6966, 0.0037503, 3.6573, 0.69382, 0.013685, 0.58758, 1.0312, 0.19642, 0.98576, 0.031676, 0.024817, 1.7152, 1.872, 0.76802, 4.5096, 0.0010602, 2.5385, -0.39522, 0.0096869, 0.20874, 1.6417, 2.1967, 1.0546, 0.22869, 0.18161, 2.7368, 3.3329, 0.82167, 6.8836, 0.0064403, 4.776, 1.7829, 0.017683, 0.96643, 0.034447, 0.36973, 0.00043784, 0.0035866, 0.0022715, 0.096438, 0.19721, 0.00026592, 0.52077, 2.6747e-06, 0.46258, 0.43836, 5.9075e-06, 0.053047, 0.68092, -0.83854, 0.97665, -0.050491, 0.004991, 0.10295, 0.70515, 0.55043, 2.4283, -0.0047448, -0.57529, -0.39753, -0.0047466, 0.16724, 1.992, 3.2317, 1.0637, 0.31086, 0.20143, 4.3491, 4.4997, 1.0393, 8.965, 0.012245, 7.8898, 1.7852, 0.032116, 1.0079, 0.15883, 1.5308, 0.0007004, 0.012065, 0.0035657, 1.666, 1.3305, 0.022079, 3.9482, 2.6674e-05, 6.6214, 0.44022, 0.00012556, 0.065307
15, 0.5, 0.47946, 0.01848, 0.19988, 0.6, 0.84849, 1.2817, 6.2694, 0.99338, 0.17668, 0.35705, 4.3181, 2.3831, 0.80498, 1.2378, 0.00122, 5.6675, 0.14648, 0.00873, 0.17941, 1.1218, 1.6308, 1.0098, 0.25897, 0.242, 2.301, 2.0746, 0.80035, 3.6452, 0.002417, 4.1797, 0.57776, 0.023718, 0.39969, 0.75419, 0.46132, 0.97263, 0.11748, 0.11936, 1.7007, 1.3849, 0.77346, 2.4545, -0.00026589, 2.5714, -0.013294, 0.018944, -0.010016, 1.4895, 2.8004, 1.0469, 0.40045, 0.36465, 2.9014, 2.7643, 0.82724, 4.836, 0.0050998, 5.788, 1.1688, 0.028493, 0.80939, 0.049954, 0.50554, 0.00051017, 0.0073989, 0.0055598, 0.1332, 0.17582, 0.00026734, 0.52408, 2.6604e-06, 0.95603, 0.12912, 8.4252e-06, 0.062042, 0.43503, -0.49265, 0.96405, 0.051708, 0.10583, 0.15467, 0.1926, 0.55593, 0.37553, -0.0060758, -0.20776, -0.017537, 0.005103, -0.048673, 1.8086, 3.7543, 1.0555, 0.46623, 0.37818, 4.4474, 3.9565, 1.0448, 6.9149, 0.01091, 8.5671, 1.173, 0.042333, 0.84805, 0.17434, 1.6666, 0.00077274, 0.015878, 0.006854, 1.7028, 1.3091, 0.02208, 3.9515, 2.6659e-05, 7.1149, 0.13098, 0.00012808, 0.074302
16, 0.4, 0.38756, 0.01485, 0, 0.6, 0.66731, 1.5959, 0.72225, 0.99986, 0.15986, 0.19936, 3.4749, 1.4799, 0.69793, 2.6799, 0.01032, 4.2291, 0.01744, 0.02778, 0.16912, 1.5377, 1.4246, 1.0099, 0.13321, 0.18001, 1.8709, 2.3245, 0.79605, 3.4247, 0.0039985, 5.9768, 0.70066, 0.018842, 0.2598, 1.2508, 0.19992, 0.97275, 0.026154, -0.01415, 1.2613, 1.6627, 0.76913, 2.2339, 0.00031925, 4.7848, -0.40629, 0.014275, -0.2298, 1.8246, 2.6493, 1.0471, 0.24026, 0.37418, 2.4805, 2.9863, 0.82297, 4.6155, 0.0076778, 7.1687, 1.8076, 0.023408, 0.74939, 0.030426, 0.55439, 0.00051016, 0.0042358, 0.013934, 0.13735, 0.16187, 0.00026789, 0.52408, 5.0035e-06, 0.52512, 0.4529, 7.7073e-06, 0.088597, 0.89052, -0.72974, 0.96418, -0.052266, -0.022967, -0.27809, 0.45257, 0.55163, 0.15502, -0.0048596, 1.7243, -0.40856, 0.00027874, -0.26258, 2.1849, 3.579, 1.0556, 0.31868, 0.38299, 4.0199, 4.1964, 1.0405, 6.6944, 0.012857, 10.229, 1.8099, 0.037405, 0.78217, 0.15481, 1.7155, 0.00077273, 0.012715, 0.015228, 1.7069, 1.2951, 0.022081, 3.9515, 2.9002e-05, 6.684, 0.45476, 0.00012736, 0.10086
17, 1, 0.16347, 0.1781, 0.24754, 1.6182, 0.32643, 1.0222, 0.53228, 1.0073, 0.47113, 0.33422, 3.3143, 1.8699, 0.78166, 5.0612, 4e-05, 2.4989, 1.9822, 0.00208, 0.2057, 1.3001, 1.4246, 1.0098, 0.31774, 0.25067, 2.0692, 1.9711, 0.79887, 4.0979, 0.0044922, 4.1709, 0.81865, 0.016564, 0.56125, 0.882, 0.19992, 0.97263, 0.099599, 0.024466, 1.2228, 1.107, 0.77176, 2.1872, -0.00028641, 1.6954, -0.30243, -0.0040467, -0.29274, 1.7182, 2.6493, 1.0469, 0.53588, 0.47687, 2.9156, 2.8351, 0.82598, 6.0087, 0.0092708, 6.6464, 1.9397, 0.037174, 1.4152, 0.064616, 0.55439, 0.00051017, 0.017588, 0.018912, 0.2648, 0.27597, 0.00027164, 1.3494, 8.44e-06, 2.2651, 0.46453, 0.000157, 0.26956, 0.58503, -0.72974, 0.96405, 0.052175, 0.016854, -0.15856, 0.018437, 0.55443, 0.50296, -0.0048761, -0.60314, -0.30467, -0.010795, -0.31194, 2.0152, 3.579, 1.0555, 0.58331, 0.48448, 4.297, 3.9237, 1.0433, 7.6929, 0.01386, 8.9449, 1.942, 0.043923, 1.4345, 0.189, 1.7155, 0.00077274, 0.026067, 0.020206, 1.8344, 1.4092, 0.022085, 4.7768, 3.2439e-05, 8.4239, 0.46639, 0.00027666, 0.28182
18, 0.38786, 0.15178, 0.01583, 0, 0.4252, 0.24306, 0.80119, 1.9862, 1.0002, 0.27547, 0.32943, 2.668, 1.747, 0.7149, 1.0138, 0.00232, 9.8774, 0.02395, 0.00069, 0.19034, 1.2644, 2.4977, 1.0098, 0.20823, 0.26339, 1.9009, 1.9594, 0.79462, 4.0979, 0.0045014, 5.4568, 0.81864, 0.011968, 0.61859, 0.99026, 1.609, 0.97263, 0.10355, 0.082596, 1.1304, 1.1817, 0.76789, 2.1872, -0.00018706, 4.2495, -0.30243, 0.0041788, -0.22569, 1.5386, 3.3864, 1.0469, 0.31291, 0.44418, 2.6714, 2.7371, 0.82135, 6.0087, 0.00919, 6.664, 1.9397, 0.019756, 1.4629, 0.027786, 0.29192, 0.00051017, 0.00405, 0.012081, 0.21943, 0.22356, 0.00026414, 1.3494, 8.1248e-06, 0.53869, 0.46453, 2.2422e-05, 0.26346, 0.6228, 0.51502, 0.96405, 0.024119, 0.073159, -0.29917, 0.043416, 0.55022, 0.50296, -0.0048212, 1.1999, -0.30468, -0.0076385, -0.24511, 1.9061, 4.4805, 1.0555, 0.39234, 0.45362, 4.1009, 3.8754, 1.039, 7.6929, 0.013824, 9.7136, 1.942, 0.031574, 1.4823, 0.15217, 1.453, 0.00077274, 0.012529, 0.013375, 1.789, 1.3568, 0.022077, 4.7768, 3.2124e-05, 6.6975, 0.46639, 0.00014208, 0.27572
19, 0.91667, 0.475, 0.04288, 0.2313, 1.0286, 0.79126, 1.0035, 0.57434, 0.97424, 0.40131, 0.1505, 1.2918, 1.3209, 0.95334, 8.3297, 0.0031, 6.8582, 1.7485, 0.02097, 0.74309, 1.4274, 1.2956, 0.99562, 0.30772, 0.05338, 2.0727, 2.1624, 0.80161, 3.3544, 0.0033954, 3.1464, 0.78317, 0.011845, 0.53381, 1.1363, 0.41398, 0.97276, 0.20803, -0.078355, 1.3972, 1.4189, 0.77495, 1.7359, 0.00071974, 1.771, -0.3368, 0.0078113, -0.096239, 1.7185, 2.1772, 1.0185, 0.40741, 0.18512, 2.7483, 2.9059, 0.82828, 4.9729, 0.006071, 4.5218, 1.9031, 0.015878, 1.1639, 0.031323, 0.28726, 0.00019309, 0.0036734, 0.0064143, 0.16866, 0.20431, 0.00026282, 0.96823, 2.646e-06, 0.69924, 0.46362, 6.0131e-06, 0.14672, 0.77836, -0.68397, 0.9605, 0.1264, -0.091035, -0.095856, 0.26009, 0.55722, -0.094181, -0.0050952, -1.1611, -0.33905, -0.0065943, -0.12203, 2.0765, 3.2751, 1.0307, 0.48904, 0.1978, 4.2414, 4.0647, 1.046, 6.8029, 0.011886, 7.4539, 1.9054, 0.030284, 1.1897, 0.15571, 1.4484, 0.00045566, 0.012152, 0.0077085, 1.7382, 1.3376, 0.022076, 4.3956, 2.6645e-05, 6.8581, 0.46548, 0.00012567, 0.15898
20, 0.91667, 0.51623, 0.0447, 0, 0.36, 1.0397, 0.58959, 2.0705, 0.99575, 0.2167, 0.11901, 2.0761, 0.95873, 0.78564, 1.7142, 0.00163, 9.6416, 1.9726, 0.00732, 0.14945, 1.1786, 1.1307, 1.0099, 0.25221, 0.20972, 2.5621, 1.9442, 0.79554, 4.1774, 0.0030172, 3.1102, 0.81425, 0.016536, 0.32749, 0.83989, 0.12318, 0.97277, 0.13884, 0.063905, 1.8532, 1.1369, 0.76873, 2.7482, -0.00019904, 1.894, -0.12651, 0.01077, -0.16038, 1.5173, 2.1383, 1.0471, 0.36559, 0.35554, 3.2709, 2.7515, 0.82236, 5.6065, 0.0062334, 4.3264, 1.755, 0.022302, 0.81536, 0.042399, 0.37522, 0.00051002, 0.004751, 0.0078587, 0.18573, 0.24091, 0.00026579, 0.75496, 3.8233e-06, 0.54671, 0.32712, 1.229e-05, 0.087973, 0.50684, -0.90802, 0.96419, 0.063022, 0.052355, 0.38283, 0.016029, 0.55114, 0.81352, -0.0056589, -1.1491, -0.12918, -0.002358, -0.19326, 1.8503, 3.1695, 1.0556, 0.44141, 0.36709, 4.7413, 3.8724, 1.04, 7.5412, 0.011693, 7.3696, 1.7577, 0.03543, 0.84825, 0.16678, 1.5363, 0.00077258, 0.01323, 0.0091529, 1.7553, 1.3742, 0.022079, 4.1823, 2.7822e-05, 6.7056, 0.32898, 0.00013195, 0.10023
21, 0.66703, 0.0801, 0.00808, 0.05737, 0.50394, 0.32326, 1.4044, 0.5347, 1.0281, 0.3376, 0.16709, 1.2951, 0.74086, 0.75713, 2.4379, 0.00945, 7.5277, 1.9393, 0.00202, 1.7085, 1.2534, 1.1676, 1.0098, 0.44672, 0.27194, 1.8366, 2.0168, 0.79651, 4.0979, 0.0055161, 5.3674, 0.81865, 0.015102, 0.37789, 0.8959, 0.16007, 0.97263, 0.26945, 0.07871, 1.1147, 1.1805, 0.76955, 2.1872, 0.00095072, 4.0515, -0.30243, 0.0079784, -0.45226, 1.6109, 2.1752, 1.0469, 0.62399, 0.46516, 2.5586, 2.8531, 0.82346, 6.0087, 0.010082, 6.6833, 1.9397, 0.022226, 1.208, 0.047242, 0.37523, 0.00051017, 0.011615, 0.0138, 0.19263, 0.25848, 0.00026859, 1.3494, 7.7038e-06, 0.63999, 0.46453, 1.8757e-05, 0.25471, 0.57198, -0.87113, 0.96405, 0.21356, 0.069852, -0.34686, 0.076325, 0.55208, 0.50296, -0.0037452, 1.0785, -0.30467, -0.0042493, -0.472, 1.9348, 3.2064, 1.0555, 0.67988, 0.47402, 4.0202, 3.9573, 1.0409, 7.6929, 0.014778, 9.6563, 1.942, 0.034454, 1.2278, 0.17163, 1.5363, 0.00077274, 0.020093, 0.015094, 1.7622, 1.3917, 0.022082, 4.7768, 3.1703e-05, 6.7988, 0.46639, 0.00013841, 0.26697
22, 0.5, 0.23049, 0.00283, 0.0024, 0.28937, 0.56103, 1.2673, 2.6782, 1.0447, 0.38976, 0.3256, 0.38657, 0.51746, 0.9933, 6.5359, 0.00238, 9.9661, 0.33619, 0.02018, 0.20636, 1.41, 1.1715, 1.0098, 0.23803, 0.32279, 1.8077, 1.8652, 0.80108, 4.6786, 0.0032822, 4.9159, 0.81864, 0.0201, 0.2538, 1.1644, 0.43927, 0.97263, 0.15394, 0.2614, 1.217, 1.1701, 0.77495, 3.0601, -0.0005519, 3.256, -0.30243, 0.013715, -0.16227, 1.6557, 1.9038, 1.0469, 0.32212, 0.38418, 2.3984, 2.5603, 0.82722, 6.2971, 0.0071164, 6.5758, 1.9397, 0.026485, 0.66987, 0.022306, 0.19819, 0.00051017, 0.0026134, 0.0013928, 0.12898, 0.1786, 0.00025245, 0.96823, 5.4335e-06, 1.0184, 0.46453, 1.5069e-05, 0.063984, 0.78004, -0.74617, 0.96405, 0.064796, 0.23753, -0.336, -0.018764, 0.55675, 1.2301, -0.0056414, 0.50931, -0.30468, 0.0010084, -0.20038, 2.04, 3.0893, 1.0555, 0.41127, 0.40805, 3.9514, 3.7492, 1.0454, 8.1272, 0.012206, 9.3225, 1.942, 0.039192, 0.70799, 0.14669, 1.3593, 0.00077274, 0.011092, 0.002687, 1.6985, 1.3119, 0.022065, 4.3956, 2.9432e-05, 7.1772, 0.46639, 0.00013472, 0.076244
23, 0.91667, 0.50742, 0.04432, 0, 0.72, 0.80742, 0.91359, 0.51226, 1.0311, 0.18269, 0.11035, 0.92609, 1.7708, 0.51556, 5.2702, 0.00026, 0.65053, 0.21923, 0.01554, 1.1317, 1.0708, 1.5723, 1.0098, 0.27597, 0.043124, 2.2173, 1.7743, 0.79881, 4.7833, 0.0033277, 3.9048, 0.74388, 0.011975, 0.44806, 0.73229, 0.56203, 0.97263, 0.16579, -0.10891, 1.5597, 1.0444, 0.772, 3.3542, 0.00068283, 2.6985, -0.36784, 0.0078746, -0.24104, 1.4093, 2.5826, 1.0469, 0.38615, 0.19515, 2.875, 2.5042, 0.82563, 6.2125, 0.0059725, 5.1111, 1.8556, 0.016074, 1.1372, 0.042352, 0.37726, 0.00051017, 0.004487, 0.008543, 0.15987, 0.1969, 0.00026574, 0.75496, 2.5855e-06, 0.53787, 0.45681, 6.2129e-06, 0.17552, 0.39914, -0.46779, 0.96405, 0.088679, -0.12002, 0.054217, -0.12275, 0.55441, 1.4195, -0.0051532, -0.35176, -0.3701, -0.0064792, -0.2647, 1.7424, 3.6125, 1.0555, 0.46327, 0.20626, 4.3804, 3.6714, 1.0432, 8.1472, 0.011809, 8.1613, 1.8579, 0.030428, 1.1608, 0.16674, 1.5384, 0.00077274, 0.012966, 0.0098372, 1.7294, 1.3302, 0.022079, 4.1823, 2.6584e-05, 6.6967, 0.45867, 0.00012587, 0.18778
24, 0.91667, 0.5348, 0.0455, 0.26042, 0.36, 1.0484, 1.5281, 1.3972, 0.99062, 0.36854, 0.44309, 2.1978, 2.0943, 0.93637, 3.7294, 0.00127, 2.2503, 1.1134, 0.0175, 0.30089, 1.3097, 1.1731, 1.0097, 0.32664, 0.27906, 2.4502, 1.9825, 0.80193, 3.7335, 0.0032154, 3.8072, 1.5539, 0.015314, 0.32465, 1.004, 0.21158, 0.97253, 0.18043, 0.1775, 1.7621, 1.1628, 0.77517, 2.3043, -9.0302e-05, 2.2918, 0.54695, 0.0093636, -0.20709, 1.6154, 2.1347, 1.0468, 0.47285, 0.38061, 3.1383, 2.8021, 0.82869, 5.1626, 0.0065211, 5.3227, 2.5609, 0.021264, 0.85639, 0.034549, 0.34172, 0.00051014, 0.0079016, 0.003812, 0.175, 0.24833, 0.00026471, 0.75496, 4.039e-06, 0.8488, 0.3748, 1.3086e-05, 0.10451, 0.65396, -0.8433, 0.96396, 0.11612, 0.16152, 0.27764, 0.04908, 0.55753, 0.36961, -0.0054942, -0.547, 0.54445, -0.0036371, -0.23742, 1.9655, 3.1895, 1.0554, 0.53716, 0.3966, 4.6228, 3.9158, 1.0463, 7.0973, 0.011925, 8.1615, 2.5634, 0.034265, 0.88671, 0.15893, 1.5028, 0.0007727, 0.01638, 0.0051062, 1.7446, 1.3816, 0.022078, 4.1823, 2.8038e-05, 7.0076, 0.37666, 0.00013274, 0.11677
25, 0.5, 0.40764, 0.01526, 0, 0.6, 0.73839, 1.167, 0.8758, 1.0389, 0.08335, 0.10838, 1.6608, 2.5906, 0.93483, 3.4897, 0.00093, 9.5487, 0.52343, 0.01042, 0.1761, 1.7025, 1.1265, 1.0017, 0.17228, 0.13352, 2.2403, 2.1166, 0.80397, 3.3009, 0.0047997, 5.504, 0.81812, 0.021813, 0.13738, 1.5005, 0.52642, 0.96542, 0.1068, 0.071593, 1.6731, 1.5195, 0.7781, 2.1101, 0.0012932, 4.3041, -0.29978, 0.017206, -0.17077, 1.9045, 1.7266, 1.0379, 0.23776, 0.19544, 2.8075, 2.7138, 0.82984, 4.4916, 0.0083062, 6.7039, 1.936, 0.02642, 0.44554, 0.015079, 0.1331, 0.00048567, 0.0015846, 0.0014174, 0.1189, 0.1318, 0.00024739, 0.52408, 4.5445e-06, 0.53217, 0.4619, 7.8448e-06, 0.035098, 1.0883, -0.74471, 0.95668, 0.007275, 0.047867, 0.10297, 0.26657, 0.55967, 0.031192, -0.0039881, 1.2493, -0.30203, 0.0032399, -0.22057, 2.3168, 2.9978, 1.0467, 0.33729, 0.21917, 4.3776, 3.9667, 1.0483, 6.5706, 0.013588, 9.7587, 1.9383, 0.040386, 0.49533, 0.13946, 1.2942, 0.00074823, 0.010063, 0.0027116, 1.6885, 1.2651, 0.02206, 3.9515, 2.8543e-05, 6.691, 0.46376, 0.0001275, 0.047358
26, 0.66667, 0.28878, 0, 0, 10, 0.86381, 2, 0.5, 1.05, 0.23455, 0.24524, 5, 0.34453, 0.83741, 2.2858, 0, 1.7541, 0.6328, 0.02094, 0.1636, 1.345, 1.4246, 1.0098, 0.28496, 0.22999, 2.3587, 2.0154, 0.79886, 3.8587, 0.0027418, 2.8856, 0.81864, 0.030008, 0.48914, 0.99159, 0.19992, 0.97263, 0.065152, 0.044096, 1.729, 1.1499, 0.77175, 2.565, -0.00041901, 0.87876, -0.30243, 0.023135, -0.36663, 1.6985, 2.6493, 1.0469, 0.50478, 0.41588, 2.9884, 2.8809, 0.82597, 5.1525, 0.0059025, 4.8924, 1.9397, 0.036882, 1.3449, 0.046173, 0.55439, 0.00051017, 0.017859, 0.012772, 0.14657, 0.27686, 0.00027161, 0.61868, 3.6926e-06, 1.4885, 0.46453, 1.7462e-05, 0.27069, 0.66574, -0.72974, 0.96405, 0.018024, 0.034905, 0.2039, 0.062154, 0.55442, 0.55014, -0.0059139, -1.6631, -0.30468, 0.010748, -0.3858, 2.0243, 3.579, 1.0555, 0.55191, 0.42507, 4.5135, 3.9686, 1.0433, 7.1673, 0.011397, 7.4342, 1.942, 0.049269, 1.3641, 0.17056, 1.7155, 0.00077274, 0.026338, 0.014066, 1.7161, 1.4101, 0.022085, 4.0461, 2.7692e-05, 7.6474, 0.46639, 0.00013712, 0.28295
27, 0.5022, 0.26402, 0.03736, 0.0986, 0.95, 0.42686, 1.8368, 0.69567, 0.99959, 0.3072, 0.40429, 0.51561, 0.14052, 0.96166, 4.4988, 0.02101, 5.971, 0.40456, 0.01229, 0.20904, 1.4497, 1.3403, 1.0098, 0.2476, 0.35785, 1.7115, 1.9325, 0.80067, 4.0979, 0.0080203, 3.31, 0.8186, 0.0076606, 0.4432, 1.1604, 0.30907, 0.97263, 0.1496, 0.253, 1.1076, 1.1806, 0.77437, 2.1872, 0.0045764, 2.1145, -0.30247, 0.0010557, -0.11709, 1.739, 2.3715, 1.0469, 0.34559, 0.46271, 2.3154, 2.6844, 0.82698, 6.0087, 0.011464, 4.5055, 1.9397, 0.014265, 1.0035, 0.030939, 0.39303, 0.00051017, 0.0035492, 0.0040636, 0.1348, 0.20894, 0.00025575, 1.3494, 4.3838e-06, 0.52824, 0.46453, 1.6124e-05, 0.11603, 0.80144, -0.71029, 0.96405, 0.067203, 0.23745, -0.43584, 0.02689, 0.55632, 0.50296, -0.00074274, -0.94349, -0.30472, -0.011506, -0.14594, 2.098, 3.3908, 1.0555, 0.42799, 0.47825, 3.8589, 3.8381, 1.045, 7.6929, 0.016783, 7.5635, 1.9419, 0.026827, 1.0323, 0.15532, 1.5541, 0.00077274, 0.012028, 0.0053578, 1.7044, 1.3422, 0.022069, 4.7768, 2.8383e-05, 6.6871, 0.46639, 0.00013578, 0.12829
