Unnamed: 0,UniqueId,Name_x,Type,FailureType,ar,lrr,srr,alr,sdr,smr,Name_y,Location,res_mean,res_median,res_std,res_max,res_min,gamma,kappa,eta1,sig,lam,mup,sigp,rsmax,alpha,alpha1,alpha2,betam1,n,kappa_k,color
56,14,"Watson and Park 1989, No. 6",Rectangular,Flexure,4.0,0.1786937901361874,0.0285688581935821,0.5,2.6666666666666665,0.7481584131326527,"Watson and Park 1989, No. 6",25503fb6-a01d-4bfe-ae9a-e6d6253d1eb8-007,0.0462459176616687,0.0460834982290374,0.0019424469629899,0.0536359056018505,0.0427684482785398,1.7690325326462517,0.9050770304983698,0.923174938878492,0.5848548334837309,0.1955361014000846,1.2000486375883015,1.3675506229947405,0.5720364289851679,0.0160130180243932,2.4759284153438834,0.4157238456238041,0.0068805577252914,2.3177296806797907,1.8749408789771893,blue
4,19,"Tanaka and Park 1990, No. 2",Rectangular,Flexure,4.0,0.2908427573831176,0.137920212638798,0.199951171875,1.1111111111111112,0.3201972645977145,"Tanaka and Park 1990, No. 2",5e61d970-d214-4795-90ab-55691c1cd188-007,0.0554588132470426,0.055224842425652,0.0013651167043894,0.0614354613451544,0.0526884456735994,1.3598492956008426,0.9489431116699554,1.268682763376118,0.4887358522608178,0.4871243605225498,1.5154786797898998,1.0426091920883065,0.8732571965330884,0.0009661677045909,8.380929548456557,0.963775047579655,0.0024777771370818,4.76390750443575,0.5703196632413989,blue
262,112,"Galeota et al. 1996, AA4",Rectangular,Flexure,4.5600000000000005,0.0810530904626166,0.0288188766089303,0.2,3.125,0.4785475406271931,"Galeota et al. 1996, AA4",5d7eee0b-b0e8-435b-aa5d-283489663f30-007,0.0619358642949393,0.0612346104268673,0.0038031280997276,0.0739426265451033,0.0542273519051422,0.4993394480013867,1.063283655765437,1.2088624675252095,0.5120834362565115,0.6133645501185825,3.273980526164177,0.8704628405509109,0.8029144191331172,0.000277805298221,3.333349903898626,1.608733253342726,0.0424116020822692,1.5458736531169286,3.577043155481728,blue
159,115,"Galeota et al. 1996, BA3",Rectangular,Flexure,4.5600000000000005,0.0810530904626166,0.0432283149133955,0.3,2.083333333333333,0.4378615678539381,"Galeota et al. 1996, BA3",258875b0-964e-493c-8456-f24c91430deb-007,0.0966640492644455,0.0956658089299342,0.0068881805334036,0.119355141351991,0.0839468015849105,0.5707637396892885,1.0671609401178368,1.0782116271196294,0.828467862481753,0.7817089890560471,1.2925819176237625,0.8971476796057162,0.9387400116112794,0.0012107498556338,6.807997360432431,0.5345530236875758,0.0318964435635808,8.365691956336741,2.9676793167823883,blue
119,24,"Tanaka and Park 1990, No. 7",Rectangular,Flexure,3.0,0.1983908359909642,0.0925306247446441,0.2999922762029814,1.25,0.46631047512654,"Tanaka and Park 1990, No. 7",d0a161b4-3e6c-4d94-bdb0-5d34d9c5c920-007,0.0437370207170614,0.0436014802180868,0.0018673588691849,0.0523591940986242,0.0397175586578849,0.912975034575852,0.9974748524028926,1.4289980661617565,0.4658891586906991,0.3397632456488471,0.115654329640495,1.2036467668133988,0.9987422250440476,0.0030679143380616,0.8858486604837222,1.876922896102997,0.0023100173888437,3.945071423799983,0.6387797013041816,blue
108,208,"Thomsen and Wallace 1994, C3",Rectangular,Flexure,3.916666666666666,0.1420130578920206,0.1089823385185393,0.2000139832933836,1.3229166666666663,0.2841766447439349,"Thomsen and Wallace 1994, C3",e562a191-5349-4931-8f80-4be7cb53580b-007,0.0832320423373987,0.082575599580216,0.0024719881656886,0.094783425775679,0.0791265974143685,0.9160912100962204,1.0749869627681254,1.207383660384284,0.2562972779233257,0.0497511582372149,1.268886097298216,1.0535907808198,0.5605181717622003,0.0007124683969646,9.970535977183168,1.89451479105786,0.0085610497303464,1.521472392242918,1.79610072421281,blue
65,167,"Saatcioglu and Grira 1999, BG-3",Rectangular,Flexure,4.7,0.2613471694280612,0.1340209366007515,0.1995198079231692,1.3333333333333333,0.2656232507328804,"Saatcioglu and Grira 1999, BG-3",9ec0cf1b-e7c3-4361-abd2-4e6122521677-007,0.0399530698628608,0.0397916743214727,0.0006489528328806,0.0421990197916319,0.0388825026287555,1.4241942610779594,0.9703082027326428,1.9280831717696325,0.5525708102145344,0.6271632115354332,1.6537291344056306,0.5073335987979426,0.8713173021787474,0.0019512845828074,5.9565227261093305,0.8309006742160157,0.003097643712255,3.9173729949559424,0.4818958922750583,blue
278,333,"Arakawa et al. 1988, No. 16",Spiral,Flexure,1.6363636363636362,0.4711054313099041,0.0715158455443966,0.0,0.9722222222222222,1.0220362608387008,"Arakawa et al. 1988, No. 16",48b4aedf-1c17-4d64-b392-f356ad5eaf39-007,0.0956263775519569,0.0935497954510273,0.0032694351526399,0.109915294227467,0.0916130561291675,0.2023868786778152,0.9834456438272716,1.4928314833829834,0.064783164215034,0.1683666590656832,9.250414416372166,1.5595156715256535,0.9143399500904944,0.0415366678049618,6.288569582153442,0.9333151821814728,0.0069480886969159,3.889811376490976,0.6517755597154227,blue
173,174,"Saatcioglu and Grira 1999, BG-10",Rectangular,Flexure,4.7,0.4130338227186827,0.1786945821343354,0.4617046818727491,1.3333333333333333,0.3136615879381742,"Saatcioglu and Grira 1999, BG-10",5ee04158-dede-450e-84a0-6a1014171d16-007,0.073935180292243,0.0737697802730746,0.0010869782794241,0.0775986354292226,0.071785998081556,1.52317913631514,1.0994514757837814,1.5454349050912783,0.5107849696860008,0.577173173574381,1.122380615240319,0.746631703118454,0.8751303274818748,0.0039231030706562,8.864134392190401,0.8555817126697044,0.0039674548670438,2.842789874814285,0.9770825102524064,blue
232,312,"NIST, Model N5",Spiral,Flexure,3.0,0.3597366255144033,0.1217567542920903,0.2003649390562659,0.4838709677419354,0.3737755729378513,"NIST, Model N5",b3b0d758-6586-4d50-8c30-6b66db0dd800-007,0.0633667868860956,0.0631249135814125,0.0016590531938591,0.0733990832081634,0.0603285700864587,0.614818999403294,0.9618003679325142,1.2712567848245924,0.3228864886752078,0.2960941229968756,1.5024170016040137,0.7786231340760127,0.6541494525540561,0.0047207496491317,9.411911200532254,0.4809655217447123,0.0039266856050986,2.9343751165829373,0.9080482933371736,blue
243,56,"Muguruma et al. 1989, AL-1",Rectangular,Flexure,2.5,0.1771998033670012,0.0619122603563926,0.3999416569428238,0.9722222222222222,0.7321473083720326,"Muguruma et al. 1989, AL-1",a4481a5e-b464-4893-8ebb-88344a4b91a2-007,0.035818155559247,0.035589593006603,0.0011360470522119,0.0397904649120117,0.0336729812168518,1.1913282245110757,0.993002790180634,0.8855461375904707,0.6207673407373909,0.4767232386953578,1.5818093620198193,0.7689462364009104,0.6615851616186095,0.0021777140609548,1.3680642966195289,1.0280442082472414,0.0014418732237469,3.615959062439316,1.0923391589089817,blue
104,398,"Soderstrom 2001,C4",Spiral,Flexure,4.698090692124105,0.1385867845521421,0.0438650292272484,0.1028987116985612,0.8466666666666666,0.2855176954456508,"Soderstrom 2001,C4",64465d43-32dc-475d-9ebb-57664ffe0ea0-007,0.0590069122061166,0.0589525575945448,0.0006409211111468,0.0612621741135842,0.0575172583921031,0.4494203047846624,1.0230927749922567,1.774206407630257,0.3348761512109091,0.4450791278487102,0.5467182743593939,3.006413903942691,0.973605613312982,8.306221009279165e-08,1.367255688961609,0.3870040963208067,0.0008017291431402,7.703395830398765,4.97485864193798,blue
43,215,"Paultre and Legeron, 2000, No. 1006015",Rectangular,Flexure,6.557377049180328,0.1253585566287307,0.0788459484654048,0.1396077719646652,0.8849557522123892,0.1852231555536475,"Paultre and Legeron, 2000, No. 1006015",2cac336b-a70e-4d0f-8168-5b422e336665-007,0.0644098446863606,0.0642764482072896,0.0010997590702554,0.0678408660914035,0.0622242287521168,1.0637142112800655,1.0594254638020797,0.5382313221682701,0.5828776455291464,0.6228602154071656,1.973556653592444,0.4637372948915752,0.7614893371687932,0.0005595969102972,4.363585014312494,0.7228793649223442,0.0063692486509775,5.603583367792437,0.6150173796764163,blue
142,229,"Pujol 2002, No. 10-3-1.5N",Rectangular,Flexure,2.25,0.3445484611202107,0.1374428468515284,0.0891962670045104,1.007936507936508,0.5129290691185904,"Pujol 2002, No. 10-3-1.5N",c4fb90bc-79c2-4af5-b159-a266b37e6877-007,0.0343358520609103,0.03431876158782,0.0008868503328141,0.0379669081725038,0.0324398234448885,1.7961632487708348,0.9485115401973444,0.9274546047856972,0.3452851907679282,0.284266252179611,2.324640971392188,0.977904926583348,0.5695594289347715,0.0054138732907794,8.996560307823346,0.1946420175709582,0.0018225335130636,3.988107685911056,0.2303777969864735,blue
77,13,"Watson and Park 1989, No. 5",Rectangular,Flexure,4.0,0.1743354050109145,0.0563046054627113,0.5,1.6875,0.545196676134645,"Watson and Park 1989, No. 5",77d95594-7d38-49b4-b779-e6bd33f083fa-007,0.0533635959483182,0.0528548322980159,0.0020243273228589,0.0630527771276014,0.0497101408118644,1.5208256999895098,0.9255388204621476,0.7177881111628842,0.5864121812967769,0.196822557800316,1.8178543043957824,0.4209048917242058,0.462598443879048,0.0092514095083303,4.011559052169859,0.1364214665836873,0.0050613564100271,2.5387120093957023,1.719210312030161,blue
2,275,"Ang et al. 1985, No. 9",Spiral,Flexure,2.5,0.4794648829431438,0.0586290535352208,0.1998751877291194,0.8333333333333334,0.8566921589593827,"Ang et al. 1985, No. 9",09335dfd-bd9f-4a59-9975-36480cf6dd94-007,0.0303687565324336,0.0303543319175825,0.0007426250140921,0.0325411976674323,0.0285103620550386,0.8122723257127693,1.087296886800835,1.3799626700124066,0.3982220238956215,0.4311920256918662,1.061693825900167,0.5723096088385285,0.6952371112539038,0.0185465931190273,8.226367434236636,1.2439428451926429,0.0083884498358177,4.332630466112807,0.3114900362764962,blue
120,399,"Graff, 2001,C5",Spiral,Flexure,4.698090692124105,0.1586245943791223,0.0438650292272484,0.1028987116985612,0.8466666666666666,0.3101990331631684,"Graff, 2001,C5",2aadd5af-4837-4ccd-afbc-abd0fefa8264-007,0.0557881147582344,0.0557576657198364,0.0005307541413156,0.0581877350004644,0.0545438997049012,0.7924093719298958,1.0622180226309434,0.5501060269845045,0.4591612697595479,0.3468959015625626,1.3453723401479405,1.1420700119717335,0.8983505671112832,0.0213826515270716,6.063131965812069,0.1296477343149236,0.0215124801575742,9.472138314986005,1.0124535719484489,blue
