Unnamed: 0,UniqueId,Name_x,Type,FailureType,ar,lrr,srr,alr,sdr,smr,Name_y,Location,res_mean,res_median,res_std,res_max,res_min,gamma,kappa,eta1,sig,lam,mup,sigp,rsmax,alpha,alpha1,alpha2,betam1,n,kappa_k,color
252,386,"Saatcioglu and Baingo 1999, RC8",Spiral,Flexure,6.58,0.1525532444444444,0.0785398163397448,0.4187543391573424,1.1111111111111112,0.2092100197404387,"Saatcioglu and Baingo 1999, RC8",bbc96702-cf3a-4c2d-aed4-5e1a22586f52-007,0.0907313873758564,0.0905945082254954,0.001661537644467,0.0966171770236871,0.0874098660447582,1.4481456045459131,1.068442870941545,1.353102226291656,0.3388098941916528,0.355129996340611,0.6718744759282343,0.9165744454913906,0.5419536346649712,0.0001612746605865,4.923412128753003,1.824662707600737,0.0056628676285187,1.4760771377084154,1.5380155832524292,blue
232,312,"NIST, Model N5",Spiral,Flexure,3.0,0.3597366255144033,0.1217567542920903,0.2003649390562659,0.4838709677419354,0.3737755729378513,"NIST, Model N5",b3b0d758-6586-4d50-8c30-6b66db0dd800-007,0.0633667868860956,0.0631249135814125,0.0016590531938591,0.0733990832081634,0.0603285700864587,0.614818999403294,0.9618003679325142,1.2712567848245924,0.3228864886752078,0.2960941229968756,1.5024170016040137,0.7786231340760127,0.6541494525540561,0.0047207496491317,9.411911200532254,0.4809655217447123,0.0039266856050986,2.9343751165829373,0.9080482933371736,blue
7,408,"Hamilton, 2002, UCI1",Spiral,Flexure,4.5625,0.1472067636986301,0.0466297841721397,0.0,1.1777777777777778,0.1926270748429406,"Hamilton, 2002, UCI1",89f16377-33e5-4113-a52c-3f00c4f83aa7-007,0.055718349696349,0.0555833784248618,0.0012684129535724,0.0644352784156869,0.0532661749256276,1.350750129774744,1.0792871446733474,0.6434860141217247,0.4282556198313118,0.6046889498850134,0.8533147731889491,0.5812776653961672,0.9899946997661534,0.001278012804971,8.971940424599072,1.7940054602193047,0.0039330307397464,4.387864714048432,0.2606078789011841,blue
157,379,"Sritharan et al. 1995, IC3",Spiral,Flexure,3.0,0.2677432121212121,0.0485525062547868,0.0428700183412512,1.1228070175438596,0.5041050008447017,"Sritharan et al. 1995, IC3",a815a3bf-1b81-4ae7-89dd-10555c1e48b0-007,0.0861659549612004,0.0860947946439885,0.0018475856998664,0.0928745327921528,0.080608288318141,0.2929189940752666,1.001421453205188,1.9009421426781128,0.4003821836982193,0.5093177755120604,2.958336010863743,1.7219873563881876,0.9946177449063712,0.0002538907831292,6.175634971926372,0.825094041628203,0.0001443394251941,1.270287659199453,4.382526706913601,blue
30,185,"Matamoros et al. 1999,C5-40N",Rectangular,Flexure,3.004926108374384,0.2895014983023511,0.1235664780549205,0.3624058628479151,1.336842105263158,0.487020578578339,"Matamoros et al. 1999,C5-40N",7b064bd2-0a60-48e1-a3d6-0b2bd63f438c-007,0.0434156505387747,0.0430470776546196,0.0022859003710112,0.0518390202864042,0.0388399320825085,1.824908048086386,1.0740124957099189,1.2252821845110868,0.2069404777139911,0.4113788290764024,1.6604271090658234,7.769934312833648,0.6826429208199511,0.0196819939091537,0.5982173303954094,0.1174295837428253,0.0453435617453555,4.292561463259219,0.224148196904546,blue
119,24,"Tanaka and Park 1990, No. 7",Rectangular,Flexure,3.0,0.1983908359909642,0.0925306247446441,0.2999922762029814,1.25,0.46631047512654,"Tanaka and Park 1990, No. 7",d0a161b4-3e6c-4d94-bdb0-5d34d9c5c920-007,0.0437370207170614,0.0436014802180868,0.0018673588691849,0.0523591940986242,0.0397175586578849,0.912975034575852,0.9974748524028926,1.4289980661617565,0.4658891586906991,0.3397632456488471,0.115654329640495,1.2036467668133988,0.9987422250440476,0.0030679143380616,0.8858486604837222,1.876922896102997,0.0023100173888437,3.945071423799983,0.6387797013041816,blue
202,10,"Soesianawati et al. 1986, No. 4",Rectangular,Flexure,4.0,0.1681380388201257,0.0191754126063525,0.3,2.611111111111111,0.8301052803842227,"Soesianawati et al. 1986, No. 4",7eacee6a-d451-420f-b1d9-abd75f0aa8a9-007,0.0522336310076915,0.0521470677919997,0.0009639936475827,0.0559133382945702,0.0505149657938425,1.593612226889114,0.9974282008266522,1.6494252628448585,0.3057192217474981,0.5104812884961758,8.496596710122764,9.65723485766144,0.2279188411505206,0.0019803608642894,0.3665862289983203,0.132212579503658,0.0025346649219598,2.25757926236865,1.6472863630028107,blue
67,59,"Mugumura et al. 1989, AH-2",Rectangular,Flexure,2.5,0.1771998033670012,0.1493699265541105,0.6289381563593932,0.9722222222222222,0.4249249110719393,"Mugumura et al. 1989, AH-2",c646b62b-3acd-4ead-ab65-5a32387b981e-007,0.0389962330394192,0.0386674751570382,0.0021784741277058,0.0497254903762395,0.0349051971335775,1.189937001898509,0.9338892417246162,1.3540137676110573,0.6292979425125027,0.0282781145936266,1.1150151319373225,0.5055131599860471,0.4612334112326326,0.0028312541081477,2.0236269383583205,0.3875699972177805,0.0022895645164136,1.651290273167893,1.2567642560609122,blue
32,243,"Bechtoula, Kono, Arai and Watanabe, 2002, D1N30",Rectangular,Flexure,2.5,0.2982027419539741,0.0648371249783425,0.3,1.6666666666666667,0.7993310527353875,"Bechtoula, Kono, Arai and Watanabe, 2002, D1N30",7b09e632-c2cf-4f51-8758-b662be27f0d5-007,0.0501895703511669,0.0499667330030916,0.0013085470098189,0.0555817819866391,0.0474144333385252,1.317393653176326,0.979580742952556,1.8095438895738625,0.648317425524086,0.5174524274235386,1.1020516113193664,0.5396477340738473,0.7395967841734886,0.0022647926718698,3.02556337145493,0.5772313785723184,0.0099566135301343,3.961258146276721,0.6445516936173328,blue
64,219,"Paultre and Legeron, 2000, No. 10013025",Rectangular,Flexure,6.557377049180328,0.1130376979162133,0.0344163403111726,0.2640687436957026,1.91740412979351,0.379560746716228,"Paultre and Legeron, 2000, No. 10013025",e8809b43-b7f8-40bc-818b-04b801f568e9-007,0.0569833534585934,0.0566540094303131,0.0018251477000294,0.0632402730326871,0.0536989518656685,0.8993813728411724,1.0361664837831033,0.5095606483197739,0.569513547895839,0.3289695048822033,0.5988884124176675,1.5454919531030669,0.5275585680266724,0.0002202794536311,1.3232875272136784,0.5122192619735828,0.0283327588359471,2.892036234247506,2.4425409127899003,blue
