Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta_1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta_1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta_1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta_1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta_1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta_1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta_1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta_1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
11, 0.91667, 0.3282, 0.04365, 0.11986, 0.72, 0.6577, 0.91776, 0.66761, 0.99455, 0.19345, 0.15896, 1.0103, 4.9001, 0.7425, 4.9562, 0.00924, 1.1872, 0.06534, 0.01895, 0.97659, 1.1548, 1.1409, 1.0099, 0.33903, 0.042629, 1.1927, 2.0309, 0.74544, 4.5076, 0.0057212, 4.3169, 0.92188, 0.010386, 0.8558, 0.98863, 0.13731, 0.99705, 0.038637, -0.070099, 0.34374, 0.69081, 0.5714, 3.1048, 0.0030291, 0.56746, -0.10265, 0.0068659, 0.52718, 1.3211, 2.1446, 1.0228, 0.63941, 0.15536, 2.0417, 3.371, 0.91949, 5.9105, 0.0084134, 8.0664, 1.9464, 0.013906, 1.1844, 0.010212, 0.37231, 6.1226e-05, 0.033351, 0.0046969, 0.26639, 0.66375, 0.011196, 0.72743, 2.6788e-06, 5.1962, 0.38797, 4.5793e-06, 0.039914, 0.51578, -0.81937, 0.96366, 0.010844, -0.13622, -0.65843, -0.15486, 0.42558, 1.1011, -0.0048068, -0.05717, -0.10482, -0.0058178, 0.2806, 1.7939, 3.1013, 1.0562, 0.66721, 0.22148, 3.0438, 4.2166, 1.0653, 7.9141, 0.016249, 8.691, 1.9486, 0.026589, 1.431, 0.15095, 1.4204, 0.00079084, 0.039808, 0.011822, 1.2665, 1.7658, 0.037816, 4.2891, 4.0967e-05, 7.0717, 0.38962, 9.7043e-05, 0.12228
12, 0.66667, 0.08881, 0.18901, 0.14145, 1.068, 0.20878, 1.2688, 0.56034, 0.98981, 0.42216, 0.50889, 0.28996, 0.65548, 0.53857, 6.1089, 0.0132, 0.89072, 0.21707, 0.00458, 1.9218, 1.1354, 1.4075, 0.9972, 0.39256, 0.29109, 1.3173, 1.515, 0.65048, 3.6418, 0.012167, 4.3446, 0.84868, 0.01288, 1.2906, 0.94152, 0.2976, 0.98279, 0.21766, -0.039555, 0.3057, 0.51189, 0.48918, 1.8196, 0.0073777, 0.59254, -0.17882, -0.0060685, 0.60203, 1.3294, 2.5174, 1.0116, 0.56745, 0.62174, 2.3288, 2.518, 0.81179, 5.4641, 0.016956, 8.0967, 1.8762, 0.031829, 1.9792, 0.0139, 0.45531, 7.666e-05, 0.011306, 0.040409, 0.37821, 0.37189, 0.0096166, 1.2273, 8.4775e-06, 5.2035, 0.39022, 0.00013271, 0.17525, 0.48862, -0.6093, 0.95049, 0.17334, -0.067525, -0.61385, -0.482, 0.33737, 0.042286, 0.00091841, -0.031715, -0.18099, -0.011802, 0.45575, 1.7823, 3.4243, 1.0439, 0.61178, 0.64971, 3.2484, 3.5119, 0.9636, 7.2414, 0.023415, 8.721, 1.8784, 0.037563, 2.1255, 0.15464, 1.5034, 0.00080628, 0.017763, 0.047535, 1.3784, 1.474, 0.036236, 4.789, 4.6766e-05, 7.0789, 0.39187, 0.00022517, 0.25762
13, 0.26882, 0.20527, 0.01264, 0.33953, 2.58, 0.31963, 1.8322, 0.6427, 0.96889, 0.52442, 0.34084, 0.78391, 1.1778, 0.79777, 2.7095, 0.02072, 4.0191, 0.74981, 0.00587, 1.396, 1.3488, 1.4076, 1.0029, 0.34681, 0.29963, 1.315, 1.9312, 0.76075, 3.6418, 0.020101, 4.3446, 0.84868, 0.0085539, 1.4628, 1.134, 0.29771, 0.98411, -0.053275, -0.031972, 0.16983, 0.55292, 0.64432, 1.8196, 0.015265, 0.59254, -0.17882, 0.0036974, 1.0194, 1.5636, 2.5175, 1.0218, 0.7469, 0.63124, 2.4601, 3.3094, 0.87719, 5.4641, 0.024938, 8.0967, 1.8762, 0.01341, 1.9062, 0.017056, 0.45531, 0.00013108, 0.059163, 0.040643, 0.48469, 0.70211, 0.0050109, 1.2273, 8.6455e-06, 5.2035, 0.39022, 8.7173e-06, 0.072659, 0.69544, -0.60919, 0.95469, -0.074542, -0.059868, -0.68934, -0.27819, 0.46822, 0.042286, 0.0088326, -0.031715, -0.18099, -0.0079915, 0.81518, 2.0022, 3.4244, 1.0512, 0.76817, 0.65913, 3.3193, 4.1405, 1.0533, 7.2414, 0.03137, 8.721, 1.8784, 0.025099, 2.1105, 0.15779, 1.5034, 0.0008607, 0.06562, 0.047769, 1.4848, 1.8042, 0.03163, 4.789, 4.6934e-05, 7.0789, 0.39187, 0.00010118, 0.15503
14, 0.61111, 0.50326, 0.04588, 0.12354, 1.0286, 0.60695, 0.96824, 0.7577, 0.97548, 0.33344, 0.43858, 1.1762, 2.4563, 0.91432, 3.3203, 0.01111, 2.8384, 0.29855, 0.00262, 0.46836, 1.1035, 1.1925, 0.99992, 0.33518, 0.29823, 1.3508, 1.4266, 0.79825, 3.8913, 0.006613, 4.3447, 0.84165, 0.010335, 0.58746, 0.94103, 0.17761, 0.98595, 0.21159, 0.2253, 0.70443, 0.58289, 0.69158, 2.5578, 0.0038467, 0.59264, -0.17574, 0.0065649, 0.36586, 1.266, 2.2074, 1.0139, 0.45877, 0.37116, 1.9972, 2.2704, 0.90491, 5.2248, 0.0093793, 8.0968, 1.859, 0.014104, 0.80907, 0.0097579, 0.3807, 7.2117e-05, 0.0056455, 0.0019658, 0.15443, 0.26313, 0.0042053, 0.65724, 2.8285e-06, 5.2035, 0.38258, 5.2523e-06, 0.018152, 0.46541, -0.7736, 0.95335, 0.15423, 0.1414, -0.4166, -0.49524, 0.50946, 0.51277, -0.0039342, -0.031609, -0.17793, -0.005925, 0.065959, 1.7416, 3.1586, 1.0465, 0.51614, 0.45506, 3.1182, 3.3485, 1.087, 7.2698, 0.01716, 8.7211, 1.8612, 0.026594, 1.109, 0.15049, 1.4288, 0.00080174, 0.012103, 0.0090914, 1.1546, 1.3652, 0.030825, 4.2189, 4.1117e-05, 7.0789, 0.38423, 9.7716e-05, 0.10052
15, 0.91667, 0.50742, 0.04432, 0, 0.72, 0.80742, 0.91359, 0.51226, 1.0311, 0.18269, 0.11035, 0.92609, 1.7708, 0.51556, 5.2702, 0.00026, 0.65053, 0.21923, 0.01554, 1.1317, 1.1551, 1.1235, 1.0117, 0.29143, 0.18681, 1.533, 2.1268, 0.83716, 4.4429, 0.0061332, 2.8348, 0.8484, 0.012333, 0.5036, 0.98893, 0.53429, 0.99742, 0.2062, 0.16578, 0.86685, 1.4993, 0.73037, 3.0367, 0.0030697, 0.6982, -0.17892, 0.0088694, 0.19632, 1.3214, 1.7128, 1.0259, 0.37665, 0.20784, 2.1991, 2.7544, 0.94395, 5.849, 0.0091968, 4.9714, 1.8757, 0.015796, 0.81087, 0.010212, 0.12833, 7.4988e-05, 0.0026846, 0.00016343, 0.164, 0.14556, 0.0042149, 0.73086, 3.469e-06, 1.6873, 0.39008, 4.4338e-06, 0.034899, 0.51609, -0.66049, 0.96501, 0.13416, 0.046378, -0.24177, 0.28957, 0.54833, 1.035, -0.0044958, -0.26991, -0.18108, -0.0038585, -0.059677, 1.7942, 2.9076, 1.0583, 0.4487, 0.32724, 3.3077, 3.9641, 1.126, 7.8507, 0.016762, 5.9395, 1.8779, 0.028524, 1.0669, 0.15095, 1.1764, 0.00080461, 0.0091417, 0.0072891, 1.1641, 1.2476, 0.030834, 4.2925, 4.1757e-05, 3.5628, 0.39173, 9.6898e-05, 0.11727
16, 0.91667, 0.47349, 0.04281, 0.11528, 1.0286, 0.74456, 1.2616, 0.95759, 0.98767, 0.37836, 0.02918, 1.0686, 1.9126, 0.8838, 1.4658, 0.00056, 2.7597, 0.81162, 0.00647, 0.5652, 1.1299, 0.98449, 0.9993, 0.28547, 0.18378, 1.3639, 2.3371, 0.84817, 4.2591, 0.004652, 5.4953, 0.80044, 0.012294, 0.79268, 0.96368, 0.19216, 0.98533, 0.19265, nan, 0.61477, 1.6775, 0.75415, 2.9646, 0.0020402, 2.2509, -0.21662, 0.0089327, 0.55254, 1.2961, 1.7768, 1.0133, 0.37829, nan, 2.113, 2.9967, 0.94218, 5.5536, 0.0072637, 8.7397, 1.8175, 0.015656, 1.0328, 0.010212, 0.23203, 7.2124e-05, 0.0031845, 0, 0.20741, 0.16081, 0.0032672, 0.61934, 2.5211e-06, 3.8905, 0.38233, 4.1763e-06, 0.021314, 0.49084, -0.87652, 0.95273, 0.12396, 0.048618, -0.44364, 0.48862, 0.56381, 0.89577, -0.0058558, 1.5456, -0.21881, -0.0038758, 0.26303, 1.769, 2.8455, 1.0459, 0.44698, 0.31894, 3.1714, 4.1855, 1.1325, 7.6224, 0.01516, 9.445, 1.8197, 0.028464, 1.3223, 0.15095, 1.2801, 0.00080174, 0.0096416, 0.0067521, 1.2076, 1.2629, 0.029887, 4.181, 4.0809e-05, 5.766, 0.38398, 9.664e-05, 0.10368
17, 0.66667, 0.46352, 0.01624, 0, 0.6, 0.86356, 0.77275, 0.63017, 1.0015, 0.07769, 0.14622, 3.7039, 0.80358, 0.71451, 1.7265, 0.01335, 3.5016, 1.7891, 0.04098, 0.16973, 1.1844, 1.1116, 1.0139, 0.42325, 0.42322, 2.4253, 1.6378, 0.86428, 3.1257, 0.0043013, 4.3097, 1.2236, 0.021408, 0.29617, 0.99051, 0.59686, 1.0014, 0.21946, 0.2953, 1.8831, 0.42731, 0.78798, 1.979, 0.00097391, 0.55884, 0.30685, 0.016836, 0.015337, 1.3784, 1.6262, 1.0265, 0.62705, 0.55114, 2.9675, 2.8483, 0.94059, 4.2724, 0.0076287, 8.0605, 2.1403, 0.02598, 0.577, 0.0139, 0.097913, 5.8559e-05, 0.01535, 0.0060482, 0.10865, 0.5416, 0.002152, 0.48604, 4.0922e-06, 5.1999, 0.31061, 7.7254e-06, 0.02915, 0.53761, -0.64926, 0.96777, 0.18035, 0.23443, 0.69327, -0.47098, 0.58528, -0.18358, -0.0064067, -0.06559, 0.30442, 0.0049442, -0.25313, 1.8313, 2.8724, 1.0601, 0.66616, 0.61201, 4.1573, 3.7466, 1.1433, 6.435, 0.015009, 8.6849, 2.1427, 0.037872, 0.84546, 0.15464, 1.146, 0.00078818, 0.021808, 0.013174, 1.1088, 1.6437, 0.028772, 4.0477, 4.2381e-05, 7.0754, 0.31226, 0.00010019, 0.11152
18, 0.61111, 0.35704, 0.03865, 0.17529, 0.48, 0.84857, 1.4378, 0.7689, 1.0438, 0.05818, 0.09813, 3.8296, 3.4891, 0.56592, 9.0116, 0.00196, 0.57056, 0.53702, 0.013, 1.0318, 1.071, 1.3582, 1.0092, 0.19732, 0.16734, 2.4262, 2.7808, 0.7703, 4.6925, 0.0037268, 3.8077, 0.87418, 0.014949, 0.48275, 0.90847, 0.40193, 0.99756, 0.076141, 0.093098, 1.9593, 1.7613, 0.64639, 3.4123, 0.00088144, 0.12328, 0.01812, 0.011422, 0.27569, 1.2334, 2.3144, 1.0209, 0.31851, 0.24158, 2.8931, 3.8003, 0.89421, 5.9726, 0.0065722, 7.4922, 1.7302, 0.018476, 0.68981, 0.0097579, 0.33797, 5.0482e-05, 0.0054278, 0.0020372, 0.08056, 0.38415, 0.0056752, 0.60571, 2.9925e-06, 5.0175, 0.27086, 4.599e-06, 0.015846, 0.43286, -0.57831, 0.9633, 0.018005, 0.0098896, 0.71626, 0.77557, 0.47471, 1.3347, -0.0068414, -0.51076, 0.015518, -0.0012562, -0.032739, 1.7091, 3.2946, 1.0552, 0.37664, 0.32479, 4.1362, 4.7861, 1.0659, 8.0503, 0.014295, 8.1262, 1.7328, 0.031154, 0.99824, 0.15049, 1.386, 0.0007801, 0.011885, 0.0091629, 1.0807, 1.4862, 0.032295, 4.1674, 4.1281e-05, 6.893, 0.27251, 9.7063e-05, 0.098217
19, 0.91667, 0.51623, 0.0447, 0, 0.36, 1.0397, 0.58959, 2.0705, 0.99575, 0.2167, 0.11901, 2.0761, 0.95873, 0.78564, 1.7142, 0.00163, 9.6416, 1.9726, 0.00732, 0.14945, 1.1787, 0.93183, 1.0022, 0.21202, 0.21756, 1.9969, 2.2009, 0.78078, 3.128, 0.0047015, 4.3843, 0.84868, 0.016561, 0.54476, 1.0124, 0.31394, 0.9907, 0.10436, nan, 1.2141, 1.5386, 0.66195, 1.5557, -3.7324e-05, 0.75624, -0.17882, 0.010962, 0.19607, 1.3449, 1.5497, 1.0136, 0.31967, nan, 2.7797, 2.8631, 0.8996, 4.7003, 0.0094402, 8.0123, 1.8762, 0.02216, 0.89344, 0.010212, 0.14111, 4.8646e-05, 0.0042837, 0, 0.22648, 0.16209, 0.0052186, 0.91372, 8.3e-06, 4.8651, 0.39022, 1.1589e-05, 0.044938, 0.5396, -0.86187, 0.95628, 0.041548, 0.095909, 0.17517, 0.35148, 0.48728, -0.35168, -0.0065256, 0.11382, -0.18099, -0.00021755, -0.042132, 1.8177, 2.7255, 1.0481, 0.38249, 0.33921, 3.8186, 4.0503, 1.0743, 6.6077, 0.015929, 8.6548, 1.8784, 0.033339, 1.1316, 0.15095, 1.1892, 0.00077827, 0.010741, 0.0054696, 1.2266, 1.2642, 0.031838, 4.4754, 4.6588e-05, 6.7406, 0.39187, 0.00010405, 0.12731
20, 0.38786, 0.18065, 0.01599, 0, 0.15753, 0.41111, 1.9596, 1.0901, 0.95, 0.02, 0.27265, 3.1474, 4.6301, 1, 9.2061, 0.02443, 9.3148, 0.29575, 0.05, 0.37499, 1.0892, 2.3811, 0.99761, 0.29427, 0.29681, 1.5046, 1.3948, 0.63169, 3.789, 0.0074469, 6.3553, 0.35999, 0.0075119, 0.33966, 0.85499, 1.6838, 0.98306, 0.19316, 0.18039, 0.83885, 0.46049, 0.52145, 2.2175, 0.0041898, 4.835, 0.29333, 0.0035689, 0.089077, 1.3233, 3.0785, 1.0122, 0.39538, 0.41324, 2.1704, 2.3291, 0.74193, 5.3605, 0.010704, 7.8757, 0.42664, 0.011455, 0.59024, 0.020267, 0.17973, 7.828e-05, 0.0037787, 0.0050102, 0.16383, 0.32264, 0.0044917, 0.91278, 3.9211e-06, 0.85438, 0.0016422, 5.7466e-06, 0.023208, 0.42915, 0.55856, 0.95086, 0.12786, 0.11561, -0.26998, -0.56854, 0.34156, 0.30962, -0.0032395, 3.6377, 0.26562, -0.0087888, -0.1948, 1.7492, 4.2037, 1.0444, 0.46068, 0.47802, 3.2792, 3.3581, 0.92181, 7.2683, 0.018133, 9.073, 0.45435, 0.023813, 0.87412, 0.161, 1.2278, 0.0008079, 0.010236, 0.012136, 1.164, 1.4247, 0.031111, 4.4745, 4.2209e-05, 2.7299, 0.0032913, 9.8211e-05, 0.10558
21, 0.66703, 0.0801, 0.00808, 0.05737, 0.50394, 0.32326, 1.4044, 0.5347, 1.0281, 0.3376, 0.16709, 1.2951, 0.74086, 0.75713, 2.4379, 0.00945, 7.5277, 1.9393, 0.00202, 1.7085, 1.1226, 1.1933, 1.0116, 0.47778, 0.29151, 0.98694, 1.484, 0.59254, 3.361, 0.0096307, 4.3437, 0.84868, 0.0092742, 0.67492, 0.92825, 0.25457, 1.0012, 0.32741, 0.077831, 0.13043, 0.45704, 0.41965, 1.5681, 0.0064801, 0.59163, -0.17882, 0.003874, 0.28673, 1.3169, 2.132, 1.022, 0.62814, 0.50519, 1.8434, 2.5111, 0.76544, 5.1539, 0.012781, 8.0958, 1.8762, 0.014674, 1.0631, 0.01396, 0.32571, 4.0181e-05, 0.0083566, 0.016876, 0.27115, 0.38985, 0.011049, 1.1881, 3.6689e-06, 5.2035, 0.39022, 1.0779e-05, 0.055697, 0.47565, -0.73459, 0.96596, 0.27758, 0.036682, -0.86766, -0.52504, 0.2733, -0.22377, -0.0010237, -0.032627, -0.18099, -0.0074389, 0.063733, 1.7695, 3.1212, 1.0572, 0.67797, 0.54634, 2.8415, 3.4931, 0.91178, 6.9458, 0.020285, 8.7201, 1.8784, 0.025987, 1.2861, 0.1547, 1.3738, 0.0007698, 0.014814, 0.024002, 1.2713, 1.4919, 0.037668, 4.7498, 4.1957e-05, 7.0789, 0.39187, 0.00010324, 0.13807
22, 0.5, 0.23049, 0.00283, 0.0024, 0.28937, 0.56103, 1.2673, 2.6782, 1.0447, 0.38976, 0.3256, 0.38657, 0.51746, 0.9933, 6.5359, 0.00238, 9.9661, 0.33619, 0.02018, 0.20636, 1.3838, 1.8454, 0.9943, 0.34283, 0.24622, 1.512, 1.2013, 0.85652, 2.9785, 0.0083148, 6.0038, 0.2796, 0.0147, 0.18901, 1.2401, 1.1192, 0.98226, 0.24897, 0.18897, 0.96438, 0.50423, 0.74527, 1.5046, 0.0055334, 3.2315, 0.11045, 0.0090046, -0.009217, 1.5274, 2.5715, 1.0063, 0.43668, 0.30348, 2.0596, 1.8984, 0.96776, 4.4524, 0.011096, 8.7761, 0.44875, 0.020395, 0.38724, 0.0076271, 0.19488, 5.3619e-05, 0.0032559, 0.0012116, 0.11085, 0.17962, 0.0045741, 0.80292, 2.8593e-06, 2.8406, 0.010575, 1.1987e-05, 0.014524, 0.7502, 0.011563, 0.94827, 0.18072, 0.096035, -0.22173, -0.66083, 0.56601, -0.4579, -0.0022364, 2.4317, 0.097741, -0.002111, -0.323, 2.0173, 3.6792, 1.0403, 0.50494, 0.39641, 3.2457, 3.0635, 1.147, 6.4148, 0.018866, 9.5759, 0.46146, 0.03151, 0.70102, 0.14836, 1.2429, 0.00078324, 0.009713, 0.0083372, 1.111, 1.2817, 0.031194, 4.3646, 4.1148e-05, 4.7161, 0.012224, 0.00010445, 0.096894
23, 0.2223, 0.25711, 0.0153, 0.08559, 1.2632, 0.24902, 1.7744, 0.5287, 1.0111, 0.30073, 0.47572, 0.9223, 2.0787, 0.95063, 6.483, 0.00657, 4.3223, 0.4062, 0.002, 1.193, 1.4049, 1.1666, 0.99928, 0.34675, 0.29963, 1.6226, 1.9312, 0.86901, 3.6418, 0.011037, 5.7974, 0.84868, 0.0078619, 1.2472, 1.198, 0.17738, 0.98184, -0.053338, -0.031972, 0.884, 0.55292, 0.75709, 1.8196, 0.0072235, 2.2257, -0.17882, 0.0022778, 0.95196, 1.6119, 2.1558, 1.0167, 0.74683, 0.63124, 2.3612, 3.3094, 0.98093, 5.4641, 0.01485, 9.3692, 1.8762, 0.013446, 1.5425, 0.01583, 0.36168, 0.00011251, 0.059163, 0.040643, 0.20164, 0.70211, 0.0046297, 1.2273, 5.3746e-06, 4.7154, 0.39022, 1.1525e-05, 0.032226, 0.75409, -0.78638, 0.95155, -0.074606, -0.059868, -0.18057, -0.27819, 0.57824, 0.042284, 0.00016797, 1.5747, -0.18099, -0.0089115, 0.69042, 2.0558, 3.1196, 1.047, 0.7681, 0.65913, 3.4258, 4.1405, 1.1598, 7.2414, 0.021906, 10.02, 1.8784, 0.024635, 1.8041, 0.15657, 1.4097, 0.00084213, 0.06562, 0.047769, 1.2018, 1.8042, 0.031249, 4.789, 4.3663e-05, 6.5909, 0.39187, 0.00010399, 0.1146
24, 0.25, 0.22752, 0.0281, 0.5276, 0.57143, 0.56185, 1.5236, 2.397, 0.97564, 0.7281, 0.2773, 0.19184, 1.3375, 0.97227, 1.2068, 0.01591, 3.708, 0.76049, 0.01272, 1.8921, 1.4123, 1.4076, 0.9977, 0.41475, 0.39411, 1.8081, 1.4453, 0.79325, 3.2621, 0.01249, 4.3446, 0.84868, 0.011925, 1.5658, 1.213, 0.29771, 0.97996, 0.21381, 0.20359, 1.0372, 0.34796, 0.66465, 1.5113, 0.0064166, 0.59254, -0.17882, 0.0083467, 1.1793, 1.6116, 2.5175, 1.0154, 0.61569, 0.58464, 2.579, 2.5427, 0.92185, 5.0129, 0.018563, 8.0967, 1.8762, 0.015502, 1.9523, 0.014682, 0.45531, 0.00011634, 0.014924, 0.013417, 0.21966, 0.44508, 0.0061126, 1.133, 1.3632e-05, 5.2035, 0.39022, 4.7315e-06, 0.055221, 0.76388, -0.60919, 0.94986, 0.17424, 0.15836, -0.008576, -0.60063, 0.49567, -0.30185, 0.00063753, -0.031715, -0.18099, -0.0042916, 0.95568, 2.0608, 3.4244, 1.0455, 0.65526, 0.62987, 3.6247, 3.4913, 1.0908, 6.826, 0.024342, 8.721, 1.8784, 0.028141, 2.1759, 0.15542, 1.5034, 0.00084596, 0.021381, 0.020543, 1.2198, 1.5472, 0.032732, 4.6947, 5.192e-05, 7.0789, 0.39187, 9.7195e-05, 0.13759
25, 0.61111, 0.7193, 0.05485, 0.17658, 0.48, 0.89347, 0.92164, 3.029, 1.0004, 0.21303, 0.22709, 2.2409, 2.0492, 0.91933, 2.4873, 0.00432, 5.8405, 1.1439, 0.00934, 0.31902, 1.1067, 1.3914, 1.0122, 0.20136, 0.18679, 2.7543, 2.4511, 0.84291, 3.7233, 0.0027701, 4.3446, 0.77265, 0.010702, 0.40498, 0.94426, 0.28606, 1.0005, 0.0053676, 0.12871, 2.2513, 1.2532, 0.61993, 2.2405, -0.00012906, 0.59254, -0.13835, 0.0056038, 0.13663, 1.2692, 2.4967, 1.0239, 0.39736, 0.24486, 3.2574, 3.649, 1.0659, 5.206, 0.0056693, 8.0967, 1.6837, 0.015801, 0.67333, 0.0097579, 0.45158, 5.0713e-05, 0.014198, 0.0012465, 0.093545, 0.53037, 0.018377, 0.81262, 3.1067e-06, 5.2035, 0.30675, 9.6076e-06, 0.026616, 0.46864, -0.62288, 0.96624, -0.035035, 0.036283, 1.0342, 0.34949, 0.494, 0.28309, -0.0078127, -0.031715, -0.1408, -0.0059158, -0.13804, 1.7448, 3.4057, 1.0581, 0.43776, 0.33729, 4.4745, 4.5526, 1.1918, 7.1634, 0.013353, 8.721, 1.6861, 0.02732, 0.948, 0.15049, 1.4996, 0.00078033, 0.020655, 0.0083722, 1.0937, 1.6324, 0.044996, 4.3743, 4.1395e-05, 7.0789, 0.3084, 0.00010207, 0.10899
26, 0.91667, 0.47111, 0.04439, 0.11565, 0.48, 0.9428, 0.722, 0.5, 1.05, 0.1797, 0.0745, 0.58626, 4.0374, 1, 2.2361, 0, 1.8604, 0.01, 0.01761, 0.48251, 1.169, 1.0578, 1.0106, 0.24985, 0.08658, 2.0108, 2.0358, 0.83661, 5.4816, 0.0018487, 3.5172, 0.79284, 0.014072, 0.46823, 1.0028, 0.28058, 0.99978, 0.17199, nan, 1.3393, 1.3643, 0.74092, 4.3892, -0.0010069, 0.73875, -0.22144, 0.0097737, 0.26172, 1.3353, 1.835, 1.0214, 0.3277, nan, 2.6822, 2.7073, 0.93231, 6.574, 0.0047044, 6.2957, 1.8071, 0.018371, 0.67473, 0.010212, 0.22326, 4.3385e-05, 0.0022402, 0, 0.16664, 0.16664, 0.0033848, 0.44107, 3.014e-06, 2.8533, 0.38024, 6.8292e-06, 0.015762, 0.52999, -0.79684, 0.96488, 0.096448, -0.049207, 0.23406, 0.18309, 0.55169, 2.1907, -0.0087222, -0.059667, -0.22364, -0.0023181, -0.047041, 1.8081, 2.9124, 1.0563, 0.40324, 0.22237, 3.7875, 3.8885, 1.1215, 8.7724, 0.01242, 7.0941, 1.8093, 0.030462, 0.9835, 0.15095, 1.2713, 0.000773, 0.0086973, 0.006815, 1.1668, 1.2687, 0.030004, 4.0027, 4.1302e-05, 4.7288, 0.38189, 9.9293e-05, 0.098133
27, 0.15198, 0.15255, 0.11988, 0.41875, 0.9, 0.21355, 1.657, 1.3436, 1.0339, 0.28292, 0.58625, 1.3289, 0.82704, 0.24756, 1.5258, 0.02214, 2.5271, 1.3803, 0.01034, 1.4675, 1.4201, 1.584, 0.99002, 0.41899, 0.37671, 1.9825, 1.7707, 0.55736, 3.6418, 0.017802, 4.3446, 0.84868, 0.0075486, 1.5187, 1.2077, 0.65769, 0.97328, 0.28456, 0.17837, 1.2172, 0.6936, 0.42278, 1.8196, 0.012046, 0.59254, -0.17882, -0.0046533, 1.1188, 1.6324, 2.5103, 1.0068, 0.55342, 0.57505, 2.7478, 2.8477, 0.69195, 5.4641, 0.023558, 8.0967, 1.8762, 0.01975, 1.9187, 0.016663, 0.31714, 0.00010355, 0.0066792, 0.01454, 0.21646, 0.42877, 0.0066951, 1.2273, 1.2246e-05, 5.2035, 0.39022, 5.503e-05, 0.05913, 0.7675, -0.33788, 0.94254, 0.23047, 0.1346, 0.16824, -0.26447, 0.25714, 0.042285, 0.0061093, -0.031715, -0.18099, -0.012428, 0.9, 2.0726, 3.5059, 1.0375, 0.60752, 0.61882, 3.7968, 3.8058, 0.85759, 7.2414, 0.029495, 8.721, 1.8784, 0.027525, 2.1375, 0.1574, 1.3652, 0.00083317, 0.013136, 0.021666, 1.2166, 1.5308, 0.033315, 4.789, 5.0534e-05, 7.0789, 0.39187, 0.00014749, 0.1415
