Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta_1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta_1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta_1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta_1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta_1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta_1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta_1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta_1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
11, 0.66703, 0.16021, 0.00147, 0.05737, 0.30236, 0.50529, 1.2815, 0.5256, 0.98259, 0.44533, 0.77898, 0.82919, 1.0362, 0.97575, 5.6047, 0.012, 5.1797, 1.677, 0.00437, 1.878, 1.3401, 1.3769, 1.0002, 0.41673, 0.54274, 1.3949, 1.2843, 0.65928, 3.7806, 0.010676, 4.7619, 0.97684, 0.0066967, 1.2982, 0.7999, -0.15982, 0.96597, 0.23211, 0.23302, 0.81705, 0.0075506, 0.35125, 1.3817, 0.010675, 2.5462, 0.68993, -6.7681e-05, 0.67327, 1.8803, 2.9135, 1.0345, 0.60135, 0.85247, 1.9727, 2.5611, 0.96731, 6.1795, 0.010677, 6.9776, 1.2638, 0.013461, 1.9232, 0.10786, 0.87279, 0.00043395, 0.012598, 0.035457, 0.12341, 0.60253, 0.035069, 2.127, 4.8753e-13, 1.8145, 0.030426, 1.6912e-05, 0.14437, 0.67046, -0.63978, 0.96003, 0.12671, 0.22529, -0.44671, -0.2196, 0.29053, 0.42356, -0.0046114, 0.86872, 0.26386, -0.00039421, 0.40186, 2.0097, 3.3935, 1.0404, 0.70675, 0.8602, 3.2365, 2.7883, 1.028, 7.1376, 0.025964, 8.6551, 1.6898, 0.013788, 2.1946, 0.16574, 1.5031, 0.00059759, 0.031088, 0.037248, 1.2535, 0.836, 0.050259, 4.1653, 8.6382e-05, 5.6021, 0.18789, 1.8584e-05, 0.29699
12, 0.15198, 0.15255, 0.01245, 0.41875, 0.678, 0.36956, 1.3919, 1.5121, 0.98398, 0.51017, 0.41474, 1.332, 2.8271, 0.88837, 1.7016, 0.02039, 7.1368, 1.0972, 0.00479, 1.4872, 1.3401, 1.5064, 0.99304, 0.43229, 0.55569, 1.349, 1.2843, 0.68146, 2.6971, 0.010676, 5.4263, 0.73457, 0.0058067, 1.5789, 0.7999, 0.96156, 0.95983, 0.27749, 0.24846, 0.83187, 0.0075506, 0.38549, 0.49948, 0.010675, 4.0104, 0.46601, 0.0046094, 1.181, 1.8803, 2.0512, 1.0263, 0.58709, 0.86291, 1.8661, 2.5611, 0.97744, 4.8948, 0.010677, 6.8422, 1.0031, 0.007004, 1.9767, 0.10786, 0.1097, 0.00040766, 0.0088573, 0.034887, 0.098827, 0.60253, 0.032378, 1.7851, 4.8753e-13, 0.74101, 0.026657, 5.2983e-07, 0.058502, 0.67046, 0.091348, 0.95372, 0.16028, 0.24067, -0.47449, -0.2196, 0.32272, -0.51914, -0.0046114, 1.926, 0.028773, 0.0033659, 0.82308, 2.0097, 2.9214, 1.0324, 0.7043, 0.8707, 3.1724, 2.7883, 1.0402, 5.9134, 0.025964, 8.9266, 1.4404, 0.0082475, 2.3346, 0.16574, 0.74006, 0.00057131, 0.027348, 0.036678, 1.2289, 0.836, 0.047569, 3.8234, 8.6382e-05, 4.5286, 0.18412, 2.202e-06, 0.21112
13, 0.2223, 0.28084, 0.0028, 0.09349, 1.2632, 0.25029, 1.0898, 0.5259, 0.98178, 0.29439, 0.78261, 1.7949, 0.71994, 0.79862, 2.4961, 0.04651, 4.2189, 0.69605, 0.01228, 1.2353, 1.2937, 1.6561, 1.0141, 0.32355, 0.78047, 1.8301, 1.0553, 0.68163, 4.7319, 0.010676, 4.0554, 0.46241, 0.0052562, 0.65054, 0.97444, 1.0592, 0.99686, 0.23129, 0.72946, 1.2839, 0.27912, 0.57881, 3.8628, 0.010675, 2.9857, 0.27844, -0.0015575, 0.31154, 1.6129, 2.253, 1.0313, 0.41581, 0.83148, 2.3763, 1.8316, 0.78446, 5.6011, 0.010677, 5.1251, 0.64639, 0.01207, 0.98953, 0.037668, 0.1317, 0.0001097, 0.0031462, 0.00096172, 0.11027, 0.2227, 0.0039082, 0.27921, 4.8753e-13, 0.42293, 0.01251, 1.716e-05, 0.042474, 0.78523, 0.22021, 0.9869, 0.081605, 0.69417, -0.0018557, -0.055591, 0.45432, 2.2279, -0.0046114, 0.68024, -0.21572, -0.0018818, -0.075986, 1.8021, 3.092, 1.0413, 0.5655, 0.86678, 3.662, 2.1663, 0.90895, 7.2359, 0.025964, 7.4306, 1.1405, 0.012394, 1.3771, 0.095552, 0.76206, 0.00027334, 0.021637, 0.0027532, 1.2404, 0.45617, 0.019098, 2.3175, 8.6382e-05, 4.2105, 0.16997, 1.8832e-05, 0.19509
14, 0.5, 0.24957, 0.00601, 0.10379, 0.63243, 0.52406, 1.5467, 0.51075, 1.0343, 0.27425, 0.24538, 0.61857, 1.4534, 0.97845, 3.9727, 0.00957, 7.1238, 0.01279, 0.0038, 1.3648, 1.7322, 1.5334, 1.0012, 0.37112, 0.58718, 1.4935, 1.2843, 0.71028, 2.6059, 0.010676, 4.928, 0.56242, 0.0046755, 0.77275, 1.413, 0.77133, 0.96703, 0.21358, 0.30518, 0.90278, 0.0075506, 0.50898, 0.85976, 0.010675, 3.1687, 0.3624, -0.0020234, 0.39882, 2.0514, 2.2955, 1.0354, 0.52865, 0.86918, 2.0841, 2.5611, 0.91158, 4.3521, 0.010677, 6.6872, 0.76243, 0.011374, 1.1467, 0.037668, 0.21467, 0.00043134, 0.0091731, 0.029393, 0.12896, 0.60253, 0.014977, 1.127, 4.8753e-13, 1.144, 0.014787, 1.6587e-05, 0.05168, 1.2238, 0.021387, 0.96107, 0.09754, 0.29671, -0.35221, -0.2196, 0.42459, -0.32047, -0.0046114, 1.2752, -0.12025, -0.002353, 0.029286, 2.2407, 3.0455, 1.0413, 0.64469, 0.87764, 3.3391, 2.7883, 0.99597, 5.5323, 0.025964, 8.5807, 1.2451, 0.011704, 1.5162, 0.095552, 0.84502, 0.00059499, 0.027663, 0.031184, 1.2591, 0.836, 0.030167, 3.1653, 8.6382e-05, 4.9315, 0.17225, 1.8259e-05, 0.2043
15, 0.33333, 0.08565, 0.00081, 0.10663, 0.26471, 0.54101, 1.3052, 0.95473, 0.9892, 0.18234, 0.35953, 0.63814, 1.333, 0.76257, 5.2091, 0.00261, 4.2827, 0.95493, 0.00487, 0.34663, 1.3401, 1.183, 1.0003, 0.4093, 0.54275, 1.4667, 1.2843, 0.76903, 3.7231, 0.010676, 5.4671, 0.67526, 0.0052731, 0.9776, 0.7999, -0.27239, 0.96601, 0.21611, 0.23302, 0.81969, 0.0075506, 0.45737, 1.4429, 0.010675, 3.3727, 0.37564, -0.0015407, 0.27683, 1.8803, 2.6384, 1.0345, 0.60249, 0.85247, 2.1137, 2.5611, 1.0807, 6.0033, 0.010677, 7.5615, 0.97488, 0.012087, 1.6784, 0.10786, 0.78292, 0.00043395, 0.013795, 0.035457, 0.15471, 0.60253, 0.035902, 1.9217, 4.8753e-13, 1.6213, 0.03318, 1.7161e-05, 0.18151, 0.67046, -0.7724, 0.96006, 0.11375, 0.22529, -0.39778, -0.2196, 0.39723, 0.4499, -0.0046114, 1.6417, -0.042931, -0.001865, 0.026811, 2.0097, 3.1385, 1.0405, 0.70485, 0.8602, 3.3311, 2.7883, 1.1408, 6.9963, 0.025964, 9.2925, 1.3934, 0.012411, 1.9284, 0.16574, 1.4133, 0.0005976, 0.032286, 0.037248, 1.2848, 0.836, 0.051092, 3.96, 8.6382e-05, 5.4089, 0.19064, 1.8833e-05, 0.33413
16, 0.33333, 0.26774, 0.00408, 0.04287, 0.89062, 0.30755, 1.0482, 1.0073, 1.0139, 0.28953, 0.49076, 1.489, 1.4271, 0.6024, 1.2947, 0.0074, 9.2715, 1.5138, 0.00192, 1.249, 1.3401, 1.3739, 0.98991, 0.31996, 0.50267, 2.0302, 1.2843, 0.60471, 2.3369, 0.010676, 5.1653, 0.97191, 0.0047947, 0.70574, 0.7999, 0.54424, 0.95876, 0.1968, 0.28361, 1.5256, 0.0075506, 0.40222, 0.076774, 0.010675, 3.5926, 0.67368, 0.00056808, 0.3688, 1.8803, 2.2035, 1.0211, 0.44311, 0.72173, 2.5348, 2.5611, 0.8072, 4.5969, 0.010677, 6.7381, 1.2701, 0.0090213, 1.0427, 0.10786, 0.25441, 0.00035866, 0.0056061, 0.017736, 0.094095, 0.60253, 0.015155, 1.888, 4.8753e-13, 0.91425, 0.032874, 6.6028e-06, 0.041962, 0.67046, -0.17329, 0.95232, 0.064625, 0.27282, 0.21026, -0.2196, 0.31818, -0.9224, -0.0046114, 1.5987, 0.2543, 6.3046e-05, -0.019828, 2.0097, 2.9211, 1.0275, 0.57529, 0.73253, 3.8501, 2.7883, 0.89124, 5.5961, 0.025964, 8.732, 1.6895, 0.0095263, 1.4313, 0.16574, 0.88477, 0.0005223, 0.024096, 0.019528, 1.2242, 0.836, 0.030345, 3.9263, 8.6382e-05, 4.7018, 0.19034, 8.275e-06, 0.19458
17, 0.15385, 0.29889, 0.00202, 0.05726, 0.6, 0.36901, 1.6173, 0.55193, 1.018, 0.14242, 0.64931, 1.0392, 0.49461, 0.53281, 3.2996, 0.01704, 4.2919, 0.70006, 0.00645, 1.479, 1.3401, 0.94268, 1.0058, 0.31735, 0.52403, 1.3996, 1.2079, 0.61158, 2.9759, 0.010676, 4.2993, 1.0221, 0.0052731, 1.391, 0.7999, 0.17424, 0.97319, 0.18345, 0.21693, 0.79612, -0.063344, 0.42447, 1.7833, 0.010675, 2.8053, 0.76373, -0.0015407, 0.9233, 1.8803, 1.7111, 1.0385, 0.45126, 0.83113, 2.0031, 2.4792, 0.79869, 4.1684, 0.010677, 5.7933, 1.2805, 0.012087, 1.8587, 0.10786, 0.21825, 0.00039401, 0.0066275, 0.034858, 0.13462, 0.59735, 0.01294, 0.52568, 4.8753e-13, 0.82494, 0.024673, 1.7161e-05, 0.080844, 0.67046, -0.57256, 0.967, 0.056668, 0.20914, -0.4502, -0.29133, 0.3357, 0.34204, -0.0046114, 0.76668, 0.32011, -0.001865, 0.59622, 2.0097, 2.4579, 1.0447, 0.57804, 0.83892, 3.2494, 2.7072, 0.88745, 5.6097, 0.025964, 7.8319, 1.7241, 0.012411, 2.1857, 0.16574, 0.84861, 0.00055765, 0.025118, 0.036649, 1.2647, 0.83081, 0.02813, 2.564, 8.6382e-05, 4.6125, 0.18214, 1.8833e-05, 0.23346
18, 0.5022, 0.26402, 0.00597, 0.0986, 0.95, 0.42686, 0.71644, 2.7159, 0.95, 0.30502, 0.31367, 4.0027, 2.3239, 0.57053, 1.0327, 0, 3.0577, 0.25057, 5e-05, 0.33053, 1.3401, 0.80352, 0.99527, 0.31883, 0.54274, 1.7665, 1.2843, 0.63039, 4.7449, 0.010676, 6.2781, 0.51052, 0.0055823, 0.89301, 0.7999, 0.05853, 0.96344, 0.19063, 0.23302, 1.2453, 0.0075506, 0.41969, 2.997, 0.010675, 4.572, 0.32843, -0.0011238, 0.554, 1.8803, 1.5485, 1.0271, 0.44703, 0.85247, 2.2877, 2.5611, 0.84108, 6.4927, 0.010677, 7.9842, 0.69261, 0.012288, 1.232, 0.10786, 0.20514, 0.00037469, 0.0060746, 0.035457, 0.1004, 0.60253, 0.016408, 1.1292, 4.8753e-13, 1.0758, 0.012255, 1.6622e-05, 0.04248, 0.67046, -0.69996, 0.95711, 0.06103, 0.22529, -0.058141, -0.2196, 0.338, 1.8175, -0.0046114, 2.6507, -0.16711, -0.001453, 0.16648, 2.0097, 2.307, 1.0334, 0.57663, 0.8602, 3.5911, 2.7883, 0.92277, 7.6723, 0.025964, 9.9055, 1.1881, 0.012618, 1.6195, 0.16574, 0.8355, 0.00053834, 0.024565, 0.037248, 1.2305, 0.836, 0.031599, 3.1675, 8.6382e-05, 4.8634, 0.16972, 1.8294e-05, 0.1951
19, 0.2223, 0.33805, 0.00338, 0.10139, 1.2632, 0.24617, 1.8146, 3.2146, 0.95019, 0.34515, 0.70408, 3.1205, 3.284, 0.75257, 5.4975, 0.0027, 3.2099, 0.64274, 0.00055, 0.50643, 1.3401, 1.3465, 0.97925, 0.30407, 0.63518, 1.5448, 1.2843, 0.62829, 5.1204, 0.010676, 3.1105, 0.39534, 0.0052731, 0.77096, 0.7999, 0.46929, 0.94964, 0.20534, 0.34984, 0.94646, 0.0075506, 0.45983, 4.1894, 0.010675, 1.8584, 0.20404, -0.0015407, 0.33461, 1.8803, 2.2237, 1.0089, 0.40279, 0.92052, 2.1431, 2.5611, 0.79676, 6.0513, 0.010677, 4.3626, 0.58664, 0.012087, 1.2073, 0.10786, 0.2844, 0.00032393, 0.0036025, 0.030093, 0.13231, 0.60253, 0.01049, 0.32032, 4.8753e-13, 0.57948, 0.013526, 1.7161e-05, 0.070374, 0.67046, -0.22671, 0.94293, 0.059581, 0.34147, -0.30336, -0.2196, 0.36471, 2.5942, -0.0046114, -0.32682, -0.28482, -0.001865, -0.0057736, 2.0097, 2.9197, 1.0156, 0.54855, 0.92889, 3.3929, 2.7883, 0.89188, 7.6465, 0.025964, 6.5478, 1.0755, 0.012411, 1.5477, 0.16574, 0.91476, 0.00048758, 0.022093, 0.031885, 1.2624, 0.836, 0.02568, 2.3586, 8.6382e-05, 4.3671, 0.17099, 1.8833e-05, 0.22299
20, 0.5, 0.23577, 0.00425, 0.40689, 0.85714, 0.58015, 1.602, 0.90486, 1.0198, 0.53467, 0.46747, 0.12393, 0.72363, 0.90639, 1.6141, 0.0296, 1.6935, 1.3357, 0.01857, 1.1796, 1.3401, 1.4352, 1.0024, 0.39921, 0.54274, 1.4146, 1.2843, 0.70811, 2.1334, 0.010676, 4.7441, 0.72209, 0.0052731, 0.97701, 0.7999, 0.61655, 0.9682, 0.20315, 0.23302, 0.78218, 0.0075506, 0.4474, 0.66859, 0.010675, 2.5189, 0.38911, -0.0015407, 0.47301, 1.8803, 2.2539, 1.0366, 0.59528, 0.85247, 2.0469, 2.5611, 0.96883, 3.5982, 0.010677, 6.9693, 1.0551, 0.012087, 1.481, 0.10786, 0.24772, 0.00043171, 0.014208, 0.035457, 0.1478, 0.60253, 0.025124, 0.79303, 4.8753e-13, 1.8302, 0.04098, 1.7161e-05, 0.093888, 0.67046, -0.1061, 0.96224, 0.10178, 0.22529, -0.44488, -0.2196, 0.37786, -0.63436, -0.0046114, 0.8455, -0.010643, -0.001865, 0.16035, 2.0097, 2.9766, 1.0425, 0.69665, 0.8602, 3.274, 2.7883, 1.0384, 4.9011, 0.025964, 8.6427, 1.4548, 0.012411, 1.7937, 0.16574, 0.87808, 0.00059536, 0.032698, 0.037248, 1.2779, 0.836, 0.040314, 2.8313, 8.6382e-05, 5.6177, 0.19844, 1.8833e-05, 0.24651
21, 0.15198, 0.15255, 0.01264, 0.41875, 0.9, 0.21355, 1.5181, 1.3463, 0.99338, 0.71904, 0.54624, 1.2062, 0.40362, 0.48315, 2.5979, 0.00859, 3.6517, 0.23736, 0.00472, 1.9015, 1.3633, 1.5352, 1.0026, 0.39402, 0.47319, 1.3578, 1.203, 0.47624, 1.8778, 0.010676, 6.1082, 0.88012, 0.0058289, 1.3937, 1.1148, 0.99042, 0.98581, 0.26471, 0.40527, 0.85608, 0.68861, 0.34996, 0.64598, 0.010675, 4.6922, 0.61157, 0.0046316, 1.0991, 1.6117, 2.08, 1.0193, 0.52332, 0.54112, 1.8596, 1.7174, 0.60252, 3.1096, 0.010677, 7.5241, 1.1487, 0.0070261, 1.6883, 0.022819, 0.1097, 0.00010365, 0.0061797, 0.0017052, 0.09305, 0.097808, 0.0058941, 0.56085, 4.8753e-13, 0.74101, 0.026657, 5.2982e-07, 0.032073, 0.89598, 0.1202, 0.97567, 0.13567, 0.37593, -0.46133, 0.25631, 0.2374, -0.77401, -0.0046114, 2.6078, 0.17433, 0.0033881, 0.68679, 1.8305, 2.9502, 1.0295, 0.65237, 0.57046, 3.177, 2.1497, 0.71508, 4.5296, 0.025964, 9.6085, 1.5859, 0.0082697, 2.1006, 0.080702, 0.74006, 0.00026729, 0.02467, 0.0034967, 1.2232, 0.33127, 0.021084, 2.5992, 8.6382e-05, 4.5286, 0.18412, 2.202e-06, 0.18469
22, 0.1663, 0.26546, 0.00177, 0.0685, 1.0719, 0.23756, 0.91452, 0.67043, 0.99296, 0.51537, 0.939, 2.1177, 0.92248, 0.47999, 1.8951, 0.01941, 4.7129, 0.79098, 0.00728, 0.22546, 1.3401, 0.70287, 1.0052, 0.30495, 0.57937, 1.8606, 1.2843, 0.52439, 2.264, 0.010676, 4.4793, 0.83426, 0.0045941, 0.76278, 0.7999, 0.064431, 0.9758, 0.19894, 0.27277, 1.3378, 0.0075506, 0.33117, 0.57382, 0.010675, 3.1207, 0.57192, -0.0020588, 0.44297, 1.8803, 1.3413, 1.0347, 0.41096, 0.88597, 2.3834, 2.5611, 0.71762, 3.9541, 0.010677, 5.8379, 1.0966, 0.011247, 1.0826, 0.10786, 0.15066, 0.00032003, 0.0041539, 0.034745, 0.10103, 0.60253, 0.0138, 1.0558, 4.8753e-13, 0.68221, 0.025438, 1.636e-05, 0.037803, 0.67046, -0.75077, 0.96905, 0.057433, 0.26496, 0.03551, -0.2196, 0.24433, -0.62937, -0.0046114, 1.0018, 0.13081, -0.0023906, 0.045008, 2.0097, 2.1565, 1.0414, 0.55247, 0.89378, 3.6857, 2.7883, 0.80445, 5.1573, 0.025964, 7.9568, 1.5377, 0.011579, 1.4806, 0.16574, 0.78102, 0.00048367, 0.022644, 0.036537, 1.2312, 0.836, 0.02899, 3.0941, 8.6382e-05, 4.4698, 0.1829, 1.8032e-05, 0.19042
23, 0.2223, 0.27827, 0.00278, 0.09264, 1.2632, 0.25017, 1.6791, 1.1373, 1.0289, 0.22682, 0.73921, 3.9713, 0.94383, 0.51983, 1.9552, 0.00471, 1.0598, 1.0391, 0.00132, 0.37987, 1.3002, 1.5006, 0.99657, 0.33852, 0.78694, 1.7016, 0.9658, 0.75783, 4.7178, 0.010676, 4.4738, 0.43995, 0.0020382, 0.81981, 0.98096, 0.90514, 0.98205, 0.24658, 0.74172, 1.165, 0.38096, 0.65514, 3.8436, 0.010675, 3.4047, 0.25257, 7.7759e-06, 0.49505, 1.6194, 2.096, 1.0111, 0.43045, 0.83217, 2.2383, 1.5507, 0.86052, 5.592, 0.010677, 5.543, 0.62732, 0.0040686, 1.1446, 0.037668, 0.13104, 7.7979e-05, 0.0031241, 0.00075612, 0.10645, 0.12642, 0.0038977, 0.28248, 4.8753e-13, 0.4225, 0.012977, 1.5237e-06, 0.038983, 0.79175, 0.065305, 0.971, 0.096693, 0.70392, -0.12746, -0.020956, 0.53058, 2.212, -0.0046114, 1.0988, -0.23912, -0.00090236, 0.099822, 1.8086, 2.9358, 1.0221, 0.58034, 0.86997, 3.5307, 1.9526, 0.98508, 7.2236, 0.025964, 7.8488, 1.119, 0.0049787, 1.5398, 0.095552, 0.7614, 0.00024162, 0.021614, 0.0025476, 1.2366, 0.35989, 0.019088, 2.3208, 8.6382e-05, 4.2101, 0.17044, 3.1959e-06, 0.1916
24, 0.21285, 0.15862, 0.00629, 0.1029, 1.1811, 0.24195, 1.1731, 0.6812, 0.996, 0.9042, 0.62706, 1.1623, 0.42091, 0.85077, 8.1898, 0.01455, 4.953, 1.4899, 0.01764, 0.8895, 0.92048, 0.82199, 0.99818, 0.48812, 0.42617, 1.338, 1.5465, 0.79041, 5.327, 0.010676, 5.746, 0.52081, 0.005169, 1.3053, 0.60124, -0.082441, 0.97585, 0.36039, 0.17793, 0.82826, 0.46618, 0.64474, 4.4735, 0.010675, 4.259, 0.28069, -0.0015954, 0.92133, 1.2397, 1.7264, 1.0205, 0.61584, 0.67442, 1.8478, 2.6268, 0.93608, 6.1805, 0.010677, 7.2331, 0.76093, 0.011933, 1.6893, 0.037668, 0.30234, 0.00018425, 0.0060301, 0.022777, 0.096041, 0.43136, 0.0078431, 0.26927, 4.8753e-13, 0.81731, 0.02131, 1.6912e-05, 0.054495, 0.41203, -0.76655, 0.9675, 0.23055, 0.16835, -0.48337, 0.20532, 0.54077, 2.8284, -0.0046114, 2.2163, -0.17466, -0.0019219, 0.55673, 1.4289, 2.4105, 1.0289, 0.74568, 0.68399, 3.1594, 2.8876, 1.04, 7.8257, 0.025964, 9.2757, 1.2163, 0.01226, 2.0539, 0.095552, 0.9327, 0.00034789, 0.02452, 0.024569, 1.2262, 0.66482, 0.023033, 2.3076, 8.6382e-05, 4.6049, 0.17877, 1.8584e-05, 0.20711
25, 0.26667, 0.72522, 0.01421, 0.2412, 1.0091, 0.38041, 1.9238, 0.52117, 0.98336, 0.3384, 0.70697, 1.2409, 0.1, 0.57201, 2.6139, 0, 9.6073, 0.97461, 0.00311, 0.54167, 1.5971, 0.8796, 0.99512, 0.40236, 0.54274, 1.426, 1.0009, 0.84749, 3.0281, 0.010676, 4.6436, 0.71665, 0.0048192, 1.3531, 1.2779, -0.11527, 0.97489, 0.20614, 0.23302, 0.81907, 0.32612, 0.64341, 0.64174, 0.010675, 2.434, 0.31375, 0.0011694, 0.87945, 1.9164, 1.8745, 1.0154, 0.59857, 0.85247, 2.0329, 1.6756, 1.0516, 5.4145, 0.010677, 6.8532, 1.1196, 0.0084689, 1.8267, 0.037668, 0.36583, 0.00015129, 0.01423, 0.035457, 0.13614, 0.16827, 0.015393, 2.1049, 4.8753e-13, 1.8046, 0.059999, 4.9235e-06, 0.082909, 1.0887, -0.76212, 0.96593, 0.10482, 0.22529, -0.42495, -0.041694, 0.55983, -0.31995, -0.0046114, 0.75392, -0.05039, 0.00059488, 0.55479, 2.1056, 2.5213, 1.0243, 0.69989, 0.8602, 3.2769, 2.0434, 1.1351, 6.3762, 0.025964, 8.5333, 1.4837, 0.0090435, 2.1513, 0.095552, 0.99618, 0.00031493, 0.032721, 0.037248, 1.2663, 0.40174, 0.030583, 4.1432, 8.6382e-05, 5.5922, 0.21746, 6.5957e-06, 0.23553
26, 0.15198, 0.15255, 0.01264, 0.20938, 0.9, 0.16059, 1.657, 1.3436, 1.0339, 0.28292, 0.58625, 1.3289, 0.82704, 0.24756, 1.5258, 0.02214, 2.5271, 1.3803, 0.01034, 1.4675, 1.3085, 1.5357, 1.0004, 0.40982, 0.67535, 1.3529, 1.0256, 0.52764, 3.5001, 0.010676, 4.5337, 0.78945, 0.0053888, 1.4849, 1.06, 0.99088, 0.97204, 0.21507, 0.41731, 0.83786, 0.51109, 0.31328, 1.1058, 0.010675, 2.4489, 0.40476, 0.00012424, 1.1903, 1.557, 2.0805, 1.0288, 0.60457, 0.93339, 1.868, 1.5402, 0.742, 5.8944, 0.010677, 6.6185, 1.1741, 0.010653, 1.7795, 0.022819, 0.1097, 0.00029788, 0.014019, 0.02461, 0.098053, 0.097857, 0.016984, 2.1188, 4.8753e-13, 1.6064, 0.054698, 1.0244e-05, 0.032073, 0.84124, 0.12067, 0.9651, 0.11325, 0.40808, -0.46996, 0.078843, 0.2326, 0.14639, -0.0046114, 0.71353, 0.031818, -0.00028921, 0.77799, 1.7758, 2.9507, 1.0358, 0.70639, 0.94261, 3.1758, 1.9724, 0.82268, 6.8538, 0.025964, 8.3539, 1.5471, 0.011067, 2.1918, 0.080702, 0.74006, 0.00046152, 0.032509, 0.026402, 1.2282, 0.33132, 0.032174, 4.1571, 8.6382e-05, 5.394, 0.21216, 1.1916e-05, 0.18469
27, 0.15198, 0.15255, 0.00837, 0.41875, 0.96, 0.29429, 1.4625, 2.0488, 0.96423, 0.41657, 0.4039, 1.857, 1.4572, 0.34796, 1.4625, 0.01419, 6.4258, 0.28158, 0.00458, 1.7284, 1.3401, 1.413, 0.99244, 0.48666, 0.54274, 1.3022, 1.2843, 0.50002, 2.3915, 0.010676, 5.5654, 0.87264, 0.0058732, 1.3812, 0.7999, 0.86815, 0.96165, 0.36346, 0.23302, 0.80252, 0.0075506, 0.33829, 0.93837, 0.010675, 4.1495, 0.60408, 0.004676, 1.0732, 1.8803, 1.9578, 1.0232, 0.60986, 0.85247, 1.802, 2.5611, 0.66174, 3.8447, 0.010677, 6.9814, 1.1412, 0.0070705, 1.6891, 0.10786, 0.1097, 0.00035026, 0.00561, 0.035457, 0.092301, 0.60253, 0.0096669, 0.7805, 4.8753e-13, 0.74101, 0.026657, 5.2982e-07, 0.035049, 0.67046, -0.0020625, 0.95515, 0.23131, 0.22529, -0.51636, -0.2196, 0.24069, -0.37007, -0.0046114, 2.0651, 0.16684, 0.0034324, 0.66862, 2.0097, 2.828, 1.0297, 0.74201, 0.8602, 3.1208, 2.7883, 0.75935, 5.1531, 0.025964, 9.0658, 1.5784, 0.0083141, 2.0937, 0.16574, 0.74006, 0.00051391, 0.0241, 0.037248, 1.2224, 0.836, 0.024857, 2.8188, 8.6382e-05, 4.5286, 0.18412, 2.202e-06, 0.18767
