Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta_1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta_1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta_1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta_1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta_1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta_1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta_1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta_1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
11, 0.61111, 0.78019, 0.01314, 0.38305, 0.48, 0.88483, 1.4378, 0.7689, 1.0438, 0.05818, 0.09813, 3.8296, 3.4891, 0.56592, 9.0116, 0.00196, 0.57056, 0.53702, 0.013, 1.0318, 1.252, 1.1764, 1.0326, 0.18244, 0.19047, 2.7047, 2.0986, 0.83227, 3.8468, 0.00018307, 4.0367, 0.41242, 0.018529, 0.97115, 0.60845, 0.035438, 1.0109, 0.059366, 0.028149, 1.9032, -0.35597, 0.623, 0.079805, -0.00476, -0.33119, -0.18938, 0.0054049, 0.79909, 1.8955, 2.3173, 1.0544, 0.30552, 0.35278, 3.5062, 4.5533, 1.0415, 7.6139, 0.0051261, 8.4045, 1.0142, 0.031653, 1.1432, 0.15307, 0.48113, 0.00017454, 0.0055989, 0.0097382, 0.23744, 2.227, 0.016186, 5.245, 9.0309e-06, 7.0515, 0.13386, 6.3663e-05, 0.010942, 0.60845, 0.035438, 0.99056, 0.01782, 0.028149, 1.4245, -0.35597, 0.623, 0.079805, -0.0062057, -0.33119, -0.48021, 0.0034781, 0.79909, 1.8955, 2.3173, 1.0747, 0.34707, 0.35278, 3.9848, 4.5533, 1.0415, 7.6139, 0.0065719, 8.4045, 1.3051, 0.03358, 1.1432, 0.15307, 0.48113, 0.00065448, 0.010017, 0.0097382, 0.60571, 2.227, 0.016186, 5.245, 1.5086e-05, 7.0515, 0.2945, 8.3728e-05, 0.010942
12, 0.91667, 0.51984, 0, 0.12657, 2, 1.3078, 1.5182, 1.4942, 1.0312, 0.27646, 0.2043, 3.9903, 1.9603, 0.69381, 4.827, 0.00302, 1.4436, 0.68662, 0.0181, 0.25811, 1.528, 1.1004, 1.0016, 0.34989, 0.2095, 2.1967, 1.9126, 0.85933, 3.6481, 0.0020364, 2.5061, 0.77524, 0.014699, 0.34999, 1.5117, 0.015764, 0.98064, 0.28898, 0.074795, 0.46444, 1.8344, 0.68125, 2.6519, -0.0012209, 0.16911, 0.28554, -0.00095975, -0.11974, 1.5444, 2.185, 1.0226, 0.41081, 0.34421, 3.9289, 1.9908, 1.0374, 4.6444, 0.0052937, 4.843, 1.2649, 0.030358, 0.81972, 9.8391e-05, 0.43482, 0.00016295, 0.0013715, 0.0067071, 1.109, 0.0022603, 0.011722, 0.36685, 3.9215e-06, 2.0186, 0.088636, 9.0631e-05, 0.081552, 1.5117, 0.015764, 0.95993, 0.22474, 0.074795, 0.19742, 1.8344, 0.68125, 2.6519, -0.0031591, 0.16911, -0.046003, -0.0026066, -0.11974, 1.5444, 2.185, 1.0433, 0.47505, 0.34421, 4.1959, 1.9908, 1.0374, 4.6444, 0.0072319, 4.843, 1.5965, 0.032005, 0.81972, 9.8714e-05, 0.43482, 0.00064288, 0.0057893, 0.0067071, 1.4773, 0.0022603, 0.011722, 0.36685, 9.9769e-06, 2.0186, 0.24928, 0.0001107, 0.081552
13, 0.61111, 0.34942, 0.00589, 0.08578, 0.48, 0.78839, 1.7926, 1.0978, 0.99254, 0.25278, 0.19446, 1.5952, 2.0583, 0.94752, 6.406, 0.00054, 3.5969, 1.584, 0.01101, 0.25738, 1.252, 1.1764, 1.0181, 0.21788, 0.17999, 2.4443, 1.726, 0.83227, 3.6408, 0.00030608, 2.2896, 1.2048, 0.0083152, 0.26774, 0.60845, 0.035438, 1.0041, 0.14445, 0.10136, 0.8319, -0.59998, 0.623, -0.044758, -0.0038014, -0.57627, 0.57502, -0.0017883, 0.089321, 1.8955, 2.3173, 1.0321, 0.2913, 0.25862, 4.0567, 4.052, 1.0415, 7.3264, 0.0044135, 5.1555, 1.8346, 0.018419, 0.44616, 0.15307, 0.48113, 7.2525e-05, 0.0019926, 0.0022852, 0.96091, 1.9997, 0.016186, 5.0205, 6.2357e-06, 3.0358, 0.14661, 3.773e-05, 0.011766, 0.60845, 0.035438, 0.97944, 0.086182, 0.10136, 0.54793, -0.59998, 0.623, -0.044758, -0.0054606, -0.57627, 0.29307, -0.0041895, 0.089321, 1.8955, 2.3173, 1.0568, 0.34957, 0.25862, 4.3406, 4.052, 1.0415, 7.3264, 0.0060727, 5.1555, 2.1166, 0.02082, 0.44616, 0.15307, 0.48113, 0.00055246, 0.0064104, 0.0022852, 1.3292, 1.9997, 0.016186, 5.0205, 1.2291e-05, 3.0358, 0.30726, 5.7795e-05, 0.011766
14, 0.38786, 0.18065, 0.00271, 0, 0.15753, 0.41111, 0.80119, 1.9862, 1.0002, 0.27547, 0.32943, 2.668, 1.747, 0.7149, 1.0138, 0.00232, 9.8774, 0.02395, 0.00069, 0.19034, 1.252, 2.0567, 1.0261, 0.34327, 0.25581, 1.6793, 1.0314, 0.83603, 4.1902, 0.0036579, 8.5362, 0.46858, 0.0052955, 0.192, 0.60845, 1.5403, 0.99611, 0.25098, 0.10664, -0.29961, -1.219, 0.62682, 0.65474, -0.0053594, 5.4187, -0.055692, -0.005702, -0.16263, 1.8955, 2.5731, 1.0561, 0.43555, 0.40497, 3.6581, 3.2819, 1.0452, 7.7257, 0.012675, 11.654, 0.99284, 0.016293, 0.54663, 0.15307, 0.098558, 0.00033225, 0.003148, 0.0082239, 1.4474, 1.872, 0.016178, 4.62, 3.0054e-05, 3.5921, 0.10159, 4.4703e-05, 0.046483, 0.60845, 1.5403, 0.97921, 0.20019, 0.10664, -0.53711, -1.219, 0.62682, 0.65474, -0.0062262, 5.4187, -0.37374, -0.0079421, -0.16263, 1.8955, 2.5731, 1.073, 0.48634, 0.40497, 3.8956, 3.2819, 1.0452, 7.7257, 0.013542, 11.654, 1.3109, 0.018533, 0.54663, 0.15307, 0.098558, 0.00081218, 0.0075658, 0.0082239, 1.8156, 1.872, 0.016178, 4.62, 3.6109e-05, 3.5921, 0.26224, 6.4768e-05, 0.046483
15, 0.2223, 0.33805, 0.00338, 0.10139, 1.2632, 0.24617, 1.4044, 0.5347, 1.0281, 0.3376, 0.16709, 1.2951, 0.74086, 0.75713, 2.4379, 0.00945, 7.5277, 1.9393, 0.00202, 1.7085, 1.252, 1.0426, 1.0279, 0.24842, 0.19769, 2.1726, 2.0836, 0.83227, 4.2735, 0.0027776, 8.55, 0.68839, 0.014699, 0.40242, 0.60845, -0.013837, 1.0036, 0.069641, 0.03093, 0.052156, -0.26754, 0.623, 0.56132, -0.0039888, 6.3574, -0.10782, -0.00095975, -0.29349, 1.8955, 2.099, 1.0522, 0.4272, 0.36445, 4.293, 4.4347, 1.0415, 7.9856, 0.009544, 10.743, 1.4846, 0.030358, 1.0983, 0.15307, 0.4125, 0.00021768, 0.011814, 0.010278, 1.6619, 2.0431, 0.016186, 5.0933, 1.6922e-05, 1.7769, 0.23431, 9.0631e-05, 0.179, 0.60845, -0.013837, 0.98445, 0.038862, 0.03093, -0.17104, -0.26754, 0.623, 0.56132, -0.005107, 6.3574, -0.34533, -0.0026066, -0.29349, 1.8955, 2.099, 1.0713, 0.45798, 0.36445, 4.5162, 4.4347, 1.0415, 7.9856, 0.010662, 10.743, 1.7221, 0.032005, 1.0983, 0.15307, 0.4125, 0.00069761, 0.016231, 0.010278, 2.0301, 2.0431, 0.016186, 5.0933, 2.2978e-05, 1.7769, 0.39496, 0.0001107, 0.179
16, 0.45833, 0.48346, 0.00814, 0.11868, 0.48, 0.75422, 0.92164, 3.029, 1.0004, 0.21303, 0.22709, 2.2409, 2.0492, 0.91933, 2.4873, 0.00432, 5.8405, 1.1439, 0.00934, 0.31902, 1.3097, 1.1491, 1.0272, 0.16489, 0.22056, 2.7652, 2.3868, 0.83216, 2.8824, 0.0056002, 3.0221, 1.543, 0.014449, 0.12763, 0.80391, 0.093806, 1.0139, 0.099227, 0.132, 1.4241, 0.8852, 0.62289, 1.5544, 0.0026113, -0.26779, 1.2244, -0.0010845, -0.0843, 1.8155, 2.2044, 1.0404, 0.23056, 0.30911, 4.1063, 3.8884, 1.0414, 4.2103, 0.0085891, 6.312, 1.8616, 0.029982, 0.33956, 0.094548, 0.41161, 6.5186e-05, 0.0015937, 0.0028987, 0.66478, 0.83341, 0.016186, 0.65177, 3.3019e-06, 4.0004, 0.037519, 8.9179e-05, 0.016601, 0.80391, 0.093806, 0.98876, 0.03736, 0.132, 1.0934, 0.8852, 0.62289, 1.5544, 0.00056868, -0.26779, 0.81081, -0.0027434, -0.0843, 1.8155, 2.2044, 1.0656, 0.29242, 0.30911, 4.437, 3.8884, 1.0414, 4.2103, 0.010632, 6.312, 2.2753, 0.031641, 0.33956, 0.094548, 0.41161, 0.00054512, 0.0060115, 0.0028987, 1.0331, 0.83341, 0.016186, 0.65177, 9.3572e-06, 4.0004, 0.19817, 0.00010924, 0.016601
17, 0.66667, 0.46352, 0.00296, 0, 0.6, 0.86356, 1.591, 1.1203, 1.0097, 0.30118, 0.08591, 2.7323, 3.6119, 0.97361, 2.9412, 0.0004, 1.845, 1.268, 0.01414, 0.73753, 1.252, 0.86241, 1.0012, 0.20784, 0.17478, 2.6441, 3.3757, 0.88747, 2.9089, -3.2064e-05, 1.9973, 1.4404, 0.0081589, 0.64495, 0.60845, 0.41049, 0.98629, 0.14355, 0.035658, 1.3356, 2.4812, 0.68897, 1.5597, -0.0046372, 0.23812, 1.0274, 0.00067559, 0.47366, 1.8955, 1.3143, 1.0161, 0.27213, 0.3139, 3.9526, 4.2701, 1.086, 4.2581, 0.004573, 3.7565, 1.8535, 0.015642, 0.81625, 0.15307, 0.075488, 8.2281e-05, 0.0015278, 0.0071538, 0.6328, 0.29571, 0.014564, 0.67285, 7.8383e-06, 1.1438, 0.063053, 2.0698e-05, 0.010845, 0.60845, 0.41049, 0.96221, 0.081011, 0.035658, 0.99836, 2.4812, 0.68897, 1.5597, -0.0061631, 0.23812, 0.66247, -0.0023429, 0.47366, 1.8955, 1.3143, 1.0402, 0.33467, 0.3139, 4.2898, 4.2701, 1.086, 4.2581, 0.006099, 3.7565, 2.2184, 0.018661, 0.81625, 0.15307, 0.075488, 0.00056221, 0.0059456, 0.0071538, 1.0011, 0.29571, 0.014564, 0.67285, 1.3894e-05, 1.1438, 0.2237, 4.0763e-05, 0.010845
18, 1, 0.2976, 0.0346, 0.12377, 1.1609, 0.40782, 2, 2.6062, 1.0304, 0.29909, 0.22864, 3.9806, 1.3139, 0.75234, 1.468, 0, 3.9265, 1.4322, 0.0001, 0.25177, 1.252, 1.1824, 1.0276, 0.3657, 0.1898, 2.1981, 2.0949, 0.83227, 3.8936, 0.0031168, 4.9426, 0.8808, 0.0056755, 0.40813, 0.60845, 0.041478, 1.0078, 0.1455, 0.023795, 0.07715, -0.35967, 0.623, 0.13818, -0.0043208, 0.7474, 0.061436, -0.005322, -0.26464, 1.8955, 2.3233, 1.0475, 0.5859, 0.35581, 4.319, 4.5495, 1.0415, 7.649, 0.010554, 9.1379, 1.7002, 0.016673, 1.0809, 0.15307, 0.4811, 0.00014531, 0.017921, 0.010186, 1.6626, 2.2269, 0.016186, 5.2127, 2.0446e-05, 6.5052, 0.24814, 4.4703e-05, 0.16729, 0.60845, 0.041478, 0.98651, 0.11986, 0.023795, -0.146, -0.35967, 0.623, 0.13818, -0.0053508, 0.7474, -0.17086, -0.007562, -0.26464, 1.8955, 2.3233, 1.0688, 0.61155, 0.35581, 4.5422, 4.5495, 1.0415, 7.649, 0.011585, 9.1379, 1.9325, 0.018913, 1.0809, 0.15307, 0.4811, 0.00062524, 0.022339, 0.010186, 2.0309, 2.2269, 0.016186, 5.2127, 2.6502e-05, 6.5052, 0.40879, 6.4768e-05, 0.16729
19, 0.66667, 0.40558, 0.00257, 0.09993, 0.45, 0.94386, 0.72136, 1.1743, 1.037, 0.17766, 0.18836, 4.6375, 2.9355, 0.86703, 1.3692, 0, 3.0872, 1.1678, 0.04977, 0.23369, 1.252, 1.1009, 1.0206, 0.26407, 0.13384, 2.37, 2.0784, 0.83235, 3.142, 0.0054125, 4.8258, 1.2262, 0.014699, 0.5092, 0.60845, 0.15681, 1.0066, 0.19509, 0.023336, 0.57253, -0.043232, 0.62309, 0.0008792, 0.0022257, 2.3751, 0.60349, -0.00095975, 0.1816, 1.8955, 2.045, 1.0346, 0.33304, 0.24434, 4.1674, 4.2, 1.0416, 6.283, 0.0085993, 7.2766, 1.8489, 0.030358, 0.8368, 0.15307, 0.32945, 7.2796e-05, 0.0017585, 0.0045132, 1.1942, 1.6637, 0.016186, 3.6467, 3.7537e-06, 2.2199, 0.14332, 9.0631e-05, 0.039667, 0.60845, 0.15681, 0.98193, 0.1348, 0.023336, 0.31397, -0.043232, 0.62309, 0.0008792, 0.00026094, 2.3751, 0.31934, -0.0026066, 0.1816, 1.8955, 2.045, 1.0593, 0.39334, 0.24434, 4.426, 4.2, 1.0416, 6.283, 0.010564, 7.2766, 2.1331, 0.032005, 0.8368, 0.15307, 0.32945, 0.00055273, 0.0061763, 0.0045132, 1.5624, 1.6637, 0.016186, 3.6467, 9.809e-06, 2.2199, 0.30397, 0.0001107, 0.039667
20, 0.5022, 0.27023, 0.00611, 0.30689, 0.95, 0.55514, 1.8368, 0.69567, 0.99959, 0.3072, 0.40429, 0.51561, 0.14052, 0.96166, 4.4988, 0.02101, 5.971, 0.40456, 0.01229, 0.20904, 1.252, 1.1764, 1.0018, 0.21933, 0.19598, 1.1264, 2.0966, 0.83227, 3.7742, 0.013625, 4.0374, 0.38347, 0.0147, 0.195, 0.60845, 0.035438, 0.98266, 0.15452, 0.029392, -0.47938, -0.35799, 0.623, 0.10449, 0.0060311, -0.33044, -0.17767, -0.00095862, -0.074805, 1.8955, 2.3173, 1.021, 0.28415, 0.36257, 2.7322, 4.5512, 1.0415, 7.444, 0.021219, 8.4053, 0.94461, 0.030359, 0.4648, 0.15307, 0.48113, 0.00013606, 0.0015528, 0.010258, 0.95305, 2.2269, 0.016186, 4.9776, 2.1314e-05, 7.0515, 0.11638, 9.0631e-05, 0.026905, 0.60845, 0.035438, 0.96102, 0.092236, 0.029392, -0.76434, -0.35799, 0.623, 0.10449, 0.0050198, -0.33044, -0.48227, -0.0026054, -0.074805, 1.8955, 2.3173, 1.0427, 0.34643, 0.36257, 3.0171, 4.5512, 1.0415, 7.444, 0.02223, 8.4053, 1.2492, 0.032006, 0.4648, 0.15307, 0.48113, 0.00061599, 0.0059706, 0.010258, 1.3213, 2.2269, 0.016186, 4.9776, 2.7369e-05, 7.0515, 0.27703, 0.0001107, 0.026905
21, 0.91667, 0.475, 0.00766, 0.2313, 1.0286, 0.79126, 1.4351, 1.6036, 0.97767, 0.36027, 0.21146, 2.6139, 0.12569, 0.61397, 7.0277, 0.00029, 3.3231, 1.6487, 0.00466, 0.2545, 1.384, 1.2293, 1.0293, 0.35971, 0.25017, 2.5868, 1.4462, 0.8358, 7.0266, 0.0029755, 4.5651, 1.4843, 0.011431, 0.226, 1.2581, 0.20198, 1.0123, 0.30499, 0.10252, 1.0087, 0.040409, 0.62662, 6.3268, -9.9872e-05, 0.24314, 1.2112, 0.0019306, -0.040776, 1.5098, 2.2566, 1.0462, 0.41443, 0.39781, 4.1649, 2.852, 1.045, 7.7265, 0.0060509, 8.8871, 1.7574, 0.020931, 0.49278, 0.005852, 0.39007, 0.00010652, 0.0011066, 0.0080576, 0.92046, 0.73046, 0.016172, 0.18103, 3.4958e-06, 6.9042, 0.027564, 3.336e-05, 0.026306, 1.2581, 0.20198, 0.98942, 0.23745, 0.10252, 0.71953, 0.040409, 0.62662, 6.3268, -0.0021079, 0.24314, 0.77073, -0.00059164, -0.040776, 1.5098, 2.2566, 1.0691, 0.48197, 0.39781, 4.4541, 2.852, 1.045, 7.7265, 0.0080589, 8.8871, 2.1979, 0.023454, 0.49278, 0.0058524, 0.39007, 0.00058645, 0.0055244, 0.0080576, 1.2887, 0.73046, 0.016172, 0.18103, 9.5511e-06, 6.9042, 0.18821, 5.3426e-05, 0.026306
22, 0.66703, 0.0801, 0.00147, 0.05737, 0.50394, 0.32326, 1.0221, 0.62941, 0.98042, 0.6678, 0.28812, 0.23308, 1.8332, 0.61947, 2.6974, 0.00254, 0.76698, 0.44164, 0.00888, 0.23578, 1.252, 1.1764, 1.0022, 0.32283, 0.17768, 2.1884, 2.0982, 0.83227, 3.8416, 0.0023406, 4.2277, 0.54392, 0.014699, 0.52252, 0.60845, 0.035438, 0.97835, 0.11959, 0.024535, 0.068254, -0.35641, 0.623, 0.074572, -0.006816, -0.090238, -0.18222, -0.00095975, -0.13429, 1.8955, 2.3173, 1.026, 0.52607, 0.33083, 4.3085, 4.5528, 1.0415, 7.6086, 0.011497, 8.5455, 1.2701, 0.030358, 1.1793, 0.15307, 0.48113, 0.00021022, 0.015267, 0.0086689, 1.6614, 2.227, 0.016186, 5.245, 3.0989e-05, 6.8911, 0.19489, 9.0631e-05, 0.15945, 0.60845, 0.035438, 0.95898, 0.092055, 0.024535, -0.15497, -0.35641, 0.623, 0.074572, -0.0076707, -0.090238, -0.43685, -0.0026066, -0.13429, 1.8955, 2.3173, 1.0454, 0.55361, 0.33083, 4.5318, 4.5528, 1.0415, 7.6086, 0.012352, 8.5455, 1.5247, 0.032005, 1.1793, 0.15307, 0.48113, 0.00069015, 0.019685, 0.0086689, 2.0297, 2.227, 0.016186, 5.245, 3.7045e-05, 6.8911, 0.35553, 0.0001107, 0.15945
23, 0.91667, 0.64994, 0.00787, 0.11868, 0.72, 1.0531, 0.91776, 0.66761, 0.99455, 0.19345, 0.15896, 1.0103, 4.9001, 0.7425, 4.9562, 0.00924, 1.1872, 0.06534, 0.01895, 0.97659, 1.0095, 1.3216, 1.0009, 0.30273, 0.14027, 2.238, 2.0994, 0.83227, 3.8424, 0.0011353, 3.1116, 0.72512, 0.014699, 0.33745, 0.86894, 0.19237, 0.98, 0.15004, -0.014308, 0.11741, -0.35522, 0.623, 0.075349, -0.0062752, 0.086151, -0.044115, -0.00095975, -0.34565, 1.1501, 2.4508, 1.0218, 0.45541, 0.29486, 4.3587, 4.554, 1.0415, 7.6094, 0.0085458, 6.137, 1.4944, 0.030358, 1.0205, 0.0073065, 0.4713, 0.00016175, 0.0086164, 0.0088321, 1.6622, 2.227, 0.016186, 5.245, 2.0297e-05, 3.3831, 0.21871, 9.0631e-05, 0.17247, 0.86894, 0.19237, 0.95925, 0.11494, -0.014308, -0.10577, -0.35522, 0.623, 0.075349, -0.0073085, 0.086151, -0.28797, -0.0026066, -0.34565, 1.1501, 2.4508, 1.0426, 0.49051, 0.29486, 4.5819, 4.554, 1.0415, 7.6094, 0.0095791, 6.137, 1.7382, 0.032005, 1.0205, 0.0073068, 0.4713, 0.00064168, 0.013034, 0.0088321, 2.0304, 2.227, 0.016186, 5.245, 2.6353e-05, 3.3831, 0.37935, 0.0001107, 0.17247
24, 0.91667, 0.51984, 0.00839, 0.12657, 0.72, 0.86469, 1.2616, 0.95759, 0.98767, 0.37836, 0.02918, 1.0686, 1.9126, 0.8838, 1.4658, 0.00056, 2.7597, 0.81162, 0.00647, 0.5652, 1.252, 1.3036, 0.99164, 0.3296, 0.15843, 1.5283, 1.9604, 0.75955, 3.8071, 0.0047997, 2.5407, 1.3413, 0.014254, 0.68629, 0.60845, 0.21907, 0.97418, 0.27596, 0.025678, 0.36596, 1.8822, 0.58147, 0.96488, 0.0014967, -0.40259, 0.92286, 0.0067707, 0.53156, 1.8955, 2.3881, 1.0091, 0.38324, 0.29118, 2.6906, 2.0386, 0.93763, 6.6493, 0.0081026, 5.484, 1.7597, 0.021737, 0.84102, 0.15307, 0.43474, 0.00011267, 0.0010635, 0.0065134, 0.49932, 0.0022604, 0.011722, 2.9858, 4.0323e-06, 3.2019, 0.06471, 2.0698e-05, 0.0088488, 0.60844, 0.21907, 0.9516, 0.20782, 0.025678, -0.0038386, 1.8822, 0.58147, 0.96488, -0.00042456, -0.40259, 0.56044, 0.0037522, 0.53156, 1.8955, 2.3881, 1.0317, 0.45138, 0.29118, 3.0603, 2.0386, 0.93763, 6.6493, 0.010024, 5.484, 2.1221, 0.024756, 0.84102, 0.15307, 0.43474, 0.0005926, 0.0054813, 0.0065134, 0.86759, 0.0022604, 0.011722, 2.9858, 1.0088e-05, 3.2019, 0.22536, 4.0763e-05, 0.0088488
25, 0.5, 0.38541, 0.00245, 0.10002, 1.2, 0.62094, 1.167, 0.8758, 1.0389, 0.08335, 0.10838, 1.6608, 2.5906, 0.93483, 3.4897, 0.00093, 9.5487, 0.52343, 0.01042, 0.1761, 1.252, 0.97221, 1.0273, 0.17221, 0.19011, 2.728, 2.5702, 0.8323, 3.3017, 0.0037722, 7.483, 0.99814, 0.015145, 0.19008, 0.60845, 0.082771, 1.0073, 0.11497, 0.029041, 1.4068, 0.41237, 0.62303, -0.20396, -0.0014736, 5.3873, 0.52625, -0.00051137, 0.096722, 1.8955, 1.8617, 1.0472, 0.22946, 0.35118, 4.0491, 4.728, 1.0416, 6.8073, 0.0090179, 9.5786, 1.47, 0.030801, 0.28343, 0.15307, 0.2924, 0.00014662, 0.0012111, 0.0095892, 0.64517, 1.721, 0.016186, 4.5424, 1.0171e-05, 1.6233, 0.082305, 9.06e-05, 0.0032212, 0.60845, 0.082771, 0.98609, 0.048807, 0.029041, 1.0721, 0.41237, 0.62303, -0.20396, -0.0028536, 5.3873, 0.18739, -0.0021584, 0.096722, 1.8955, 1.8617, 1.0684, 0.29562, 0.35118, 4.3838, 4.728, 1.0416, 6.8073, 0.010398, 9.5786, 1.8089, 0.032448, 0.28343, 0.15307, 0.2924, 0.00062656, 0.0056289, 0.0095892, 1.0134, 1.721, 0.016186, 4.5424, 1.6226e-05, 1.6233, 0.24295, 0.00011067, 0.0032212
26, 0.5, 0.42151, 0.00723, 0, 0.54545, 0.63979, 2, 0.5, 1.05, 0.23455, 0.24524, 5, 0.34453, 0.83741, 2.2858, 0, 1.7541, 0.6328, 0.02094, 0.1636, 1.252, 0.58873, 1.0032, 0.14989, 0.18492, 3.2877, 1.2003, 0.76381, 2.2233, 0.0013107, 1.8387, 1.0827, 0.027239, 0.17873, 0.60845, 0.25314, 0.98953, 0.10239, 0.045196, 1.8608, -0.80805, 0.62744, -0.77873, -0.0018324, 0.36604, 0.66955, 0.013922, 0.14876, 1.8955, 0.92433, 1.0168, 0.1974, 0.32465, 4.7145, 3.2087, 0.90018, 5.2253, 0.0044539, 3.3113, 1.4959, 0.040556, 0.20871, 0.15307, 0.041627, 6.8656e-05, 0.00083413, 0.0072163, 0.75249, 1.4909, 0.0068737, 3.331, 3.6515e-06, 0.80154, 0.063104, 6.5548e-05, 0.00033207, 0.60845, 0.25314, 0.96463, 0.030691, 0.045196, 1.5463, -0.80805, 0.62744, -0.77873, -0.0038139, 0.36604, 0.30469, 0.01202, 0.14876, 1.8955, 0.92433, 1.0417, 0.2691, 0.32465, 5.029, 3.2087, 0.90018, 5.2253, 0.0064354, 3.3113, 1.8608, 0.042459, 0.20871, 0.15307, 0.041627, 0.00054859, 0.0052519, 0.0072163, 1.1208, 1.4909, 0.0068737, 3.331, 9.7068e-06, 0.80154, 0.22375, 8.5613e-05, 0.00033207
27, 0.5, 0.24055, 0.00255, 0, 0.6, 0.44564, 1.2812, 2.2802, 0.95689, 0.13376, 0.1401, 0.37993, 4.3167, 0.96188, 4.9888, 0.00127, 3.1362, 0.15782, 0.00969, 0.22368, 1.252, 2.0737, 0.99557, 0.31631, 0.25035, 1.8648, 1.7474, 0.8931, 4.6569, 0.0013416, 3.9359, 0.39585, 0.014699, 0.28389, 0.60845, 1.501, 0.9767, 0.25486, 0.10618, -0.057247, -0.65329, 0.69942, 1.0372, -0.0062825, 0.70501, -0.097425, -0.00095975, -0.019899, 1.8955, 2.6464, 1.0144, 0.37777, 0.39452, 3.7869, 4.1481, 1.0868, 8.2767, 0.0089657, 7.1668, 0.88913, 0.030358, 0.58769, 0.15307, 0.12122, 0.00013151, 0.0013959, 0.0076825, 1.3655, 2.1302, 0.013865, 4.8428, 2.1484e-05, 3.8582, 0.089935, 9.0631e-05, 0.034111, 0.60845, 1.501, 0.95489, 0.1909, 0.10618, -0.30099, -0.65329, 0.69942, 1.0372, -0.0072903, 0.70501, -0.42753, -0.0026066, -0.019899, 1.8955, 2.6464, 1.0362, 0.44173, 0.39452, 4.0306, 4.1481, 1.0868, 8.2767, 0.0099735, 7.1668, 1.2192, 0.032005, 0.58769, 0.15307, 0.12122, 0.00061144, 0.0058137, 0.0076825, 1.7337, 2.1302, 0.013865, 4.8428, 2.754e-05, 3.8582, 0.25058, 0.0001107, 0.034111
