UniqueId,err_cal_exp,err_surr_exp,err_surr_cal,ar,lrr,srr,alr,sdr,smr,no_model_err,one_model_err,ColumnType,FailureMode
64,0.05439294958555291,0.142775072912708,0.13416899579709535,1.5,0.2975403315468571,0.1333872229663706,0.2567829457364341,1.9444444444444444,0.7526079372813009,0.39897095554164846,0.6010290444583515,Rectangular,Flexure-Shear
352,0.06334252641617248,0.10415131828762257,0.09022463080120548,4.498360655737705,0.2782729531138365,0.0573855178626642,0.0926380853990227,0.7916666666666666,0.3608154540952911,0.34061376844172736,0.6599220504558365,Spiral,Flexure
379,0.07401394689325531,0.10169031883823779,0.05782903844761086,3.0,0.2677432121212121,0.0485525062547868,0.0428700183412512,1.1228070175438596,0.5041050008447017,0.43324961217510294,0.5679551253263131,Spiral,Flexure
374,0.061151432129703524,0.11706035689143607,0.11239012032138686,3.0,0.3479286155432214,0.0730848949551309,0.0905565245626531,0.6614583333333331,0.5016320326049301,0.43457491567776374,0.5654250843222363,Spiral,Flexure
309,0.08809376270948617,0.10274692976393947,0.05274341917028466,3.0,0.3784242424242424,0.128081780489082,0.2107735073189291,0.4838709677419354,0.3733243789416683,0.4031629542218356,0.5968370457781645,Spiral,Flexure
196,0.2219100172844619,0.261554726157858,0.25603457478914027,3.600393700787402,0.0,0.0,0.0,1.25,0.0,0.4757746237811874,0.5260238629996944,Rectangular,Flexure
190,0.04286588421956508,0.1428407882037497,0.13924737483498997,3.5,0.4177286036035967,0.1088761188952565,0.1111660079051383,1.3756613756613758,0.5119187778069219,0.3871840021162779,0.6128159978837221,Rectangular,Flexure
125,0.050840340404973115,0.11055882732876503,0.10467944441399733,4.5600000000000005,0.3242123618504666,0.0432283149133955,0.2,2.083333333333333,0.7609223826520778,0.5099557686468753,0.49178637593564384,Rectangular,Flexure
217,0.09309237348361564,0.15827735528324288,0.12118758416028526,6.557377049180328,0.1179544870926143,0.0793120891330137,0.3940862972363056,0.8849557522123892,0.2519034688422792,0.5159197418216593,0.48935161787483433,Rectangular,Flexure
15,0.09628629167773564,0.1338757281923153,0.08777968705462434,4.0,0.1701845620344642,0.0863937979737193,0.7,1.3333333333333333,0.3994953698042017,0.45175663932543847,0.5482433606745615,Rectangular,Flexure
67,0.05194304084889628,0.11349703892726482,0.10590742613333726,2.0,0.092643441806449,0.0610952943185552,0.3499095477386935,1.3333333333333333,0.6677504471434148,0.49707914681892584,0.503092778429528,Rectangular,Flexure
32,0.07185767634479402,0.14437768072981821,0.1389042809992262,4.0,0.20693024755868,0.0416846908295117,0.0320060483870967,1.851851851851852,0.4528985576643131,0.5186583741968008,0.4845416924958251,Rectangular,Flexure
149,0.04104992281966353,0.2169909951787922,0.2106422308275888,2.0,0.1460085905369636,0.0388969081265255,0.0962443785352687,1.3281249999999998,0.741460410374528,0.4712984718116829,0.5287015281883171,Rectangular,Flexure-Shear
100,0.03992348895214644,0.10134780562064861,0.09052267324458116,1.1097560975609757,0.3157000782988364,0.054460996242006,0.2696561127101954,2.4722222222222223,1.8176524188727676,0.2430992761104721,0.7569007238895279,Rectangular,Shear
216,0.10589775682937382,0.1430018076894165,0.08769147842826536,6.557377049180328,0.118368521826517,0.0780853766152562,0.2765221463994656,0.8849557522123892,0.2297860682653917,0.46900311430351677,0.5312861466051026,Rectangular,Flexure
337,0.03295878573280186,0.12584850933253902,0.11245958402754347,1.6363636363636362,0.5032627986348123,0.076397473226608,0.1235422681829171,0.9722222222222222,1.0487633365439422,0.4875738626351944,0.5124261373648056,Spiral,Flexure
155,0.027615975985752043,0.13409812038826602,0.1308493220927342,2.0,0.0620035612233917,0.1971910684634253,0.3496965892446118,0.9114583333333331,0.2932052623748773,0.5373370468594063,0.46266295314059375,Rectangular,Flexure
335,0.03725361345324952,0.0795688699605663,0.06761621659799161,1.6363636363636362,0.4741350482315112,0.0,0.1163919118250633,2.0,2.6253097065065103,0.39188120375374835,0.6081187962462516,Spiral,Shear
398,0.05648129010606729,0.08810542102096189,0.08371750497970581,4.698090692124105,0.1385867845521421,0.0438650292272484,0.1028987116985612,0.8466666666666666,0.2855176954456508,0.40162227610316736,0.5983777238968325,Spiral,Flexure
396,0.056989599077355145,0.19013600106338688,0.18339977063927115,4.698090692124105,0.1540837093423177,0.0440149831610284,0.0,0.8912280701754386,0.2172556643312284,0.4248614781950648,0.5757696862259184,Spiral,Flexure
306,0.05730642359054235,0.09627507335256145,0.08789157320115538,6.0131578947368425,0.2654607560276389,0.040424478291429,0.0685014756456048,0.9329140461215932,0.3249960137095146,0.49047945531020903,0.5095205446897909,Spiral,Flexure
145,0.03352900960787365,0.15996698160031325,0.1578792933924,2.0,0.2384161954674675,0.1055673753920099,0.0997304626188199,0.913978494623656,0.5598902879369332,0.442283180112503,0.5577168198874971,Rectangular,Flexure
302,0.12454928727458123,0.19368300862634663,0.1584032226623601,2.915309446254072,0.1279145025781533,0.0171346618482285,0.0997490209515304,2.083333333333333,0.5617823686781224,0.47563937955340424,0.5291881471654302,Spiral,Flexure-Shear
169,0.0664690045292651,0.08233683022923248,0.04499831304497963,4.7,0.3920207541420919,0.1786945821343354,0.4617046818727491,1.3333333333333333,0.3043874938185217,0.49613642388443463,0.5052103106539341,Rectangular,Flexure
381,0.09192095001742943,0.1311700441681617,0.10008853976553696,6.58,0.2112275692307692,0.1036818373498399,0.3134128110117324,0.7374631268436577,0.1771555236119786,0.5163322295430754,0.4907313991844853,Spiral,Flexure
136,0.03772072359397044,0.09514820940077845,0.0888028447967452,3.8278688524590168,0.3547213947733016,0.0546170367251115,0.2324374614267423,2.305555555555556,0.7295960902153189,0.5426658485788091,0.45749446761405854,Rectangular,Flexure
175,0.024752327068574824,0.12201295482047675,0.1176602134321923,3.004926108374384,0.1622985079540362,0.0535658231327001,0.0495093276968009,1.336842105263158,0.45659162347404,0.422540136834733,0.577459863165267,Rectangular,Flexure
33,0.05265119099955979,0.16279963363436362,0.1684397200535213,2.0,0.2318495378349267,0.0469226315244763,0.14296875,1.5151515151515151,0.8042647315190902,0.40984751573093137,0.5901524842690686,Rectangular,Flexure-Shear
195,0.21983336076099855,0.22233929119267204,0.11816092591819526,3.5,0.3928822926085873,0.098607615323282,0.2091078066914498,1.4285714285714286,0.5606809474488988,0.430506903221473,0.5765968117049837,Rectangular,Flexure
204,0.16703421670317542,0.17986428404952798,0.05552566048042864,3.916666666666666,0.1332287428190277,0.0671671944119901,0.1001534110715436,1.3229166666666663,0.3246555136821424,0.4445252291257102,0.5701001108340681,Rectangular,Flexure
322,0.03266603609233914,0.06268053040278695,0.05017149817688514,1.090909090909091,0.5198414147835635,0.0,0.1265660299915899,2.0,4.068249664091903,0.3950958603776545,0.6049041396223455,Spiral,Shear
191,0.06582533259025619,0.10446578437995799,0.08135584922430934,3.5,0.3899827922941327,0.1016444947619922,0.1556734317343173,1.3756613756613758,0.5297706192504589,0.4173827497665773,0.5828152887854416,Rectangular,Flexure
105,0.06737304121194998,0.16317732603121393,0.15667132932266153,2.857142857142857,0.3961074481127173,0.0808182018164862,0.1407459535538353,1.25,0.7347613405349893,0.37661817049329066,0.6239691888577426,Rectangular,Flexure
331,0.05230519465658339,0.07835911088524523,0.0461241960291447,1.090909090909091,0.4749988646265149,0.069075672336845,0.2312963870772824,0.9722222222222222,1.6251997920090395,0.4061086499380256,0.5938913500619744,Spiral,Shear
168,0.06682686356826768,0.10442232338028551,0.07987653855760214,4.7,0.3920207541420919,0.0893472910671677,0.4617046818727491,2.6666666666666665,0.5021850676314081,0.4224526856315342,0.5775859605424141,Rectangular,Flexure
315,0.08058163386180588,0.12077198453224518,0.08213779470633309,1.0,0.1634716981132075,0.1903689830609228,0.2475369862066248,0.6179775280898876,0.4899783196806555,0.3798691545675312,0.6202465689217638,Spiral,Flexure-Shear
24,0.03955011252133046,0.1001931872726578,0.0958832806302406,3.0,0.1983908359909642,0.0925306247446441,0.2999922762029814,1.25,0.46631047512654,0.5315689128343721,0.46996655818166205,Rectangular,Flexure
283,0.09921056999315042,0.14495841595228665,0.10894552773550963,2.5,0.4067638483965015,0.0223941517143645,0.0999938490854328,1.6666666666666667,1.2243661511164816,0.3047370380314285,0.6953960452448713,Spiral,Flexure-Shear
205,0.20919650079945382,0.1765809025421193,0.09901031008075743,3.916666666666666,0.123458635012299,0.0622416001551109,0.1999695357415406,1.3229166666666663,0.4100892247394477,0.4199221206342858,0.5862525818782124,Rectangular,Flexure
201,0.05056423561195981,0.1372729416727702,0.11989247748405871,3.916666666666666,0.1229309503617101,0.048127705028581,0.0,1.3229166666666663,0.2754795386188717,0.26991464820326894,0.7301623099274478,Rectangular,Flexure
208,0.5639661844600001,0.11774707290188084,0.5316955023695396,3.916666666666666,0.1420130578920206,0.1089823385185393,0.2000139832933836,1.3229166666666663,0.2841766447439349,0.41476790402826147,0.5853327617017839,Rectangular,Flexure
366,0.11952720284587573,0.16070893777136655,0.11683587124225053,8.0,0.473282446043651,0.0496267941278161,0.2964944957917003,1.3333333333333333,0.3671320710690278,0.5643224990937535,0.45841973880737336,Spiral,Flexure
128,0.046162948565575075,0.07005216079129324,0.06355780369284363,4.5600000000000005,0.3242123618504666,0.0432283149133955,0.3,2.083333333333333,0.7868914435733787,0.5176425948333245,0.48338684124557585,Rectangular,Flexure
353,0.05725566623399921,0.10161005558078877,0.0926820222158431,4.498360655737705,0.2808416265271949,0.0579152303352426,0.0934932061873213,0.7916666666666666,0.3610211893121618,0.32638091181405926,0.6736190881859407,Spiral,Flexure
20,0.06304989506442556,0.07745252835727405,0.040993616890852666,4.0,0.2908427573831176,0.137920212638798,0.199951171875,1.1111111111111112,0.3201972645977145,0.48269472490198245,0.5173052750980176,Rectangular,Flexure
173,0.0388239149333041,0.06293626717741271,0.05211512091833016,4.7,0.4130338227186827,0.0877617316170006,0.4617046818727491,1.91919191919192,0.5235228037703472,0.42650691638033,0.57349308361967,Rectangular,Flexure
186,0.025116557656389277,0.09558487712857916,0.09210198785772628,3.004926108374384,0.2900073544936885,0.122203302279735,0.3624058628479151,1.3543859649122807,0.4911993082650706,0.4789591073555289,0.5210408926444712,Rectangular,Flexure
61,0.028454113146929763,0.1307816657238232,0.12744904240939695,2.5,0.1311400962741969,0.1105440648159523,0.2538860103626943,0.9722222222222222,0.4237856196418204,0.5165540208065668,0.48344597919343335,Rectangular,Flexure
369,0.0704174440614286,0.11054317932222177,0.08680738345837748,4.0,0.2230526023552046,0.0649668223262135,0.0722675411254063,0.8281249999999999,0.3004249610560432,0.3449022496083648,0.6550977503916352,Spiral,Flexure
165,0.07590894816047057,0.0851957030782166,0.0447345581987869,4.7,0.2613471694280612,0.0670104683003757,0.4278511404561825,2.6666666666666665,0.485270969404303,0.4422102245280647,0.5578000557346278,Rectangular,Flexure
