UniqueId,err_cal_exp,err_surr_exp,err_surr_cal,ar,lrr,srr,alr,sdr,smr,no_model_err,one_model_err,ColumnType,FailureMode
64,0.05439294958555291,0.09188676187190473,0.06930025457673328,1.5,0.2975403315468571,0.1333872229663706,0.2567829457364341,1.9444444444444444,0.7526079372813009,0.39897095554164846,0.6010290444583515,Rectangular,Flexure-Shear
352,0.06334252641617248,0.10567658120314037,0.09042364694978652,4.498360655737705,0.2782729531138365,0.0573855178626642,0.0926380853990227,0.7916666666666666,0.3608154540952911,0.34061376844172736,0.6599220504558365,Spiral,Flexure
379,0.07401394689325531,0.13597196993469646,0.10132048151365569,3.0,0.2677432121212121,0.0485525062547868,0.0428700183412512,1.1228070175438596,0.5041050008447017,0.43324961217510294,0.5679551253263131,Spiral,Flexure
374,0.061151432129703524,0.08648532955504631,0.06789400506264814,3.0,0.3479286155432214,0.0730848949551309,0.0905565245626531,0.6614583333333331,0.5016320326049301,0.43457491567776374,0.5654250843222363,Spiral,Flexure
309,0.08809376270948617,0.09817504011026834,0.05113990847768203,3.0,0.3784242424242424,0.128081780489082,0.2107735073189291,0.4838709677419354,0.3733243789416683,0.4031629542218356,0.5968370457781645,Spiral,Flexure
196,0.2219100172844619,0.2637077064889556,0.2629079937971634,3.600393700787402,0.0,0.0,0.0,1.25,0.0,0.4757746237811874,0.5260238629996944,Rectangular,Flexure
190,0.04286588421956508,0.134875567855357,0.1291754630219651,3.5,0.4177286036035967,0.1088761188952565,0.1111660079051383,1.3756613756613758,0.5119187778069219,0.3871840021162779,0.6128159978837221,Rectangular,Flexure
125,0.050840340404973115,0.09162601155006712,0.08022982139869875,4.5600000000000005,0.3242123618504666,0.0432283149133955,0.2,2.083333333333333,0.7609223826520778,0.5099557686468753,0.49178637593564384,Rectangular,Flexure
217,0.09309237348361564,0.17031403072079404,0.12539217162908034,6.557377049180328,0.1179544870926143,0.0793120891330137,0.3940862972363056,0.8849557522123892,0.2519034688422792,0.5159197418216593,0.48935161787483433,Rectangular,Flexure
15,0.09628629167773564,0.13376225811256148,0.08718293309831553,4.0,0.1701845620344642,0.0863937979737193,0.7,1.3333333333333333,0.3994953698042017,0.45175663932543847,0.5482433606745615,Rectangular,Flexure
67,0.05194304084889628,0.10617952717652988,0.09800534687632666,2.0,0.092643441806449,0.0610952943185552,0.3499095477386935,1.3333333333333333,0.6677504471434148,0.49707914681892584,0.503092778429528,Rectangular,Flexure
32,0.07185767634479402,0.15045992554019524,0.14440915018204026,4.0,0.20693024755868,0.0416846908295117,0.0320060483870967,1.851851851851852,0.4528985576643131,0.5186583741968008,0.4845416924958251,Rectangular,Flexure
149,0.04104992281966353,0.19860528848425016,0.1924748846817388,2.0,0.1460085905369636,0.0388969081265255,0.0962443785352687,1.3281249999999998,0.741460410374528,0.4712984718116829,0.5287015281883171,Rectangular,Flexure-Shear
100,0.03992348895214644,0.15290981006099513,0.15325436418766006,1.1097560975609757,0.3157000782988364,0.054460996242006,0.2696561127101954,2.4722222222222223,1.8176524188727676,0.2430992761104721,0.7569007238895279,Rectangular,Shear
216,0.10589775682937382,0.13856725826922145,0.07267603375780997,6.557377049180328,0.118368521826517,0.0780853766152562,0.2765221463994656,0.8849557522123892,0.2297860682653917,0.46900311430351677,0.5312861466051026,Rectangular,Flexure
337,0.03295878573280186,0.2100218005583345,0.20962257034394388,1.6363636363636362,0.5032627986348123,0.076397473226608,0.1235422681829171,0.9722222222222222,1.0487633365439422,0.4875738626351944,0.5124261373648056,Spiral,Flexure
155,0.027615975985752043,0.059183875731548256,0.052636465121840004,2.0,0.0620035612233917,0.1971910684634253,0.3496965892446118,0.9114583333333331,0.2932052623748773,0.5373370468594063,0.46266295314059375,Rectangular,Flexure
335,0.03725361345324952,0.06892522893625885,0.05255258897966964,1.6363636363636362,0.4741350482315112,0.0,0.1163919118250633,2.0,2.6253097065065103,0.39188120375374835,0.6081187962462516,Spiral,Shear
398,0.05648129010606729,0.14043005153405644,0.12798602501479012,4.698090692124105,0.1385867845521421,0.0438650292272484,0.1028987116985612,0.8466666666666666,0.2855176954456508,0.40162227610316736,0.5983777238968325,Spiral,Flexure
396,0.056989599077355145,0.16801978634491724,0.1620481134305826,4.698090692124105,0.1540837093423177,0.0440149831610284,0.0,0.8912280701754386,0.2172556643312284,0.4248614781950648,0.5757696862259184,Spiral,Flexure
306,0.05730642359054235,0.11562294864376332,0.11305700198131093,6.0131578947368425,0.2654607560276389,0.040424478291429,0.0685014756456048,0.9329140461215932,0.3249960137095146,0.49047945531020903,0.5095205446897909,Spiral,Flexure
145,0.03352900960787365,0.15597764159852998,0.14994576609524612,2.0,0.2384161954674675,0.1055673753920099,0.0997304626188199,0.913978494623656,0.5598902879369332,0.442283180112503,0.5577168198874971,Rectangular,Flexure
302,0.12454928727458123,0.17432319539866198,0.14255347480937813,2.915309446254072,0.1279145025781533,0.0171346618482285,0.0997490209515304,2.083333333333333,0.5617823686781224,0.47563937955340424,0.5291881471654302,Spiral,Flexure-Shear
169,0.0664690045292651,0.08984533996300093,0.055239624933418385,4.7,0.3920207541420919,0.1786945821343354,0.4617046818727491,1.3333333333333333,0.3043874938185217,0.49613642388443463,0.5052103106539341,Rectangular,Flexure
381,0.09192095001742943,0.11119511857024424,0.05323268395343004,6.58,0.2112275692307692,0.1036818373498399,0.3134128110117324,0.7374631268436577,0.1771555236119786,0.5163322295430754,0.4907313991844853,Spiral,Flexure
