eta1,kappa_k,kappa,sig,lam,mup,sigp,rsmax,n,alpha,alpha1,alpha2,betam1,gamma,name,PeakDrift,FailureType,ar,lrr,srr,alr,sdr,smr,data_type
1.546731391717829,0.5107475516722433,1.034338269384422,0.2742541572879444,0.2453767382878598,0.6185653153902806,1.453427525110243,0.9784518414216944,3.9726564491857097,0.0095704975304323,7.123836883479436,0.0127901902076612,0.0038044852514918,1.3648147075038817,"BRI No. 3 (Japan), ws27bs",0.083672,Flexure,0.5,0.2495707544303797,0.0060057367811094,0.1037931983303094,0.6324324324324324,0.5240605929959721,train
1.3052342335481173,0.9547322007796596,0.9891964328018912,0.1823353706059781,0.3595284207129944,0.6381369597815518,1.3329890973754317,0.7625740714101756,5.209047031931763,0.002608856375291,4.282667831275357,0.9549302750608007,0.0048733719920771,0.3466316919672707,"Henry 1998, 415p",0.0734374999999999,Flexure,0.3333333333333333,0.0856472301179896,0.000807184941134,0.1066340251396201,0.2647058823529412,0.5410096357620993,train
1.048237347635202,1.0073543582580595,1.013924280909207,0.2895340847139884,0.4907567289350343,1.4890094850322415,1.4271183805446437,0.6023969778268368,1.2947041264878143,0.0073979082511358,9.27147849305417,1.5138292188797755,0.0019231918653968,1.2490167897835065,"Saatcioglu and Baingo 1999, RC1",0.0914893617021276,Flexure,0.3333333333333333,0.2677432121212121,0.0040764218258762,0.0428700183412512,0.890625,0.3075477037825754,train
1.6172940617623186,0.5519255068423998,1.017993237728686,0.1424202636426764,0.6493107712091044,1.0392100939508375,0.4946084170226301,0.53281208153573,3.29963042546966,0.0170424557233895,4.291931670062239,0.7000618728048302,0.0064513112757539,1.4789850470018346,"Munro et al. 1976, No. 1",0.0555384615384615,Flexure,0.1538461538461538,0.2988943905325443,0.0020238395517046,0.0572581097040664,0.6,0.3690104172266724,train
0.7164378033290175,2.7158474159695603,0.95,0.3050155629590598,0.3136689001225787,4.002657155296357,2.323907368365724,0.5705294335350515,1.0326575532507984,0.0,3.057744581495056,0.250573394498345,5.425702368350183e-05,0.3305275762570779,"Vu et al. 1998, NH3",0.055304945054945,Flexure,0.5021978021978022,0.2640230819044049,0.005967459775701,0.0986009068755579,0.95,0.4268608907582933,train
1.8146071567934767,3.214559529832574,0.9501890811463798,0.3451516553006664,0.7040778661935178,3.120490884699378,3.28397418725936,0.7525684105733391,5.4974607476379616,0.0027024638293396,3.209869675967096,0.6427361505455622,0.0005504991264166,0.5064254664252301,"Kunnath et al. 1997, A11",0.0744619633381924,Flexure,0.2223032069970845,0.3380501060049569,0.0033761970329918,0.1013856923953268,1.263157894736842,0.2461657413952742,train
1.6020010952432993,0.9048621956788012,1.019800724002786,0.5346662479530041,0.4674670328954534,0.1239328297805049,0.7236288908575205,0.9063887796353745,1.6141507963655704,0.0296005584855914,1.6935413587950598,1.3357166250729406,0.0185703049140901,1.179604433097118,"Potangaroa et al. 1979, No. 5A",0.023925,Flexure,0.5,0.2357689969604863,0.004250295159386,0.4068905502214278,0.8571428571428571,0.5801514935746354,train
1.518127847434096,1.3462612743807574,0.9933818813294848,0.7190387092621033,0.546237838668801,1.2062181621912844,0.4036181809794821,0.4831531716777891,2.597943819469658,0.0085861879236466,3.651714503769997,0.2373598674015698,0.0047203130475972,1.9014857715803568,"Saatcioglu and Baingo 1999, RC9",0.0660303951367781,Flexure,0.1519756838905775,0.1525532444444444,0.0126360242741058,0.4187543391573424,0.9,0.2135472115754018,train
0.9145183796428142,0.6704337181049231,0.9929583328405738,0.515373784362891,0.939002798129676,2.1177090062931807,0.9224840298960364,0.4799919064923543,1.895105989814998,0.0194069660622658,4.7128563923397495,0.7909788700883951,0.0072829072688879,0.2254552868669276,"NIST, Full Scale Shear",0.0779168490153172,Flexure,0.1663019693654266,0.2654607560276389,0.0017696625980864,0.0685014756456048,1.0719101123595507,0.2375592340036756,train
1.6791219704888505,1.1373167428307598,1.028856726096519,0.2268244057942532,0.7392133972768311,3.971342733020039,0.9438298853481326,0.5198326448037219,1.955219201679268,0.0047108544302086,1.059796633262195,1.0391205848215477,0.001324296404028,0.3798673032369553,"Kunnath et al. 1997, A9",0.0659893106705539,Flexure,0.2223032069970845,0.2782729531138365,0.0027791865820359,0.0926380853990227,1.263157894736842,0.2501685563180763,train
1.1730977810074454,0.6811983857633344,0.9959991971745928,0.9041968235182746,0.6270565451848065,1.1623108251559326,0.4209068134537057,0.8507682322220094,8.189754456152027,0.0145473386039252,4.953044844456934,1.4899403793043773,0.0176376765720825,0.8894983223179818,"Graff, 2001,C6",0.0963119408178816,Flexure,0.2128524257048514,0.1586245943791223,0.0062902593934747,0.1028987116985612,1.1811023622047243,0.2419488570260934,train
1.923815167415424,0.5211686949265166,0.9833606088827732,0.3383957802227688,0.7069689587954789,1.240887682684506,0.1,0.5720114777794578,2.6138577803879537,0.0,9.607339437208,0.974606991920944,0.0031149120333201,0.541671064773458,"Lim et al. 1990, Con3",0.0799877192982456,Flexure,0.2666666666666666,0.7252189971496247,0.0142057531576411,0.2412019391271849,1.0090909090909093,0.3804081980934444,train
1.656985815653084,1.3435916228321712,1.0338824606746566,0.2829155155109024,0.5862516611537065,1.3289246597246678,0.8270412400477729,0.2475640494900941,1.525827201364791,0.0221385181112995,2.527076767332307,1.380267753824063,0.0103449717473398,1.467515135088063,"Saatcioglu and Baingo 1999, RC8",0.0460668693009118,Flexure,0.1519756838905775,0.1525532444444444,0.0126360242741058,0.2093771695786712,0.9,0.1605910078561415,train
1.4624558013400124,2.0487985151299704,0.9642333948242348,0.4165697383756928,0.4039043248530297,1.8569959388541608,1.4571585111499168,0.3479625231807313,1.4624649099096896,0.0141898924648501,6.425772895480025,0.2815814069275504,0.0045814820215205,1.728406846924932,"Saatcioglu and Baingo 1999, RC6",0.0415744680851063,Flexure,0.1519756838905775,0.1525532444444444,0.0083687290894498,0.4187543391573424,0.96,0.2942888386664009,train
0.8418484154361503,0.8817377946935913,1.0138989542328902,0.2681896031978671,0.4921258000953035,1.431082737510768,0.672626116009121,0.6924605770706722,4.451469384932605,0.0019931343199426,6.558587059714968,1.0312711872377054,0.0018498750150929,0.3728741531375799,"Sritharan et al. 1995, IC3",0.0836111111111111,Flexure,0.3333333333333333,0.2481609248554913,0.0038610417696277,0.0408875897474361,0.5876288659793815,0.3820640293913762,train
1.2787821243878306,1.5693036015560813,1.0052035394099894,0.3924825727021114,0.824677138998978,1.6275229833818414,0.9947981834100466,0.7857364556604064,7.892240038241932,0.0042497620121518,5.811662591332355,0.1054862953939925,0.0017174134599629,0.4121080014018567,"Kunnath et al. 1997, A8",0.0586407747448979,Flexure,0.2223032069970845,0.2782729531138365,0.0027791865820359,0.0926380853990227,1.263157894736842,0.2501685563180763,train
1.0426881542699644,1.648638171174987,1.015680812321193,0.6627149392684152,0.839442849192984,1.8781874001449048,1.6749084199544706,0.6435118459759812,1.2333695170552508,0.0087111025358164,5.786872937301327,0.9238261920466518,0.0039460736511828,1.5921869311907588,"Saatcioglu and Baingo 1999, RC3",0.0614809422492401,Flexure,0.1519756838905775,0.2112275692307692,0.0172344800405787,0.3134128110117324,1.3560000000000003,0.1640196370836531,train
1.9426257218627885,1.302991830667469,1.0195562294923974,0.314960077675625,0.8252973701672423,1.2778682037429023,1.9679181061780184,0.4389677905080744,1.8520652653533929,0.0266270558118607,1.9085881293612197,0.2244214388870508,0.006760541993688,0.447488164817895,"Kunnath et al. 1997, A2",0.0562668133819242,Flexure,0.6111111111111112,0.3570363196125908,0.0060136991856997,0.1752924192619598,0.48,0.8485746846735115,train
0.8959345526730081,1.997405124684996,1.024064656175135,0.7413600454147018,0.4403367900435356,0.5852860089223202,0.2036044776746197,0.7260910593982436,3.421861239199493,0.016176647076873,6.048528063666218,1.3521407188892425,0.0062450116764281,1.8467150888719788,"Chai, Priestley, and Seible 1991, Test 3",0.0380131255127153,Flexure,0.25,0.1858771686293372,0.00209150195009,0.0602358454613318,0.604724409448819,0.3102929449880582,train
1.6027037557093098,1.3649620009241563,0.951066030391969,0.3992369015016923,0.4391173919560868,1.8169736738402107,0.5387786975511983,0.3807755623045183,2.953577548800813,0.0060909037408745,5.572808517806588,0.3120105843911837,0.0054166321916778,1.4279256585664466,"Zahn et al. 1986, No. 6",0.037098125,Flexure,0.25,0.2670959752321981,0.0108888151959631,0.1367352839256995,0.4444444444444444,0.3607825889791264,train
0.8366683790352738,0.7136722081465239,1.0046997075678643,0.2756735291528059,0.4136889834098102,0.3432534445321917,1.0924076149276072,0.7149178103763265,3.508007175064028,0.0186821339150099,5.6936999918942295,0.2449053029975237,0.0094749285823497,0.9099235991695322,"NIST, Model N5",0.0857373333333333,Flexure,0.3333333333333333,0.3582622950819672,0.0032776419708739,0.100189341225062,2.066666666666667,0.2259020070837006,train
1.7832990372388928,1.5099769109743837,0.9868279857239236,0.2384496723069339,0.6487509841794206,0.3875466753382799,3.4343165599994605,0.8035438563089792,2.3061938656455574,0.0206963951973524,3.2425323474494183,0.1582779430178488,0.0062391364940297,0.7227462263754165,"Kunnath et al. 1997, A7",0.0591407308892128,Flexure,0.2223032069970845,0.2571085313277137,0.0025678118279092,0.0855923718616322,1.263157894736842,0.2490186958980082,train
1.0217170823033237,0.6331371331749105,1.0151964286431967,0.9014023381967712,0.9175412305784176,1.2111059551307088,0.1616931946459474,0.955397099495707,8.005689140737818,0.0131142707975476,3.615730448780451,0.7971339041467261,0.0078533485705147,1.0136841273456525,"Arakawa et al. 1988, No. 26",0.0365216666666666,Flexure,0.6111111111111112,0.4964848484848485,0.0083624840528416,0.2437567985023213,0.48,0.8784263309578729,train
1.747561333240484,2.008421346580966,1.0228497251540487,0.1833632372913937,0.6458880746626634,1.0543497762109253,3.402307688802185,0.9639084878737444,1.852539035476316,0.0077547820249039,2.424684361733854,0.1526736334631119,0.0013231853571215,0.3312124791059319,"Calderone et al. 2000, 328",0.0727252843394575,Flexure,0.25,0.4461052047104094,0.002509802340108,0.0722675411254063,1.207547169811321,0.3279441681328942,train
1.739877962594194,2.419327434815711,1.015052266115861,0.374199414450138,0.5312912794371566,3.617607044129748,1.6112450477347364,0.6991840250043677,1.3399175865834128,0.0089519282007247,4.7232635661445626,1.4475699128576816,0.0031656571744152,0.6605776913727155,"NIST, Model N6",0.0851466666666666,Flexure,0.3333333333333333,0.3597366255144033,0.0032911302094371,0.2003649390562659,2.066666666666667,0.2695809240411106,train
1.138894820817835,0.6151781756017651,0.9904845818468924,0.1273931577067083,0.6076887414832863,0.4197647203580795,1.385740880781548,0.9666298729491756,1.3032371853486726,0.0053710694692948,7.799055975895919,0.414857463969056,0.0054613553065234,0.597972682077145,"Ng et al. 1978, No. 2",0.0781417910447761,Flexure,0.1831501831501831,0.2065215999999999,0.0029465210221776,0.0033613523981008,1.411764705882353,0.1156145884961405,train
1.5236196087374767,2.397029045925472,0.9756425699636112,0.7280963345437934,0.2772997299109864,0.1918446178041941,1.337467307842496,0.9722701829041605,1.206759248740755,0.0159064823614139,3.708017863918093,0.7604934552484424,0.0127217179259457,1.892096005147163,"Watson and Park 1989, No 10",0.02059,Flexure,0.25,0.3195259259259259,0.0130262492899855,0.6130412622798932,0.8,0.3113241504396311,train
0.8793235205532116,1.432476291690763,1.05,0.4059628335009684,0.3735594674080137,0.3452605997379267,0.5972847584978213,0.799283548292705,6.709920454498759,0.0,2.868193180420717,0.0127349904728506,0.0012569052212736,0.6113940404135056,"Arakawa et al. 1988, No. 21",0.03683,Flexure,0.6111111111111112,0.5032627986348123,0.0084766476576586,0.1235422681829171,1.0285714285714285,0.6069454007359018,train
0.9682424756638828,0.757701538052965,0.975475102462535,0.3334392051966844,0.4385818407130042,1.1761802476877194,2.4562880699692493,0.9143247903463132,3.3203497161743267,0.0111096269027709,2.8384211614262425,0.298548235145836,0.0026246812979504,0.4683631871143092,"Arakawa et al. 1988, No. 20",0.0350377777777777,Flexure,0.6111111111111112,0.4726153846153846,0.0079604415503012,0.116018860825624,0.48,0.8366382664877919,train
1.8081579038276483,5.633029161923584,0.9837977016034696,0.2529153278973643,0.5010561181505396,0.706600924520594,1.7231366345081964,0.7561740028161605,4.68019803091674,0.0056016732297547,6.579000809561839,1.568215922971203,0.0028970701521111,0.5627124770395501,"Kowalsky et al. 1996, FL2",0.0575609956236323,Flexure,0.125,0.473282446043651,0.0069762288108039,0.2964944957917003,0.75,0.3310142673858388,train
1.0314603126598074,0.6578727119408683,0.9927294694773248,0.4031465165346599,0.3423658567658624,1.518176885309214,0.7139543020341481,0.6786863895927001,6.365149275456115,0.000834539960825,7.810528906479926,0.8574904730535127,0.0035772421610841,0.6065889234175428,"Henry 1998, 415s",0.0738645833333333,Flexure,0.25,0.1858771686293372,0.00209150195009,0.1204716909226637,1.207547169811321,0.2502866200044551,train
1.2893867896536262,0.922414352666471,1.0044343464413323,0.4558372075190649,0.5226756470742601,4.532944224331707,2.2704929995020757,0.9173205032394915,1.866510078964017,0.001681574918187,5.531691550627969,0.4376195467629755,0.0018192956301545,0.1849492578449831,"Sritharan et al. 1995, IC1",0.0760266666666666,Flexure,0.1,0.3479286155432214,0.0023609081163352,0.0905565245626531,1.5118110236220474,0.1238963540005819,train
1.7350492453464577,0.5177154028349138,0.992783608843028,0.5580420061202709,0.8321499205098662,1.1282179585524414,0.8910153395342885,0.925069971427918,2.0921619195673498,0.021189523254925,3.1599943771633128,0.7218891076399689,0.0047102990519244,1.6714741251170078,"NIST, Full Scale Flexure",0.0649201312910284,Flexure,0.2666666666666666,0.7252189971496247,0.0142057531576411,0.3514200437614614,1.0090909090909093,0.3977663836911242,train
1.8510184864503407,0.5183950879322818,1.008476554786415,0.301551590266758,0.3245868241423004,4.589183035897218,3.117149794944232,0.1398076837703837,3.021263076141368,0.0109649342355484,3.0888003337263266,0.6552297312631101,0.0044601171764213,0.192580348334009,"Hamilton, 2002, UCI1",0.0616438356164383,Flexure,0.1596424456161178,0.2677649926006922,0.0107105997040276,0.1938085955349311,0.1868852459016393,0.4639397982814656,train
2.0,2.536810500607927,1.0205877153902931,0.2537539005518789,0.3565394981963757,1.5670471587578436,1.3439499599906852,0.406190167613282,1.5843371643235216,0.0,1.219860833285193,0.5931812105292384,0.0012417757512294,0.4638994085212363,"NIST, Model N2",0.098128,Flexure,0.3333333333333333,0.3627219917012448,0.0033184424933329,0.1014365114477805,2.066666666666667,0.2260097790668242,train
1.29720947885355,0.6195684551853393,0.9798647399314212,0.648539519301647,0.2760030650384418,1.154006785468482,1.1104233199714593,0.7414927581409605,5.9238711003258935,0.0208721564571258,2.3246112499219707,0.5266934808814926,0.0035143794378394,0.9719495024542524,"BRI No. 3 (Japan), ws22bs",0.0499159999999999,Flexure,1.0,0.1634716981132075,0.0345965202063067,0.2475369862066248,1.6181818181818184,0.3264266258489053,test
1.159821461472001,0.8137913783481621,0.98808490442776,0.2830017099203891,0.3904142852782222,1.479022462855034,0.8997409802179508,0.5493677958047269,2.706984417052376,0.0157863397595128,8.038050374419228,1.21789552296439,0.0060728915038995,1.4700471529190735,"Ang et al. 1981, No. 1",0.0371775,Flexure,0.2688172043010752,0.2052654545454545,0.0022001361114452,0.33953054526271,2.58,0.3196310056969385,test
1.7708198097855845,1.0000868716928777,1.0225399020948225,0.1734672619264287,0.4517154408438016,1.1805448865329975,0.4714079427500413,0.4176648198801764,3.641002705029352,0.008199039206202,5.9364008914479305,1.858470684506015,0.0074492769457605,0.4036879259789524,"Lehman et al. 1998, 430",0.0742290026246719,Flexure,0.25,0.1115263011776023,0.002509802340108,0.0722675411254063,1.207547169811321,0.138536917457371,test
1.401867526742367,1.2774700858614485,0.9828545726969072,0.4715962313781666,0.573700579898741,1.1761887857213027,1.0644990234800915,0.7855982573502027,2.3511839200513087,0.005130342134547,9.045915565833036,1.4587958938257153,0.010024349794903,1.7844247073477455,"Ang et al 1981, No. 2",0.03130875,Flexure,0.25,0.3032615384615384,0.0031490839028646,0.2081256948124785,0.9,0.4167943111218409,test
0.640113035136439,1.1540778384425885,0.9921440115045768,0.2834556002074475,0.3429944590970121,3.04814663647555,3.045734997999881,0.7420268238408332,2.696124314616833,0.0021687011484673,5.656749839528238,0.2058151424104398,0.005502419363793,0.3789648813843077,"Graff, 2001,C7",0.0959540464312928,Flexure,0.2128524257048514,0.163271043034654,0.0062902593934747,0.1028987116985612,1.1811023622047243,0.2452069227785667,test
0.6306059554994883,0.8416735622922085,0.9877222023685708,0.2275041482993402,0.507170347134819,1.2114390678119715,2.1263566700371674,0.7625226752515499,2.0157403244183927,0.0141842434271753,5.63928813072247,1.365752725918047,0.0095147219603003,0.9214194553618869,"Davey 1975, No. 2",0.0571828571428571,Flexure,0.1818181818181818,0.3042960963855421,0.0018796768104396,0.0582928948192002,0.6,0.4294391247424021,test
2.0,0.6994539074974672,0.9717547155704662,0.2609458276430391,0.95,2.608534188621062,2.526344815824755,0.01,1.9863113067589928,0.0,9.110829192077,0.01,0.0167152315623638,0.5658985719654699,"Lim et al. 1990, Con1",0.0796087719298245,Flexure,0.3430167597765363,0.1279145025781533,0.0045479907776853,0.0997490209515304,0.48,0.4139910823108704,test
1.1489323468391577,1.780301083514544,1.020907331971472,0.348713685394307,0.5180511350381556,1.4901338651206235,2.723279092685433,0.94899234874212,2.622909884807523,0.0027129107674195,4.6443258626720745,0.0497372806504253,0.0021589533896142,1.7297616870808388,"Davey 1975, No. 1",0.0433636363636363,Flexure,,,,,,,test
1.1404622494747303,0.5911508218944641,1.0150227459859995,0.4005489301333045,0.6814514530451969,1.2686879804093991,1.8468725304227651,0.8324692838485007,2.4241339480144006,3.91703263592364e-11,1.9966979717344036,1.0332645489961094,0.0040936402486369,0.4482529402627183,"Wong et al. 1990, No. 1",0.0517837499999999,Flexure,0.25,0.2333538461538461,0.0065410779696493,0.738642171785463,1.0526315789473684,0.3549405770092376,test
1.8322001289880023,0.6426975137350492,0.9688870550563836,0.5244162995311944,0.34083536289407,0.7839137239507037,1.177825751977195,0.7977705111712403,2.7095322057380296,0.0207154922737006,4.019141964634114,0.7498091684749049,0.0058680656089927,1.3959752784795267,"Ng et al. 1978, No. 3",0.0437860215053763,Flexure,0.1865671641791045,0.2349629629629629,0.0027807489752459,0.0098086601964782,1.885714285714286,0.1238099146272454,test
2.0,1.5799412612838977,1.05,0.3070492963126047,0.4024082007187644,1.238864624292167,0.8264747664820705,0.5965769854679012,1.849810375216851,5.521387079935968e-05,2.08194788939499,1.0659587346498232,0.00066705344036,0.2609980672943651,"Ang et al. 1985, No. 9",0.06558,Flexure,0.5,0.4995121951219512,0.0035217682726967,0.1999141358349417,1.2,0.6441612029721202,test
0.6703998344829578,0.7029858620248399,0.9554512066844674,0.323974221006831,0.2351722629815211,0.4071235750303867,2.1361956842724314,0.7266308501681435,1.97769435486715,0.0255164479258322,6.06533565517742,1.0002190947994063,0.0090328735450171,1.2867387907481722,"Potangaroa et al. 1979, No. 4",0.0279041666666666,Flexure,0.5,0.2916090225563909,0.0037283290871807,0.5717345491187551,1.2,0.5394903375974002,test
1.1564794974714476,0.5134145498969014,0.9950575864730836,0.2788219991369045,0.3292665197323501,1.0843515547916565,0.5958323936128416,0.4815949352998127,3.364054022298642,0.0234246278074728,6.076578754818207,1.039420081395851,0.014905957957637,0.991039933983417,"Potangaroa et al. 1979, No. 1",0.0367033333333333,Flexure,0.25,0.276659649122807,0.0074149871720721,0.5894317278368264,1.0909090909090908,0.3531504200562992,test
1.6536809768759766,1.3348062014138256,0.9751892794308152,0.1856738223520703,0.585453896721176,1.4342124129009672,2.018858847541244,0.7554027854457224,3.6077789060761902,0.0045166896478014,3.5528000785960803,1.0548993606620551,0.0056777163955015,0.7203128679997663,"Zahn et al. 1986, No. 5",0.057986875,Flexure,0.6666666666666666,0.2887804878048781,0.0,0.0,10.0,0.8638092774038707,test
1.9186921245952184,6.436932320851278,1.05,0.3527392752146207,0.6389343849798382,3.803799824081929,1.5069892494637724,0.7513576012293521,1.8524379631471088,0.0,3.163570663689685,1.714326663934738,0.0001753788175412,0.577025812817861,"Kowalsky et al. 1996, FL3",0.0931345733041575,Flexure,0.125,0.4330534381299407,0.0028449587504885,0.2712924636494057,0.7529411764705883,0.4440030903998979,test
1.0917900816832604,0.7292610392017753,1.0141745816390606,0.4134227801075935,0.7331388910079184,2.646925736421039,3.963278315378634,0.8339447002568152,1.0339326030937528,0.0109206566762697,7.293683866616507,0.2821034655134997,0.006188529660847,0.5222559984697008,"Kunnath et al. 1997, A12",0.0746565856413994,Flexure,0.2223032069970845,0.3380501060049569,0.0033761970329918,0.1013856923953268,1.263157894736842,0.2461657413952742,test
0.79306667590862,0.6220893701886103,1.0358896114057317,0.2019917526636729,0.198394566338615,2.3710153202222384,1.81192965668797,0.6975503263834639,1.817540299385001,0.0120938545792192,3.657764411594653,1.3233504672518612,0.0204987857495134,0.1799535410754739,"Ang et al. 1985, No. 5",0.03907125,Flexure-Shear,0.5,0.4559477124183006,0.0079682078592753,0.0,0.3636363636363636,0.7783582794756119,train
1.3453048466940425,1.167901596332082,1.0325819178903983,0.1498603576596058,0.1656619160413485,3.5549783981557623,3.597196836057273,0.9788442235753578,2.5540404388631184,0.0086552534931948,1.787735310980103,1.7551832197549748,0.0120666386240151,0.6596430855794628,"Arakawa et al. 1988, No. 27",0.0312555555555555,Shear,0.4583333333333333,0.4772038834951456,0.0080377273905954,0.2342905150653379,0.48,0.798056254749984,train
0.7727465721097982,0.630166686774717,1.0014713737004644,0.0776890320301638,0.1462195576384546,3.703910161652457,0.8035791408152312,0.7145061996044537,1.726457809643858,0.0133455576336777,3.5016393100240037,1.7891431820577246,0.0409789141906072,0.1697258428121073,"Ang et al. 1985, No. 6",0.025655,Shear,0.5,0.4486173633440514,0.0028655842938023,0.0,0.9,0.6347164891131942,train
1.0035444691673057,0.5743423039166062,0.9742437680735556,0.4013066387607896,0.150498447471462,1.291786372442974,1.3209355985430222,0.9533378875450012,8.329698918958545,0.0031010924716817,6.858230316104808,1.7485055077075522,0.0209735663029221,0.7430850133551956,"Arakawa et al. 1987, No. 14",0.03382,Shear,0.9166666666666666,0.4874578512396694,0.0078652902804473,0.2373631775579981,0.72,0.8895234945129971,train
