Run #, RV_column1, RV_column2, RV_column3, RV_column4, RV_column5, RV_column6, eta_1, kappa_k, kappa, sig, lam, mup, sigp, rsmax, n, alpha, alpha1, alpha2, betam1, gamma, eta_1.median, kappa_k.median, kappa.median, sig.median, lam.median, mup.median, sigp.median, rsmax.median, n.median, alpha.median, alpha1.median, alpha2.median, betam1.median, gamma.median, eta_1.q5, kappa_k.q5, kappa.q5, sig.q5, lam.q5, mup.q5, sigp.q5, rsmax.q5, n.q5, alpha.q5, alpha1.q5, alpha2.q5, betam1.q5, gamma.q5, eta_1.q95, kappa_k.q95, kappa.q95, sig.q95, lam.q95, mup.q95, sigp.q95, rsmax.q95, n.q95, alpha.q95, alpha1.q95, alpha2.q95, betam1.q95, gamma.q95, eta_1.var, kappa_k.var, kappa.var, sig.var, lam.var, mup.var, sigp.var, rsmax.var, n.var, alpha.var, alpha1.var, alpha2.var, betam1.var, gamma.var, eta_1.q5_w_mnoise, kappa_k.q5_w_mnoise, kappa.q5_w_mnoise, sig.q5_w_mnoise, lam.q5_w_mnoise, mup.q5_w_mnoise, sigp.q5_w_mnoise, rsmax.q5_w_mnoise, n.q5_w_mnoise, alpha.q5_w_mnoise, alpha1.q5_w_mnoise, alpha2.q5_w_mnoise, betam1.q5_w_mnoise, gamma.q5_w_mnoise, eta_1.q95_w_mnoise, kappa_k.q95_w_mnoise, kappa.q95_w_mnoise, sig.q95_w_mnoise, lam.q95_w_mnoise, mup.q95_w_mnoise, sigp.q95_w_mnoise, rsmax.q95_w_mnoise, n.q95_w_mnoise, alpha.q95_w_mnoise, alpha1.q95_w_mnoise, alpha2.q95_w_mnoise, betam1.q95_w_mnoise, gamma.q95_w_mnoise, eta_1.var_w_mnoise, kappa_k.var_w_mnoise, kappa.var_w_mnoise, sig.var_w_mnoise, lam.var_w_mnoise, mup.var_w_mnoise, sigp.var_w_mnoise, rsmax.var_w_mnoise, n.var_w_mnoise, alpha.var_w_mnoise, alpha1.var_w_mnoise, alpha2.var_w_mnoise, betam1.var_w_mnoise, gamma.var_w_mnoise
11, 0.91667, 0.51623, 0.0447, 0, 0.36, 1.0397, 0.58959, 2.0705, 0.99575, 0.2167, 0.11901, 2.0761, 0.95873, 0.78564, 1.7142, 0.00163, 9.6416, 1.9726, 0.00732, 0.14945, 1.1125, 1.2081, 1.0083, 0.27252, 0.13089, 2.2464, 2.1981, 0.84281, 2.6619, 0.0031799, 3.5353, 1.0793, 0.016603, 0.70063, 0.82075, 0.80373, 0.97115, 0.17261, 0.023114, 1.6536, 1.3986, 0.78464, 0.98109, -0.0012351, 0.43718, -0.025438, 0.010731, 0.063418, 1.4043, 1.6124, 1.0454, 0.37243, 0.23867, 2.8392, 2.9976, 0.90098, 4.3427, 0.007595, 6.6333, 2.1841, 0.022475, 1.3378, 0.031465, 0.060425, 0.00050978, 0.0036895, 0.0042933, 0.12987, 0.23627, 0.0012507, 1.0442, 7.2048e-06, 3.5476, 0.45112, 1.2744e-05, 0.15008, 0.49532, -0.58632, 0.96128, 0.10594, 0.022021, 0.35589, 0.10697, 0.58339, -0.15282, -0.0058202, -0.68881, -0.027534, -0.0024172, 0.044002, 1.7297, 3.0024, 1.0553, 0.4391, 0.23976, 4.1369, 4.2893, 1.1022, 5.4766, 0.01218, 7.7593, 2.1862, 0.035623, 1.3573, 0.1408, 1.1901, 0.00081696, 0.010257, 0.0043808, 1.321, 1.6163, 0.024875, 2.9283, 2.994e-05, 6.5949, 0.45283, 0.00013371, 0.15936
12, 0.61111, 0.78019, 0.05713, 0.38305, 0.48, 0.88483, 1.3453, 1.1679, 1.0326, 0.14986, 0.16566, 3.555, 3.5972, 0.97884, 2.554, 0.00866, 1.7877, 1.7552, 0.01207, 0.65964, 1.16, 1.4271, 1.0082, 0.21836, 0.2653, 2.3026, 2.1306, 0.84246, 4.1016, 0.0037529, 2.672, 0.88572, 0.010811, 0.51785, 0.72766, 0.94626, 0.97106, 0.11744, 0.079126, 1.658, 1.1661, 0.79065, 1.6997, -0.0012926, 0.23797, -0.27276, 0.0031156, -0.33769, 1.5923, 1.908, 1.0453, 0.31927, 0.45148, 2.9473, 3.0951, 0.89428, 6.5036, 0.0087984, 5.1061, 2.0442, 0.018506, 1.3734, 0.069076, 0.085462, 0.0005098, 0.0037641, 0.012811, 0.15361, 0.34383, 0.00099232, 2.1324, 9.4093e-06, 2.1898, 0.49604, 2.1887e-05, 0.27054, 0.4652, -0.38604, 0.96119, 0.051169, 0.078491, 0.39523, -0.029025, 0.58439, 0.80516, -0.0055728, -1.0922, -0.27476, -0.0088489, -0.35225, 1.8547, 3.2403, 1.0552, 0.38554, 0.45211, 4.2101, 4.2902, 1.1005, 7.3981, 0.013079, 6.4363, 2.0462, 0.03047, 1.3879, 0.17841, 1.2151, 0.00081697, 0.010331, 0.012899, 1.3447, 1.7238, 0.024616, 4.0165, 3.2144e-05, 5.2372, 0.49776, 0.00014286, 0.27982
13, 0.5, 0.19083, 0.00262, 0.00206, 0.28937, 0.50593, 1.1758, 1.4678, 0.99262, 0.20988, 0.41994, 1.615, 1.3027, 0.68228, 6.1534, 0.00679, 4.9951, 0.11549, 0.03171, 0.16951, 1.3932, 1.6652, 0.99149, 0.36649, 0.38856, 1.7683, 1.7603, 0.80744, 5.5426, 0.0037772, 7.148, 0.27695, 0.018584, 0.26143, 1.1154, 1.2367, 0.96744, 0.2514, 0.33489, 1.14, 0.89368, 0.747, 3.9999, -0.0015923, 5.1654, -0.27474, 0.010963, -0.15344, 1.6709, 2.0937, 1.0155, 0.48159, 0.44223, 2.3966, 2.6269, 0.86788, 7.0853, 0.0091467, 9.1306, 0.82864, 0.026205, 0.67629, 0.028514, 0.067871, 0.00021372, 0.0048963, 0.0010648, 0.14592, 0.27759, 0.0013501, 0.87962, 1.0656e-05, 1.4528, 0.1125, 2.1468e-05, 0.063615, 0.78248, -0.13482, 0.95395, 0.19039, 0.33272, -0.13367, -0.35741, 0.5475, 2.8081, -0.0057276, 3.6587, -0.27893, -0.0010468, -0.18269, 2.0039, 3.4652, 1.029, 0.5426, 0.4444, 3.6702, 3.878, 1.0674, 8.2771, 0.013282, 10.637, 0.83282, 0.038215, 0.70554, 0.13785, 1.1975, 0.0005209, 0.011463, 0.0011523, 1.337, 1.6576, 0.024974, 2.7637, 3.3391e-05, 4.5001, 0.11421, 0.00014244, 0.0729
14, 0.61111, 0.7193, 0.05485, 0.17658, 0.48, 0.89347, 0.92164, 3.029, 1.0004, 0.21303, 0.22709, 2.2409, 2.0492, 0.91933, 2.4873, 0.00432, 5.8405, 1.1439, 0.00934, 0.31902, 1.1434, 1.3613, 1.0083, 0.21481, 0.1109, 2.4783, 2.1888, 0.84567, 3.7262, 0.0046644, 3.4225, 0.92987, 0.011603, 0.5156, 0.80426, 0.8833, 0.97116, 0.15934, -0.030512, 1.8263, 1.2243, 0.79383, 1.3674, 0.00020197, 0.63933, -0.22765, 0.0048509, -0.33936, 1.4825, 1.8394, 1.0454, 0.27028, 0.25231, 3.1303, 3.1533, 0.89752, 6.0851, 0.0091268, 6.2056, 2.0874, 0.018355, 1.3706, 0.042503, 0.084469, 0.0005098, 0.0011372, 0.007391, 0.15713, 0.34383, 0.0009935, 2.0566, 7.3601e-06, 2.863, 0.49523, 1.6851e-05, 0.27017, 0.50243, -0.45107, 0.96128, 0.070432, -0.031347, 0.56841, 0.029207, 0.5876, 0.461, -0.0043591, -0.57634, -0.22965, -0.0077069, -0.35393, 1.7843, 3.1738, 1.0553, 0.35918, 0.25314, 4.3882, 4.3484, 1.1037, 6.9915, 0.013688, 7.4213, 2.0894, 0.030913, 1.3851, 0.15184, 1.2141, 0.00081697, 0.0077043, 0.0074785, 1.3483, 1.7238, 0.024617, 3.9407, 3.0095e-05, 5.9103, 0.49694, 0.00013782, 0.27945
15, 0.91667, 0.47349, 0.04281, 0.11528, 1.0286, 0.74456, 1.2616, 0.95759, 0.98767, 0.37836, 0.02918, 1.0686, 1.9126, 0.8838, 1.4658, 0.00056, 2.7597, 0.81162, 0.00647, 0.5652, 1.1129, 1.173, 1.0082, 0.36829, 0.13194, 1.5855, 2.315, 0.82717, 4.1015, 0.0041003, 3.1898, 0.90398, 0.012727, 0.6127, 0.9004, 0.81239, 0.97109, 0.24677, 0.021057, 0.91598, 1.6105, 0.7636, 1.6995, -0.0012319, 0.14294, -0.25292, 0.0079368, 0.31272, 1.3254, 1.5335, 1.0454, 0.48981, 0.24282, 2.2549, 3.0194, 0.89074, 6.5034, 0.0094324, 6.2367, 2.0609, 0.017517, 0.91268, 0.016691, 0.048052, 0.00050981, 0.0054578, 0.0045441, 0.16566, 0.18343, 0.0014937, 2.1324, 1.0509e-05, 3.4313, 0.4947, 8.4809e-06, 0.03326, 0.52898, -0.61208, 0.96121, 0.18792, 0.019994, -0.33049, 0.25827, 0.56649, 0.805, -0.0053835, -0.99684, -0.25492, -0.0059875, 0.27342, 1.6968, 2.958, 1.0552, 0.54866, 0.24388, 3.5014, 4.3716, 1.0879, 7.398, 0.013584, 7.3765, 2.0629, 0.031441, 0.95197, 0.12602, 1.1777, 0.00081698, 0.012025, 0.0046317, 1.3568, 1.5634, 0.025118, 4.0165, 3.3244e-05, 6.4786, 0.49641, 0.00012945, 0.042545
16, 0.61111, 0.34942, 0.03823, 0.08578, 0.48, 0.78839, 1.2196, 0.5, 1.05, 0.17239, 0.12868, 2.5066, 4.9411, 0.88617, 5.5944, 0, 1.0319, 0.01, 0.01255, 0.80994, 1.0568, 1.291, 1.0082, 0.2427, 0.12009, 2.2964, 2.1071, 0.83162, 4.0472, 0.0019384, 3.2366, 0.59439, 0.01458, 0.7081, 0.78004, 0.8386, 0.9711, 0.18004, 0.029539, 1.6448, 1.1515, 0.77704, 1.6471, -0.0022555, 0.62076, -0.46554, 0.010038, 0.050521, 1.3336, 1.7435, 1.0454, 0.30535, 0.21064, 2.9481, 3.0627, 0.88621, 6.4472, 0.0061323, 5.8524, 1.6543, 0.019121, 1.3657, 0.028319, 0.07566, 0.00050981, 0.0014509, 0.0030307, 0.15696, 0.33751, 0.0011012, 2.129, 6.501e-06, 2.5291, 0.41524, 7.6239e-06, 0.15983, 0.44657, -0.51479, 0.96122, 0.095412, 0.02824, 0.38665, -0.048508, 0.57298, 0.75207, -0.0069554, -0.64764, -0.46772, -0.0040728, 0.031689, 1.6671, 3.0969, 1.0553, 0.38998, 0.21194, 4.2062, 4.2628, 1.0903, 7.3423, 0.010832, 7.1208, 1.6565, 0.033232, 1.3845, 0.13765, 1.2053, 0.00081698, 0.008018, 0.0031183, 1.3481, 1.7175, 0.024725, 4.0131, 2.9236e-05, 5.5764, 0.41695, 0.00012859, 0.16911
17, 0.91667, 0.5348, 0.0455, 0.26042, 0.36, 1.0484, 1.5281, 1.3972, 0.99062, 0.36854, 0.44309, 2.1978, 2.0943, 0.93637, 3.7294, 0.00127, 2.2503, 1.1134, 0.0175, 0.30089, 1.341, 1.2942, 1.0082, 0.24827, 0.32288, 2.2583, 2.1844, 0.83357, 4.1015, 0.0032977, 3.6252, 1.1604, 0.015305, 0.39623, 1.0571, 0.85864, 0.97109, 0.13907, 0.21224, 1.661, 1.3773, 0.77504, 1.6995, -0.0011429, 0.57319, 0.098598, 0.009259, -0.42167, 1.625, 1.7297, 1.0454, 0.35748, 0.43351, 2.8557, 2.9916, 0.89209, 6.5034, 0.0077383, 6.6771, 2.2223, 0.021351, 1.2141, 0.029793, 0.070108, 0.0005098, 0.0044079, 0.004524, 0.13188, 0.2408, 0.0012658, 2.1324, 7.2884e-06, 3.4427, 0.41673, 1.351e-05, 0.24726, 0.72751, -0.50751, 0.96121, 0.075953, 0.21118, 0.36638, 0.090346, 0.57406, 0.80499, -0.0057151, -0.56521, 0.096418, -0.0037697, -0.43689, 1.9546, 3.0958, 1.0552, 0.42059, 0.43458, 4.1503, 4.2785, 1.0931, 7.3979, 0.01231, 7.8155, 2.2244, 0.034379, 1.2293, 0.13913, 1.1998, 0.00081697, 0.010975, 0.0046115, 1.323, 1.6208, 0.02489, 4.0165, 3.0023e-05, 6.4901, 0.41845, 0.00013448, 0.25654
18, 0.91667, 0.51984, 0, 0.12657, 10, 1.3078, 0.98212, 0.5077, 1.0141, 0.48082, 0.53537, 2.5815, 2.8752, 0.88748, 4.1217, 0.00065, 0.62328, 0.79399, 0.04405, 1.9843, 1.2243, 1.492, 1.0082, 0.48348, 0.37536, 2.2334, 2.0858, 0.81795, 4.0128, 0.0025639, 2.711, 1.1262, 0.035968, 0.70232, 0.83564, 1.0316, 0.97109, 0.39316, 0.20885, 1.4663, 1.3663, 0.75603, 1.9418, -0.0018457, 0.26888, 0.0313, 0.026157, 0.024188, 1.6129, 1.9524, 1.0454, 0.5738, 0.54186, 3.0006, 2.8054, 0.87987, 6.0838, 0.0069734, 5.1531, 2.2212, 0.045779, 1.3805, 0.055825, 0.078355, 0.00050981, 0.0030152, 0.010247, 0.21754, 0.19136, 0.0014171, 1.5853, 7.1868e-06, 2.2043, 0.44312, 3.5579e-05, 0.16997, 0.55581, -0.31585, 0.96121, 0.32247, 0.20814, 0.28121, 0.023923, 0.55766, 0.94905, -0.0064336, -1.0584, 0.029185, 0.015388, 0.0059118, 1.8927, 3.2998, 1.0552, 0.64449, 0.54257, 4.1857, 4.1477, 1.0782, 7.0766, 0.011561, 6.4804, 2.2233, 0.056548, 1.3987, 0.16516, 1.208, 0.00081698, 0.0095822, 0.010335, 1.4087, 1.5714, 0.025041, 3.4694, 2.9922e-05, 5.2516, 0.44483, 0.00015655, 0.17926
19, 0.57143, 0.42027, 0.01462, 0.17498, 0.45, 0.99222, 0.72136, 1.1743, 1.037, 0.17766, 0.18836, 4.6375, 2.9355, 0.86703, 1.3692, 0, 3.0872, 1.1678, 0.04977, 0.23369, 1.1399, 1.2033, 1.0082, 0.29561, 0.2625, 2.039, 2.3441, 0.8478, 3.8798, 0.0028997, 4.3715, 0.71573, 0.027612, 0.59652, 0.77495, 0.80308, 0.97109, 0.16359, 0.048085, 1.2298, 1.4293, 0.79299, 1.5209, -0.0025335, 1.5955, -0.37611, 0.021114, -0.052354, 1.5049, 1.6035, 1.0454, 0.42764, 0.47691, 2.8482, 3.2589, 0.90262, 6.2387, 0.0083329, 7.1475, 1.8076, 0.03411, 1.2454, 0.049235, 0.059205, 0.00050981, 0.0064429, 0.016992, 0.24201, 0.30929, 0.0011105, 2.0566, 1.0911e-05, 2.8484, 0.44062, 1.5607e-05, 0.15562, 0.48494, -0.59016, 0.96121, 0.108, 0.047533, 0.069862, 0.20624, 0.58912, 0.61454, -0.0066413, 0.37763, -0.37823, 0.0083891, -0.071431, 1.7949, 2.9968, 1.0552, 0.48323, 0.47747, 4.0081, 4.482, 1.1065, 7.145, 0.012441, 8.3654, 1.8097, 0.046834, 1.2645, 0.15857, 1.1889, 0.00081698, 0.01301, 0.01708, 1.4331, 1.6893, 0.024734, 3.9407, 3.3646e-05, 5.8957, 0.44233, 0.00013658, 0.16491
20, 0.66703, 0.0801, 0.00808, 0.05737, 0.50394, 0.32326, 1.4044, 0.5347, 1.0281, 0.3376, 0.16709, 1.2951, 0.74086, 0.75713, 2.4379, 0.00945, 7.5277, 1.9393, 0.00202, 1.7085, 1.0554, 1.3913, 1.0082, 0.28305, 0.23535, 1.8066, 2.1076, 0.8131, 4.1218, 0.00496, 3.4462, 0.82431, 0.018208, 0.52012, 0.73446, 0.90825, 0.97109, 0.059571, 0.016448, 0.97908, 1.1578, 0.74828, 1.7202, -0.0023112, 0.28543, -0.30791, 0.0099621, -0.33563, 1.3763, 1.8743, 1.0454, 0.50653, 0.45425, 2.6342, 3.0573, 0.87793, 6.5233, 0.012231, 6.607, 1.9565, 0.026454, 1.3759, 0.038068, 0.086235, 0.00050981, 0.01846, 0.017711, 0.25312, 0.33339, 0.0015533, 2.1317, 1.9541e-05, 3.6926, 0.47381, 2.5133e-05, 0.27067, 0.42389, -0.42246, 0.96121, 0.022839, 0.015908, -0.17011, -0.045491, 0.55211, 0.82557, -0.0057349, -0.82406, -0.30996, -0.0016735, -0.35018, 1.6869, 3.205, 1.0552, 0.54327, 0.45479, 3.7834, 4.2606, 1.0741, 7.4179, 0.015655, 7.7165, 1.9586, 0.03809, 1.3904, 0.1474, 1.2159, 0.00081698, 0.025027, 0.017798, 1.4442, 1.7134, 0.025177, 4.0158, 4.2276e-05, 6.7399, 0.47552, 0.0001461, 0.27995
21, 0.5, 0.41081, 0.01519, 0.38993, 0.55385, 0.92438, 0.92163, 0.97362, 1.0365, 0.61226, 0.51646, 0.6691, 1.5613, 0.9022, 5.3778, 0.00764, 1.6081, 0.2929, 0.03293, 1.6604, 1.2443, 1.2272, 1.0082, 0.28306, 0.23618, 1.9083, 2.1857, 0.83846, 4.1013, 0.00496, 2.7586, 0.88603, 0.02776, 0.45674, 0.80095, 0.81656, 0.97109, 0.059575, 0.020436, 1.2213, 1.2194, 0.78409, 1.6993, -0.0023112, 0.32451, -0.27245, 0.021634, -0.37675, 1.6876, 1.6379, 1.0454, 0.50654, 0.45193, 2.5953, 3.152, 0.89283, 6.5032, 0.012231, 5.1926, 2.0445, 0.033886, 1.2902, 0.072647, 0.062333, 0.00050981, 0.01846, 0.017204, 0.17443, 0.3451, 0.0010928, 2.1324, 1.9541e-05, 2.1898, 0.49604, 1.3871e-05, 0.25677, 0.5426, -0.5686, 0.96121, 0.022842, 0.019888, -0.013833, 0.025315, 0.57986, 0.80479, -0.0057349, -1.0056, -0.27445, 0.0086601, -0.39168, 1.946, 3.023, 1.0552, 0.54327, 0.45248, 3.8304, 4.3461, 1.0971, 7.3977, 0.015655, 6.5228, 2.0465, 0.04686, 1.3052, 0.18198, 1.192, 0.00081698, 0.025027, 0.017292, 1.3656, 1.7251, 0.024717, 4.0165, 4.2276e-05, 5.2372, 0.49776, 0.00013484, 0.26606
22, 0.38786, 0.18065, 0.01599, 0, 0.15753, 0.41111, 0.50683, 6.2221, 0.98491, 0.3012, 0.28675, 0.73014, 0.26319, 0.30533, 4.2159, 0.00433, 5.5928, 0.35792, 0.00289, 0.17184, 1.5795, 1.3641, 0.97189, 0.089026, 0.27249, 2.2522, 2.6116, 0.82591, 6.8116, 0.01396, 6.7807, 0.29616, 0.016716, 0.35579, 1.2805, 0.93289, 0.94912, -0.025452, 0.25714, 1.4882, 1.7467, 0.76388, 5.1665, 0.0086275, 4.7593, 0.22828, 0.010157, 0.2073, 1.8785, 1.7953, 0.99466, 0.2035, 0.28784, 3.0163, 3.4765, 0.88794, 8.4566, 0.019292, 8.8022, 0.36403, 0.023275, 0.50429, 0.033045, 0.068731, 0.00019168, 0.0048439, 8.7117e-05, 0.21575, 0.27651, 0.0014222, 1.0003, 1.0509e-05, 1.5103, 0.0017028, 1.59e-05, 0.0081502, 0.95881, -0.43652, 0.93515, -0.08668, 0.25075, 0.30126, 0.49457, 0.56559, 4.018, 0.0044758, 3.2692, 0.20002, -0.0025273, 0.1386, 2.2001, 3.1648, 1.0086, 0.26473, 0.29423, 4.2032, 4.7286, 1.0862, 9.6051, 0.023443, 10.292, 0.3923, 0.035959, 0.57298, 0.14238, 1.1984, 0.00049885, 0.011411, 0.00017466, 1.4069, 1.6565, 0.025046, 2.8844, 3.3244e-05, 4.5576, 0.0034163, 0.00013687, 0.017435
23, 0.5, 0.45595, 0.04408, 0, 0.36364, 0.77836, 2, 0.72298, 1.05, 0.13796, 0.06002, 1.1779, 2.2309, 1, 1.3346, 0.01976, 2.8488, 0.37312, 0.0044, 0.19726, 1.702, 1.1796, 1.0082, 0.27245, 0.14766, 1.7446, 2.6553, 0.8343, 2.8588, 0.00496, 3.1302, 0.47501, 0.012907, 0.26968, 1.4096, 0.81811, 0.97106, 0.11641, -0.010585, 1.0804, 1.8744, 0.77548, 1.178, -0.0023112, 1.1531, 0.19565, 0.0082731, 0.11618, 1.9944, 1.541, 1.0453, 0.42849, 0.3059, 2.4088, 3.4362, 0.89312, 4.5396, 0.012231, 5.1074, 0.75437, 0.017541, 0.42319, 0.031606, 0.048289, 0.00050981, 0.0089995, 0.0092554, 0.16306, 0.22541, 0.0012789, 1.0442, 1.9541e-05, 1.4448, 0.028845, 7.9365e-06, 0.0087098, 1.0845, -0.60564, 0.96119, 0.067229, -0.011332, -0.16949, 0.5712, 0.57473, 0.044071, -0.0057349, -0.35599, 0.18747, -0.0057681, 0.049034, 2.3195, 2.9648, 1.0552, 0.47767, 0.30665, 3.6587, 4.7394, 1.0939, 5.6735, 0.015655, 6.6165, 0.76255, 0.031582, 0.49033, 0.14094, 1.1779, 0.00081698, 0.015567, 0.009343, 1.3542, 1.6054, 0.024903, 2.9283, 4.2276e-05, 4.4922, 0.030559, 0.0001289, 0.017995
24, 0.91667, 0.475, 0.04288, 0.2313, 1.0286, 0.79126, 1.0035, 0.57434, 0.97424, 0.40131, 0.1505, 1.2918, 1.3209, 0.95334, 8.3297, 0.0031, 6.8582, 1.7485, 0.02097, 0.74309, 1.3951, 1.1906, 1.0082, 0.35175, 0.069764, 1.576, 2.3256, 0.82256, 4.1015, 0.0029262, 3.6759, 0.88682, 0.012405, 0.45266, 1.142, 0.82972, 0.97109, 0.23023, -0.080526, 0.92249, 1.5912, 0.75897, 1.6995, -0.002406, 0.48247, -0.27023, 0.0079186, -0.010988, 1.6483, 1.5514, 1.0454, 0.47327, 0.22006, 2.2294, 3.0601, 0.88615, 6.5034, 0.0082583, 6.8693, 2.0439, 0.016892, 0.9163, 0.023692, 0.048127, 0.00050981, 0.0054578, 0.0083485, 0.15783, 0.19937, 0.0014945, 2.1324, 1.0509e-05, 3.7693, 0.49483, 7.4409e-06, 0.079454, 0.79522, -0.59452, 0.96121, 0.17138, -0.081312, -0.33445, 0.25849, 0.56187, 0.80499, -0.0065576, -0.6186, -0.27223, -0.0062336, -0.037331, 1.9951, 2.9757, 1.0552, 0.53212, 0.22084, 3.4864, 4.3928, 1.0832, 7.3979, 0.01241, 7.9704, 2.0459, 0.031045, 0.94265, 0.13303, 1.1778, 0.00081698, 0.012025, 0.0084361, 1.349, 1.5794, 0.025118, 4.0165, 3.3244e-05, 6.8166, 0.49654, 0.00012841, 0.088739
25, 0.5, 0.45152, 0.04303, 0, 0.27273, 0.86989, 2, 0.5, 0.95, 0.20603, 0.15383, 1.8939, 2.8882, 1, 5.7465, 0, 2.7516, 0.01, 0.0145, 0.45013, 1.6891, 1.1934, 1.0082, 0.2831, 0.098482, 1.6811, 2.5512, 0.83784, 5.1125, 0.00496, 3.6344, 0.06083, 0.013909, 0.14625, 1.3956, 0.82737, 0.97108, 0.059636, 0.0022478, 1.0436, 1.7677, 0.77635, 3.093, -0.0023112, 1.2836, -0.37305, 0.0095638, -0.14158, 1.9826, 1.5595, 1.0454, 0.50657, 0.19472, 2.3185, 3.3348, 0.89933, 7.132, 0.012231, 5.9853, 0.49471, 0.018254, 0.43409, 0.031842, 0.049533, 0.00050981, 0.018458, 0.003423, 0.15019, 0.22693, 0.0013976, 1.5074, 1.9541e-05, 2.0426, 0.06958, 6.978e-06, 0.030622, 1.0711, -0.59271, 0.96121, 0.022901, 0.001025, -0.22394, 0.46615, 0.57765, 2.0833, -0.0057349, -0.076511, -0.37836, -0.0046967, -0.18234, 2.3071, 2.9796, 1.0552, 0.54331, 0.19594, 3.586, 4.6363, 1.098, 8.1416, 0.015655, 7.3454, 0.50002, 0.032514, 0.47485, 0.14117, 1.1792, 0.00081698, 0.025025, 0.0035106, 1.3413, 1.6069, 0.025022, 3.3915, 4.2276e-05, 5.09, 0.071294, 0.00012795, 0.039908
26, 0.5, 0.41772, 0.01533, 0.10007, 0.6, 0.81841, 1.2812, 2.2802, 0.95689, 0.13376, 0.1401, 0.37993, 4.3167, 0.96188, 4.9888, 0.00127, 3.1362, 0.15782, 0.00969, 0.22368, 1.4725, 1.1481, 1.0082, 0.14877, 0.097939, 1.8448, 2.302, 0.81284, 3.8243, 0.0088825, 2.085, 0.35993, 0.027022, 0.19959, 1.187, 0.74493, 0.97109, 0.060586, -0.026308, 1.2072, 1.4168, 0.75691, 1.4475, 0.0048489, -0.12992, -0.60377, 0.021321, -0.40027, 1.7581, 1.5512, 1.0454, 0.23695, 0.22219, 2.4824, 3.1871, 0.86877, 6.201, 0.012916, 4.2999, 1.3236, 0.032722, 0.79946, 0.030134, 0.060067, 0.00050981, 0.0028743, 0.0057058, 0.15027, 0.2896, 0.0011562, 2.0879, 6.0134e-06, 1.8132, 0.34326, 1.2011e-05, 0.133, 0.85827, -0.64605, 0.96121, -0.011054, -0.027258, -0.06025, 0.17659, 0.55391, 0.5461, 6.3193e-05, -1.5414, -0.60617, 0.008054, -0.42086, 2.0868, 2.9422, 1.0552, 0.30859, 0.22314, 3.7498, 4.4273, 1.0718, 7.1024, 0.017702, 5.7113, 1.326, 0.04599, 0.82004, 0.13947, 1.1897, 0.00081698, 0.0094413, 0.0057934, 1.3414, 1.6696, 0.02478, 3.972, 2.8748e-05, 4.8606, 0.34498, 0.00013298, 0.14228
27, 0.38786, 0.18065, 0.01599, 0, 0.15753, 0.41111, 1.9596, 1.0901, 0.95, 0.02, 0.27265, 3.1474, 4.6301, 1, 9.2061, 0.02443, 9.3148, 0.29575, 0.05, 0.37499, 1.1404, 1.6764, 0.99368, 0.29644, 0.28652, 1.8144, 1.7366, 0.78409, 4.1622, 0.0046688, 4.936, 0.35794, 0.010524, 0.17747, 0.84139, 1.2451, 0.9709, 0.18196, 0.27117, 1.0504, 0.87168, 0.72206, 2.5172, -0.00066337, 2.9146, 0.29006, 0.0039651, 0.028977, 1.4394, 2.1076, 1.0164, 0.41092, 0.30187, 2.5784, 2.6015, 0.84612, 5.8073, 0.010001, 6.9575, 0.42582, 0.017083, 0.32597, 0.033045, 0.068731, 0.00019168, 0.0048439, 8.7117e-05, 0.21575, 0.27651, 0.0014222, 1.0003, 1.0509e-05, 1.5103, 0.0017028, 1.59e-05, 0.0081502, 0.51974, -0.12428, 0.95694, 0.12073, 0.26478, -0.13657, -0.38041, 0.52377, 1.3687, -0.004815, 1.4245, 0.2618, -0.0087194, -0.03972, 1.761, 3.477, 1.0304, 0.47215, 0.30826, 3.7654, 3.8536, 1.0444, 6.9558, 0.014153, 8.4476, 0.45408, 0.029767, 0.39466, 0.14238, 1.1984, 0.00049885, 0.011411, 0.00017466, 1.4069, 1.6565, 0.025046, 2.8844, 3.3244e-05, 4.5576, 0.0034163, 0.00013687, 0.017435
