Unnamed: 0,UniqueId,Name_x,Type,FailureType,ar,lrr,srr,alr,sdr,smr,Name_y,Location,res_mean,res_median,res_std,res_max,res_min,gamma,kappa,eta1,sig,lam,mup,sigp,rsmax,alpha,alpha1,alpha2,betam1,n,kappa_k,color
132,301,"Petrovsky and Ristic 1984, M2E1",Spiral,Flexure-Shear,2.931596091205212,0.1225698854787875,0.0164187289019237,0.0545640905957311,2.083333333333333,0.5053963870467643,"Petrovsky and Ristic 1984, M2E1",0bf5a557-2755-4d34-bbdf-a2a14ab37164-007,0.0690297048371758,0.0689732617932547,0.0004809091777671,0.0711821678994897,0.0680941666386634,0.885111913157409,1.006220881062492,1.2224455272916157,0.3069860823425978,0.5174242845786162,0.8960216906440015,1.2241106171155458,0.983607549637633,0.0004623415426355,8.983143518813145,1.836990780630824,0.0018811238211997,5.538987262818021,0.502199189123479,green
199,47,"Zhou et al. 1987, No. 322-07",Rectangular,Flexure-Shear,3.0,0.2622702346798754,0.2024641587121839,0.7012261284722222,1.3333333333333333,0.3130620037292028,"Zhou et al. 1987, No. 322-07",ed0e0dfb-c1ba-4263-82ce-8bdda04c6409-007,0.1136063900704913,0.1136119539088389,0.0039695851484078,0.1272867663540904,0.1045263599647037,0.6577102267421501,0.994884511710851,1.9239842720571243,0.4382663852242808,0.6404566223158379,2.416053346686593,0.3846032225104011,0.5876669409659864,0.004720142437784,9.607956075526875,0.5704244520046995,0.0070747660772251,2.68768301490156,1.262000968557481,green
82,269,"Ang et al. 1985, No. 3",Spiral,Flexure-Shear,2.5,0.3875555555555555,0.0214675497995302,0.0,1.6666666666666667,1.2634613495159657,"Ang et al. 1985, No. 3",d86d8b22-500f-4d0a-80da-fe077a12ece1-007,0.0963490288644956,0.0962067263446304,0.0015599415054138,0.1043373578291587,0.0934168917509292,0.1177931520090876,0.903979331762278,1.9621313094255728,0.3161783565358779,0.5163412400261242,3.618975667343631,7.320976596766421,0.0125597667227436,0.0210930869964555,8.488357540034272,1.6324963753876924,0.0419618302983943,6.441808871993088,1.5027346666205743,green
5,326,"Arakawa et al. 1987, No. 9",Spiral,Shear,1.090909090909091,0.6499438016528926,0.0496212452754188,0.118681588778999,1.3888888888888888,2.498800695654154,"Arakawa et al. 1987, No. 9",780e70bc-6017-42a0-80c7-1e9b682eaaf0-007,0.0482435300629062,0.0480967234937864,0.0020404279919605,0.0599571283355201,0.0434600166960971,0.2391812345045678,1.0719026368502702,0.72551428492262,0.2098375576479642,0.0499289062907952,5.163041814418964,0.7138440061944269,0.8079083278901974,2.313334440015421e-05,5.58485776591787,1.621699513911878,0.0028515616969678,1.1056417445355595,3.738589309851341,red
3,330,"Arakawa et al. 1987, No. 13",Spiral,Shear,1.090909090909091,0.4874578512396694,0.0496212452754188,0.2373631775579981,1.3888888888888888,1.9414643374532217,"Arakawa et al. 1987, No. 13",0bda6e5a-bc4e-4e60-a687-23ed0f04e8f0-007,0.0591864877883583,0.0589801792417425,0.0019405340100776,0.0715792178282973,0.0546442360049873,0.29155993503866,1.0984248757977475,1.7058938167596815,0.2434440433197871,0.1313872633120119,3.889346537535713,3.2825624382943075,0.8313413717258801,3.234214647614934e-05,2.242574612683536,0.7995359909495494,0.0041542692313576,3.273403940178885,4.778648494229972,red
16,412,"Hamilton, 2002, UCI5",Spiral,Flexure-Shear,2.578248031496063,0.1517809851694915,0.0240772234034443,0.0,2.351851851851852,0.4583490248515089,"Hamilton, 2002, UCI5",2fec0d50-c381-424e-a520-8a420884a0bb-007,0.036767006555273,0.0366145255244497,0.0008338134049739,0.0405103944693067,0.0353692688041516,0.2691947599613328,1.0840088180824483,1.4741609342974302,0.2867536083432088,0.3069172681409253,0.5633737035699602,1.1755931786744316,0.8941829099254491,0.0114947763683525,3.67972546753878,0.5020412488166365,0.0054524193603645,2.6292506987112323,0.479638577142632,green
246,144,"Lynn et al. 1996, 3SMD12",Rectangular,Flexure-Shear,3.2222222222222223,0.3945567505589216,0.0271210218311461,0.2836606980403503,5.347368421052632,1.145922848537989,"Lynn et al. 1996, 3SMD12",732bd5be-4e75-42e4-aa5a-8c755c7d073e-007,0.0612684003320563,0.060995284400033,0.0018312021931913,0.0691536746600941,0.0577394165456738,0.6333216311997818,1.060514880530144,0.8023890487008345,0.4911857709711159,0.1133991896453805,3.0095207029917885,0.8965563048611316,0.7142695327316404,0.0049809860034921,4.311395851695886,1.641010202808854,0.0196507105995582,1.0031267001088913,1.9896811878218856,green
183,271,"Ang et al. 1985, No. 5",Spiral,Flexure-Shear,2.0,0.4486173633440514,0.0372748453110814,0.0,1.1111111111111112,1.1927604459132382,"Ang et al. 1985, No. 5",d2e3e63e-6a7d-4c13-9e4f-bf0d75bcc321-007,0.0433440322744201,0.0432254826480295,0.0016023742725296,0.0495073366496898,0.0390910171972877,0.1785372458915879,1.0277439028056976,1.7032385752804255,0.0294672979673501,0.0952846813028458,1.983336169168317,1.470709454397604,0.7332386410703411,0.0188276050824384,3.454019516578224,0.0408422001649969,0.0293674135817116,2.221026533801519,0.2655610903647885,green
52,281,"Ang et al. 1985, No. 15",Spiral,Flexure-Shear,2.0,0.240551724137931,0.0220723966609972,0.0,1.6666666666666667,0.8489598591578973,"Ang et al. 1985, No. 15",d9bf5839-eaa1-46cc-8bb6-caf88c08b4cf-007,0.0949987990603613,0.0947329885364628,0.0030413653629764,0.1036031253787877,0.08755371377335,0.120389812387993,1.0897347633238292,1.2945966858388462,0.1422161181188473,0.2215312367621423,3.537161106659989,2.533905708349332,0.990013430865323,0.0206138357936039,9.244415097186318,1.8631345845888625,0.0303544811153818,1.0637223232100117,0.2493129919158895,green
282,149,"Xiao and Martirossyan 1998, HC4-8L16-T6-0.1P",Rectangular,Flexure-Shear,2.0,0.1460085905369636,0.0388969081265255,0.0962443785352687,1.3281249999999998,0.741460410374528,"Xiao and Martirossyan 1998, HC4-8L16-T6-0.1P",2c081ff4-795e-407f-997c-4cad6ada1b5b-007,0.0442098159130608,0.0440937884568362,0.0011188939241049,0.049181005966113,0.0413598544220482,0.6430203411119044,1.0763421428099895,0.5921963583510197,0.3881774960097834,0.1587897363468838,1.1373398604569218,0.961815047706194,0.5014438536509545,0.0032630484501937,5.142370823265931,0.1933954764096131,0.0077077668750429,2.8492882755017663,0.2193459852635575,green
