UniqueId,err_cal_exp,err_surr_exp,err_surr_cal,ar,lrr,srr,alr,sdr,smr,no_model_err,one_model_err,ColumnType,FailureMode
216,0.10589775682937382,0.15657982894320377,0.10044873810168009,6.557377049180328,0.118368521826517,0.0780853766152562,0.2765221463994656,0.8849557522123892,0.2297860682653917,0.46900311430351677,0.5312861466051026,Rectangular,Flexure
337,0.03295878573280186,0.1719251372135982,0.15630569579181822,1.6363636363636362,0.5032627986348123,0.076397473226608,0.1235422681829171,0.9722222222222222,1.0487633365439422,0.4875738626351944,0.5124261373648056,Spiral,Flexure
155,0.027615975985752043,0.1372213975245091,0.13382228459245626,2.0,0.0620035612233917,0.1971910684634253,0.3496965892446118,0.9114583333333331,0.2932052623748773,0.5373370468594063,0.46266295314059375,Rectangular,Flexure
335,0.03725361345324952,0.09860646576950478,0.08910543742637524,1.6363636363636362,0.4741350482315112,0.0,0.1163919118250633,2.0,2.6253097065065103,0.39188120375374835,0.6081187962462516,Spiral,Shear
398,0.05648129010606729,0.09437592995042117,0.07504296762354509,4.698090692124105,0.1385867845521421,0.0438650292272484,0.1028987116985612,0.8466666666666666,0.2855176954456508,0.40162227610316736,0.5983777238968325,Spiral,Flexure
396,0.056989599077355145,0.17555687994354469,0.16839420441759803,4.698090692124105,0.1540837093423177,0.0440149831610284,0.0,0.8912280701754386,0.2172556643312284,0.4248614781950648,0.5757696862259184,Spiral,Flexure
306,0.05730642359054235,0.11261324021177621,0.10574325671134584,6.0131578947368425,0.2654607560276389,0.040424478291429,0.0685014756456048,0.9329140461215932,0.3249960137095146,0.49047945531020903,0.5095205446897909,Spiral,Flexure
145,0.03352900960787365,0.1713669856420843,0.16862031161608979,2.0,0.2384161954674675,0.1055673753920099,0.0997304626188199,0.913978494623656,0.5598902879369332,0.442283180112503,0.5577168198874971,Rectangular,Flexure
302,0.12454928727458123,0.17747100433023882,0.12892226642038054,2.915309446254072,0.1279145025781533,0.0171346618482285,0.0997490209515304,2.083333333333333,0.5617823686781224,0.47563937955340424,0.5291881471654302,Spiral,Flexure-Shear
169,0.0664690045292651,0.12541512639060892,0.10482784573850977,4.7,0.3920207541420919,0.1786945821343354,0.4617046818727491,1.3333333333333333,0.3043874938185217,0.49613642388443463,0.5052103106539341,Rectangular,Flexure
381,0.09192095001742943,0.12814944514215432,0.08270542671633342,6.58,0.2112275692307692,0.1036818373498399,0.3134128110117324,0.7374631268436577,0.1771555236119786,0.5163322295430754,0.4907313991844853,Spiral,Flexure
136,0.03772072359397044,0.05853503953358729,0.041140282248073506,3.8278688524590168,0.3547213947733016,0.0546170367251115,0.2324374614267423,2.305555555555556,0.7295960902153189,0.5426658485788091,0.45749446761405854,Rectangular,Flexure
